Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores[0],Home Line Scores[1],Home Line Scores[2],Home Line Scores[3],Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores[0],Away Line Scores[1],Away Line Scores[2],Away Line Scores[3],Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
400869090,2016,1,regular,2016-08-27T02:00:00.000Z,,True,True,False,61247.0,5221.0,ANZ Stadium,25,California,Pac-12,fbs,51,17,17,7.0,10.0,0.9918585261661388,1571.0,1582.0,62,Hawai'i,Mountain West,fbs,31,14,0,10.0,7.0,0.0081414738338613,1133.0,1122.0,1.39835325449999,https://www.youtube.com/watch?v=StmLbXvi9zc,
400873307,2016,1,regular,2016-08-27T23:30:00.000Z,False,True,False,False,,3714.0,Fargodome,2449,North Dakota State,MVFC,fcs,24,0,3,7.0,7.0,,,,2127,Charleston Southern,Big South,fcs,17,0,3,7.0,7.0,,,,,,
400874861,2016,1,regular,2016-09-01T22:00:00.000Z,False,True,False,False,,3979.0,Wagner College Stadium,2681,Wagner,NEC,fcs,38,3,7,7.0,21.0,,,,2830,St. Anselm,Northeast 10,ii,16,7,3,0.0,6.0,,,,,,
400871388,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,False,,3858.0,O'Brien Stadium,2197,Eastern Illinois,OVC,fcs,21,7,0,14.0,0.0,,,,2710,Western Illinois,MVFC,fcs,38,14,10,7.0,7.0,,,,,,
400871402,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,True,,4417.0,Five Star Stadium at the Moye Complex,2382,Mercer,Southern,fcs,23,10,10,3.0,0.0,,,,2643,The Citadel,Southern,fcs,24,21,0,0.0,3.0,,,,,,
400871391,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,False,,3925.0,Seibert Stadium,2535,Samford,Southern,fcs,77,14,14,21.0,28.0,,,,2369,Mars Hill,South Atlantic,ii,7,0,7,0.0,0.0,,,,,,
400871448,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,False,,3962.0,Tucker Stadium,2635,Tennessee Tech,OVC,fcs,7,7,0,0.0,0.0,,,,2747,Wofford,Southern,fcs,21,0,7,7.0,7.0,,,,,,
400872827,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,False,,3777.0,Joe Walton Stadium,2523,Robert Morris,NEC,fcs,7,7,0,0.0,0.0,,,,2017,Alderson-Broaddus,Great Midwest Athletic,ii,14,14,0,0.0,0.0,,,,,,
400869341,2016,1,regular,2016-09-01T23:00:00.000Z,,True,False,False,0.0,3873.0,Papa John's Cardinal Stadium,97,Louisville,ACC,fbs,70,28,28,7.0,7.0,0.9999412181508616,1614.0,1719.0,2429,Charlotte,Conference USA,fbs,14,0,0,7.0,7.0,5.87818491383e-05,1134.0,1029.0,0.0472769083000005,https://www.youtube.com/watch?v=BmcrJftE6qA,
400871358,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,False,,3878.0,Plaster Sports Complex,2623,Missouri State,MVFC,fcs,57,21,3,19.0,14.0,,,,616,Southwestern College,,,0,0,0,0.0,0.0,,,,,,
400869257,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,False,16215.0,3786.0,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,49,7,7,14.0,21.0,0.9999862945711252,,,2506,Presbyterian College,Big South,fcs,3,0,3,0.0,0.0,1.37054288747e-05,,,0.3855209411,https://www.youtube.com/watch?v=Z1iHuWDdP0U,
400872860,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,False,,3662.0,JSU Stadium,55,Jacksonville State,OVC,fcs,31,14,7,7.0,3.0,,,,2453,North Alabama,Gulf South,ii,12,0,6,3.0,3.0,,,,,,
400869502,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,False,28520.0,3854.0,Nippert Stadium,2132,Cincinnati,American Athletic,fbs,28,0,6,8.0,14.0,0.9997467597116898,,,2630,UT Martin,OVC,fcs,7,7,0,0.0,0.0,0.0002532402883101,,,4.20041289929999,https://www.youtube.com/watch?v=y4dd5UA2qIU,
400869421,2016,1,regular,2016-09-01T23:00:00.000Z,,True,False,False,24398.0,3630.0,BB&T Field,154,Wake Forest,ACC,fbs,7,0,7,0.0,0.0,0.3501753563666357,1373.0,1371.0,2655,Tulane,American Athletic,fbs,3,3,0,0.0,0.0,0.6498246436333642,1205.0,1207.0,4.6475834101,https://www.youtube.com/watch?v=JcL8kugBcxk,
400869731,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,False,,3788.0,Kenneth P. LaValle Stadium,2619,Stony Brook,CAA,fcs,13,0,7,0.0,6.0,,,,155,North Dakota,Big Sky,fcs,9,0,7,2.0,0.0,,,,,,
400869503,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,False,29377.0,3892.0,Rentschler Field,41,Connecticut,American Athletic,fbs,24,0,7,7.0,10.0,0.5221430353900159,,,311,Maine,CAA,fcs,21,7,0,7.0,7.0,0.477856964609984,,,5.9309105987,https://www.youtube.com/watch?v=jDRT-hFNxlQ,
400872706,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,False,,3695.0,Delaware Stadium,48,Delaware,CAA,fcs,56,14,14,21.0,7.0,,,,2169,Delaware State,MEAC,fcs,14,0,0,7.0,7.0,,,,,,
400871414,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,False,,3720.0,Finley Stadium,236,Chattanooga,Southern,fcs,66,24,21,14.0,7.0,,,,2560,Shorter,Gulf South,ii,0,0,0,0.0,0.0,,,,,,
400872479,2016,1,regular,2016-09-01T23:00:00.000Z,False,True,False,True,,3711.0,Estes Stadium,2110,Central Arkansas,Southland,fcs,56,21,21,14.0,0.0,,,,2277,Houston Christian,Southland,fcs,13,0,3,3.0,7.0,,,,,,
400869342,2016,1,regular,2016-09-01T23:30:00.000Z,,True,False,False,16089.0,218.0,FIU Stadium,2229,Florida International,Conference USA,fbs,13,3,7,3.0,0.0,0.0055914593005799,1269.0,1240.0,84,Indiana,Big Ten,fbs,34,5,7,0.0,22.0,0.99440854069942,1493.0,1522.0,6.15802906329999,,
