Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores[0],Home Line Scores[1],Home Line Scores[2],Home Line Scores[3],Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores[0],Away Line Scores[1],Away Line Scores[2],Away Line Scores[3],Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
322432050,2012,1,regular,2012-08-30T23:00:00.000Z,,True,False,True,12725.0,3919.0,Scheumann Stadium,2050,Ball State,Mid-American,fbs,37,10,3,21,3.0,0.9799201263687518,1299.0,1314.0,2199,Eastern Michigan,Mid-American,fbs,26,0,13,0,13.0,0.0200798736312481,1231.0,1216.0,,,
322432413,2012,1,regular,2012-08-30T23:00:00.000Z,False,True,False,False,,3774.0,Jayne Stadium,2413,Morehead State,Pioneer,fcs,55,24,14,3,14.0,,,,2896,Southern Virginia,,,0,0,0,0,0.0,,,,,,
322432230,2012,1,regular,2012-08-30T23:00:00.000Z,False,True,True,False,,3681.0,Coffey Field,2230,Fordham,Patriot,fcs,55,21,7,13,14.0,,,,209,Lock Haven,,,0,0,0,0,0.0,,,,,,
322430238,2012,1,regular,2012-08-30T23:00:00.000Z,,True,False,True,38393.0,3973.0,Vanderbilt Stadium,238,Vanderbilt,SEC,fbs,13,0,10,3,0.0,0.4810050216379631,1573.0,1577.0,2579,South Carolina,SEC,fbs,17,7,3,0,7.0,0.5189949783620369,1743.0,1739.0,,,
322432710,2012,1,regular,2012-08-30T23:00:00.000Z,False,True,False,False,,3746.0,Hanson Field,2710,Western Illinois,MVFC,fcs,23,3,13,7,0.0,,,,2086,Butler,Pioneer,fcs,15,0,0,7,8.0,,,,,,
322432097,2012,1,regular,2012-08-30T23:00:00.000Z,False,True,False,False,,3629.0,Barker-Lane Stadium,2097,Campbell,Pioneer,fcs,20,0,10,7,3.0,,,,2560,Shorter,,,31,10,0,7,14.0,,,,,,
322432309,2012,1,regular,2012-08-30T23:00:00.000Z,,True,False,False,15121.0,3696.0,Dix Stadium,2309,Kent State,Mid-American,fbs,41,17,10,7,7.0,0.3554278100737292,,,119,Towson,CAA,fcs,21,0,7,0,14.0,0.6445721899262707,,,,,
322432006,2012,1,regular,2012-08-30T23:00:00.000Z,,True,False,False,12616.0,3768.0,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,fbs,14,0,0,7,7.0,0.2037863713490934,997.0,945.0,2116,UCF,Conference USA,fbs,56,7,28,14,7.0,0.7962136286509066,1559.0,1611.0,,,
322432117,2012,1,regular,2012-08-30T23:00:00.000Z,False,True,False,False,15250.0,3786.0,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,38,10,14,7,7.0,0.6303081261505843,,,2546,Southeast Missouri State,OVC,fcs,27,10,14,3,0.0,0.3696918738494157,,,,,
322430254,2012,1,regular,2012-08-30T23:15:00.000Z,,True,False,False,45273.0,587.0,Rice-Eccles Stadium,254,Utah,Pac-12,fbs,41,0,21,7,13.0,0.9999962695872248,,,2458,Northern Colorado,Big Sky,fcs,0,0,0,0,0.0,3.7304127753e-06,,,,,
322432247,2012,1,regular,2012-08-30T23:30:00.000Z,False,True,True,False,,3495.0,Georgia Dome,2247,Georgia State,CAA,fcs,6,0,3,3,0.0,,,,2569,South Carolina State,MEAC,fcs,33,7,7,7,12.0,,,,,,
322432393,2012,1,regular,2012-08-30T23:30:00.000Z,False,True,False,False,18690.0,3725.0,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Sun Belt,fbs,21,3,3,0,15.0,0.6103987323014604,,,2377,McNeese,Southland,fcs,27,0,14,10,3.0,0.3896012676985396,,,,,
322430041,2012,1,regular,2012-08-30T23:30:00.000Z,,True,False,False,35270.0,3892.0,Rentschler Field,41,Connecticut,Big East,fbs,37,7,13,7,10.0,0.9999953693350744,1504.0,1599.0,113,UMass,Mid-American,fbs,0,0,0,0,0.0,4.6306649256e-06,1424.0,1329.0,,,
322432197,2012,1,regular,2012-08-30T23:30:00.000Z,False,True,False,False,,3858.0,O'Brien Stadium,2197,Eastern Illinois,OVC,fcs,49,7,21,21,0.0,,,,79,Southern Illinois,MVFC,fcs,28,7,14,7,0.0,,,,,,
322430242,2012,1,regular,2012-08-30T23:30:00.000Z,,True,False,False,23105.0,3895.0,Rice Stadium,242,Rice,Conference USA,fbs,24,10,14,0,0.0,0.6386872229398914,1285.0,1233.0,26,UCLA,Pac-12,fbs,49,19,16,0,14.0,0.3613127770601085,1412.0,1464.0,,,
322430107,2012,1,regular,2012-08-30T23:30:00.000Z,False,True,False,False,,3722.0,Fitton Field,107,Holy Cross,Patriot,fcs,17,0,10,0,7.0,,,,160,New Hampshire,CAA,fcs,38,6,13,6,13.0,,,,,,
322430166,2012,1,regular,2012-08-31T00:00:00.000Z,,True,False,False,12118.0,3601.0,Aggie Memorial Stadium,166,New Mexico State,Western Athletic,fbs,49,7,21,0,21.0,0.7077017697029259,,,16,Sacramento State,Big Sky,fcs,19,0,10,9,0.0,0.2922982302970741,,,,,
