Season,Date,Team1,Team2,Team1 Location,Team2 Location,Team1 Score,Team2 Score,Open1,Open2,Close1,Close2,MoneyLine1,MoneyLine2,Result of Home Team
2011,2010-11-08,Pittsburgh,RhodeIsland,H,V,83,75,11.5,136,12,137,-800,600,1
2011,2010-11-08,Maryland,SeattleU,H,V,105,76,21,NL,19.5,NL,NL,NL,1
2011,2010-11-08,Illinois,CalIrvine,H,V,79,65,21.5,NL,21.5,NL,NL,NL,1
2011,2010-11-08,Texas,Navy,H,V,83,52,26,NL,26,NL,NL,NL,1
2011,2010-11-10,Maryland,CollCharleston,H,V,75,74,14,161.5,13.5,153.5,-1050,795,1
2011,2010-11-10,Pittsburgh,IllinoisChicago,H,V,97,54,23.5,130,24.5,130.5,NL,NL,1
2011,2010-11-10,Illinois,Toledo,H,V,84,45,29.5,123.5,30,131.5,NL,NL,1
2011,2010-11-10,Texas,LouisianaTech,H,V,89,58,19,148,20.5,142,-3000,1650,1
2011,2010-11-12,OldDominion,Georgetown,H,V,59,62,NL,2,NL,1,-102,-118,0
2011,2010-11-12,MiamiOhio,Towson,H,V,60,57,12.5,NL,10,NL,-560,430,1
2011,2010-11-12,Syracuse,NorthernIowa,H,V,68,46,11,NL,10.5,NL,-600,450,1
2011,2010-11-12,Virginia,William&Mary,H,V,76,52,6,NL,10,NL,-550,425,1
2011,2010-11-12,Xavier,WesternMichigan,H,V,68,65,16.5,NL,15.5,NL,-1500,1000,1
2011,2010-11-12,Florida,NCWilmington,H,V,77,60,21.5,NL,25.5,NL,-10000,4000,1
2011,2010-11-12,Temple,SetonHall,H,V,62,56,6.5,NL,5,NL,-210,175,1
2011,2010-11-12,LaSalle,Columbia,H,V,82,71,13.5,NL,12,NL,-850,575,1
2011,2010-11-12,Princeton,Rutgers,H,V,78,73,7,NL,7.5,NL,-310,255,1
2011,2010-11-12,SouthFlorida,SoMississippi,H,V,53,60,5,NL,2,NL,-135,115,0
2011,2010-11-12,St.Josephs,WesternKentucky,H,V,70,98,NL,2,NL,2,110,-130,0
2011,2010-11-12,NoIllinois,Northwestern,H,V,78,97,136,8.5,137,9.5,383,-480,0
2011,2010-11-12,TexasTech,ULMonroe,H,V,86,67,19.5,NL,22,NL,-6000,2750,1
2011,2010-11-12,Fordham,Brown,H,V,65,69,pk,NL,2,NL,-135,115,0
2011,2010-11-12,ULLafayette,NewMexicoState,H,V,76,92,pk,NL,2,NL,-135,115,0
2011,2010-11-12,Mississippi,ArkansasState,H,V,68,60,16.5,NL,14.5,NL,-1250,800,1
2011,2010-11-12,MichiganState,EasternMichigan,H,V,96,66,21.5,133.5,20.5,137.5,-6000,2750,1
2011,2010-11-12,KansasState,JamesMadison,H,V,75,61,23,145,19,149.5,-4000,2000,1
2011,2010-11-12,UTEP,Pacific,H,V,61,66,11,NL,8,NL,-380,315,0
2011,2010-11-12,SMU,ArkansasLR,H,V,47,57,11,NL,7,NL,-330,270,0
2011,2010-11-12,BYU,FresnoState,H,V,83,56,21,NL,20.5,NL,-4750,2375,1
2011,2010-11-12,UCLA,CSNorthridge,H,V,83,50,16,NL,18,NL,-3000,1500,1
2011,2010-11-12,UNLV,CalRiverside,H,V,85,41,18.5,NL,20.5,NL,-4000,2000,1
2011,2010-11-12,PortlandU,WiscMilwaukee,H,V,80,60,4,NL,NL,NL,-220,180,1
2011,2010-11-12,UCDavis,FlaAtlantic,N,N,63,70,NL,3,NL,4.5,170,-200,N/A
2011,2010-11-12,KentState,Iona,N,N,73,72,5,NL,2,NL,-130,110,N/A
2011,2010-11-12,ClevelandState,Bryant,H,V,71,57,27,NL,23.5,NL,-8500,3500,1
2011,2010-11-12,IndianaState,Texas-PanAmerican,N,N,69,46,13.5,NL,11.5,NL,-720,510,N/A
2011,2010-11-12,LoyolaChicago,EasternKentucky,H,V,73,57,1,NL,5,NL,-210,175,1
2011,2010-11-12,CalSantaBarb,DenverU,N,N,65,49,2,NL,3,NL,-150,130,N/A
2011,2010-11-12,Oregon,NDakotaSt,H,V,97,92,13.5,NL,10.5,NL,-650,475,1
2011,2010-11-12,Hawaii,MontanaState,H,V,77,59,3,NL,6,NL,-240,200,1
2011,2010-11-12,CSFullerton,CentralMichigan,N,N,67,70,NL,1,NL,6,230,-270,N/A
2011,2010-11-12,VaCommonwealth,NCGreensboro,H,V,101,86,19.5,NL,19,NL,-3750,1875,1
2011,2010-11-12,LoyolaMaryland,Drexel,H,V,72,75,pk,NL,1,NL,-117,-103,0
2011,2010-11-12,NCState,TennesseeTech,H,V,82,69,18,NL,18.5,NL,-3000,1500,1
2011,2010-11-12,Tennessee,TennesseeChat,H,V,82,62,20,NL,20,NL,-4000,2000,1
2011,2010-11-12,YoungstownState,Samford,H,V,64,61,4,NL,3,NL,-155,135,1
2011,2010-11-12,SouthCarolina,Elon,H,V,94,79,18.5,NL,16,NL,-1800,1150,1
2011,2010-11-12,Richmond,TheCitadel,H,V,79,37,16,NL,13,NL,-1100,700,1
2011,2010-11-12,Massachusetts,Rider,H,V,77,67,5,NL,5.5,NL,-255,215,1
2011,2010-11-12,MississippiSt,TennesseeState,H,V,75,65,21.5,NL,17.5,NL,-2500,1400,1
2011,2010-11-12,IowaState,NorthernArizona,H,V,78,64,10,NL,8,NL,-365,305,1
2011,2010-11-12,MinnesotaU,Wofford,H,V,69,55,11,NL,9,NL,-450,360,1
