gameID,date,season,week,homeTeam,homeID,awayTeam,awayID,homeScore,awayScore,result,homePostWinProb,awayPostWinProb,homePreElo,homePostElo,awayPreElo,awayPostElo,overUnder,spread,openingOverUnder,openingSpread,homeMoneyline,awayMoneyline,homeRank,homePoints,awayRank,awayPoints,P Homewins Elo,Elo Brier Score,MoneylineProb,ML Brier Score
292690252,2009-09-26,2009,4,BYU,252,Colorado State,36,42,23,1,,,1663.0,1687.0,1459.0,1435.0,55.5,19.5,54.5,14.5,-980.0,690.0,19.0,349.0,,,0.7639246991448386,0.05573154767385496,0.8775787803219225,0.014986955027468113
292690096,2009-09-26,2009,4,Kentucky,96,Florida,57,7,41,0,,,1591.0,1560.0,2133.0,2164.0,53.5,20.0,53.5,23.0,736.0,-950.0,,,1.0,1488.0,0.04228965839762543,0.0017884152073878513,0.11677046263345196,0.0136353409436304
292692633,2009-09-26,2009,4,Tennessee,2633,Ohio,195,34,23,1,,,1695.0,1690.0,1343.0,1348.0,44.0,22.0,44.0,20.5,-1500.0,1025.0,,,,,0.8835282880564392,0.013565659683063796,0.9133964817320704,0.007500169376383608
292690245,2009-09-26,2009,4,Texas A&M,245,UAB,5,56,19,1,,,1517.0,1597.0,1324.0,1244.0,64.5,14.5,62.0,15.0,-600.0,450.0,,,,,0.7523149936056823,0.06134786239255319,0.8250000000000001,0.030624999999999975
292690066,2009-09-26,2009,4,Iowa State,66,Army,349,31,10,1,,,1335.0,1382.0,1309.0,1262.0,47.0,10.0,45.0,10.0,-400.0,320.0,,,,,0.5373473171664928,0.21404750493304184,0.7706422018348623,0.05260499957916003
292690189,2009-09-26,2009,4,Bowling Green,189,Boise State,68,14,49,0,,,1514.0,1459.0,1879.0,1934.0,52.0,17.0,50.5,15.0,520.0,-720.0,,,8.0,1038.0,0.10898908895423456,0.011878621511074055,0.15518546555639667,0.024082528719955577
292690061,2009-09-26,2009,4,Georgia,61,Arizona State,9,20,17,1,,,1676.0,1676.0,1576.0,1576.0,48.5,13.5,53.5,12.0,-490.0,390.0,21.0,318.0,,,0.6400649998028851,0.1295532043668971,0.8027415580073554,0.03891089293736555
292690249,2009-09-26,2009,4,North Texas,249,Middle Tennessee,2393,21,37,0,,,1070.0,1062.0,1382.0,1390.0,56.0,6.0,51.0,7.5,200.0,-240.0,,,,,0.1423366814461431,0.020259730885100812,0.32075471698113206,0.10288358846564613
292690002,2009-09-26,2009,4,Auburn,2,Ball State,2050,54,30,1,,,1651.0,1688.0,1439.0,1402.0,54.5,30.5,52.0,30.5,-8000.0,4000.0,,,,,0.7721286734685839,0.05192534145518724,0.9759000297530497,0.0005808085659038906
292690254,2009-09-26,2009,4,Utah,254,Louisville,97,30,14,1,,,1769.0,1771.0,1390.0,1388.0,52.5,14.0,50.0,11.5,-500.0,400.0,,,,,0.8985940288909822,0.01028317097656296,0.8064516129032258,0.037460978147762766
292690204,2009-09-26,2009,4,Oregon State,204,Arizona,12,32,37,0,,,1636.0,1633.0,1719.0,1722.0,46.0,3.0,2.5,43.0,-150.0,130.0,,,,,0.38277496909505365,0.14651667696571927,0.5798319327731092,0.3362050702633994
292740277,2009-10-01,2009,5,West Virginia,277,Colorado,38,35,24,1,,,1693.0,1693.0,1419.0,1419.0,55.0,16.5,53.0,17.0,-750.0,550.0,,,,,0.8288176477542757,0.029303397720379234,0.8515283842794761,0.022043820674662925
292760135,2009-10-03,2009,5,Minnesota,135,Wisconsin,275,28,31,0,,,1456.0,1459.0,1583.0,1580.0,52.0,2.5,51.5,2.0,-135.0,115.0,,,,,0.3249597989597013,0.10559887093992948,0.552594002855783,0.3053601319921771
292760120,2009-10-03,2009,5,Maryland,120,Clemson,228,24,21,1,,,1381.0,1387.0,1709.0,1703.0,47.5,12.5,46.5,13.5,350.0,-450.0,,,,,0.1314590000241483,0.7543634686390526,0.21359223300970873,0.6184371759826562
292760127,2009-10-03,2009,5,Michigan State,127,Michigan,130,26,20,1,,,1550.0,1559.0,1579.0,1570.0,54.0,4.0,2.0,57.5,-175.0,155.0,,,22.0,271.0,0.45836229728523653,0.29337140100212644,0.6187175043327556,0.1453763415022422
292760349,2009-10-03,2009,5,Army,349,Tulane,2655,16,17,0,,,1262.0,1249.0,1041.0,1054.0,45.0,6.0,45.0,6.0,-240.0,200.0,,,,,0.7811154027299616,0.6101412723819901,0.6792452830188679,0.46137415450338193
292760276,2009-10-03,2009,5,Marshall,276,East Carolina,151,17,21,0,,,1323.0,1327.0,1492.0,1488.0,48.0,2.0,46.0,3.0,105.0,-125.0,,,,,0.27431435372821295,0.07524836466132713,0.4675324675324675,0.2185866081969978
292760183,2009-10-03,2009,5,Syracuse,183,South Florida,58,20,34,0,,,1313.0,1310.0,1623.0,1626.0,47.5,7.5,46.0,7.0,250.0,-300.0,,,,,0.1437479399018495,0.020663470226025736,0.27586206896551724,0.07609988109393578
292760153,2009-10-03,2009,5,North Carolina,153,Virginia,258,3,16,0,,,1541.0,1507.0,1494.0,1528.0,43.0,12.5,40.5,14.0,-460.0,360.0,,,,,0.5672288443429522,0.32174856185464107,0.7907324364723467,0.6252577860894938
292762509,2009-10-03,2009,5,Purdue,2509,Northwestern,77,21,27,0,,,1559.0,1544.0,1500.0,1515.0,56.0,7.0,58.0,6.0,-280.0,240.0,,,,,0.584100958813678,0.34117393008705793,0.7147147147147147,0.5108171234297361
292760150,2009-10-03,2009,5,Duke,150,Virginia Tech,259,26,34,0,,,1383.0,1398.0,1792.0,1777.0,48.0,17.0,46.0,15.5,625.0,-850.0,,,6.0,1190.0,0.08671720584338255,0.007519873789283581,0.1335676625659051,0.01784032048331949
292762050,2009-10-03,2009,5,Ball State,2050,Toledo,2649,30,37,0,,,1402.0,1381.0,1303.0,1324.0,59.5,5.5,61.5,7.0,175.0,-210.0,,,,,0.6387377491117249,0.40798591214031277,0.34929577464788736,0.12200753818686771
292762294,2009-10-03,2009,5,Iowa,2294,Arkansas State,2032,24,21,1,,,1840.0,1835.0,1326.0,1331.0,45.0,21.0,21.0,21.0,-1300.0,925.0,13.0,788.0,,,0.9506787811338805,0.002432582630439663,0.9049235993208827,0.00903952196609605
292760096,2009-10-03,2009,5,Kentucky,96,Alabama,333,20,38,0,,,1560.0,1550.0,1897.0,1907.0,47.0,16.5,45.5,17.0,525.0,-725.0,,,3.0,1400.0,0.1256557731814538,0.015789373333828963,0.15402567094515754,0.023723907310105947
292762199,2009-10-03,2009,5,Eastern Michigan,2199,Temple,218,12,24,0,,,1182.0,1180.0,1455.0,1457.0,44.5,6.5,47.0,4.5,225.0,-265.0,,,,,0.17200061973883018,0.02958421319054166,0.2976554536187564,0.08859876906898764
292760066,2009-10-03,2009,5,Iowa State,66,Kansas State,2306,23,24,0,,,1382.0,1382.0,1412.0,1412.0,49.0,2.5,47.0,1.5,-135.0,115.0,,,,,0.4569335079777882,0.20878823071288743,0.552594002855783,0.3053601319921771
292762641,2009-10-03,2009,5,Texas Tech,2641,New Mexico,167,48,28,1,,,1850.0,1844.0,1275.0,1281.0,56.5,35.0,55.5,36.5,-9000.0,5000.0,,,,,0.9647691275832381,0.0012412143712461565,0.9805597094637899,0.0003779248961322601
292760061,2009-10-03,2009,5,Georgia,61,LSU,99,13,20,0,,,1676.0,1666.0,1715.0,1725.0,50.0,3.5,52.5,2.5,-165.0,145.0,18.0,418.0,4.0,1225.0,0.4441090388831469,0.1972328384177125,0.6040343668285393,0.36485751630995433
292760024,2009-10-03,2009,5,Stanford,24,UCLA,26,24,16,1,,,1584.0,1591.0,1501.0,1494.0,45.0,4.5,44.5,5.5,-190.0,165.0,,,,,0.6172250309049463,0.14651667696571932,0.6345305608065531,0.13356791098437257
292760103,2009-10-03,2009,5,Boston College,103,Florida State,52,28,21,1,,,1595.0,1612.0,1717.0,1700.0,45.5,4.0,45.5,5.5,150.0,-170.0,,,,,0.33130504369266833,0.4471529445908642,0.38848920863309355,0.3739454479581802
292760154,2009-10-03,2009,5,Wake Forest,154,NC State,152,30,24,1,,,1564.0,1569.0,1529.0,1524.0,49.5,3.0,45.5,0.0,-140.0,120.0,,,,,0.550199353253537,0.2023206218135364,0.562043795620438,0.19180563695455263
292762084,2009-10-03,2009,5,Buffalo,2084,Central Michigan,2117,13,20,0,,,1351.0,1349.0,1499.0,1501.0,53.5,10.0,55.5,9.0,300.0,-360.0,,,,,0.29902260138989206,0.08941451614197828,0.24210526315789477,0.05861495844875348
292762426,2009-10-03,2009,5,Navy,2426,Air Force,2005,16,13,1,,,1551.0,1552.0,1555.0,1554.0,48.0,3.0,47.5,3.5,-145.0,125.0,,,,,0.49424379158885506,0.2557893423464174,0.5711159737417943,0.18394150797944925
292760087,2009-10-03,2009,5,Notre Dame,87,Washington,264,37,30,1,,,1641.0,1632.0,1295.0,1304.0,54.5,11.0,55.5,13.5,-420.0,330.0,,,,,0.8799266880106169,0.01441760025209973,0.7764402407566638,0.04997896595293842
292760356,2009-10-03,2009,5,Illinois,356,Penn State,213,17,35,0,,,1491.0,1484.0,1863.0,1870.0,47.5,7.5,45.0,6.0,250.0,-300.0,,,15.0,470.0,0.10513721035591964,0.011053833001424896,0.27586206896551724,0.07609988109393578
292762226,2009-10-03,2009,5,Florida Atlantic,2226,Wyoming,2751,28,30,0,,,1235.0,1232.0,1231.0,1234.0,54.5,5.0,51.0,3.0,-200.0,170.0,,,,,0.5057562084111449,0.2557893423464174,0.6428571428571429,0.41326530612244905
292760189,2009-10-03,2009,5,Bowling Green,189,Ohio,195,37,44,0,,,1459.0,1437.0,1348.0,1370.0,48.0,2.5,46.0,2.5,-135.0,115.0,,,,,0.654519994382466,0.42839642304642334,0.552594002855783,0.3053601319921771
292762440,2009-10-03,2009,5,Nevada,2440,UNLV,2439,63,28,1,,,1401.0,1490.0,1329.0,1240.0,58.5,7.0,58.5,4.0,-270.0,230.0,,,,,0.6021580931747169,0.15827818282637723,0.7065820777160983,0.0860940771174018
292760084,2009-10-03,2009,5,Indiana,84,Ohio State,194,14,33,0,,,1301.0,1313.0,1919.0,1907.0,47.0,18.0,45.0,16.5,675.0,-950.0,,,9.0,957.0,0.02771988372627223,0.000768391953798052,0.12481426448736999,0.015578600619523148
292760009,2009-10-03,2009,5,Arizona State,9,Oregon State,204,17,28,0,,,1576.0,1558.0,1633.0,1651.0,45.5,5.5,45.0,4.5,-210.0,175.0,,,,,0.41869852163108506,0.17530845201605622,0.6507042253521127,0.42341598889109305
292760242,2009-10-03,2009,5,Rice,242,Tulsa,202,10,27,0,,,1340.0,1331.0,1665.0,1674.0,63.0,17.5,62.5,17.0,550.0,-750.0,,,,,0.1334433562104599,0.01780712931671169,0.14847161572052403,0.02204382067466296
292760344,2009-10-03,2009,5,Mississippi State,344,Georgia Tech,59,31,42,0,,,1383.0,1375.0,1565.0,1573.0,48.5,5.5,45.5,4.5,170.0,-200.0,,,25.0,185.0,0.25967158048516964,0.06742932971166593,0.35714285714285715,0.12755102040816327
292762633,2009-10-03,2009,5,Tennessee,2633,Auburn,2,22,26,0,,,1690.0,1683.0,1688.0,1695.0,49.0,2.5,49.5,2.0,-135.0,115.0,,,,,0.502878199574811,0.2528864836076034,0.552594002855783,0.3053601319921771
292830135,2009-10-10,2009,6,Minnesota,135,Purdue,2509,35,20,1,,,1459.0,1498.0,1544.0,1505.0,51.5,3.5,54.0,4.0,-155.0,135.0,,,,,0.3800586409554767,0.38432728865397053,0.5882115462252725,0.1695697306621809
292830183,2009-10-10,2009,6,Syracuse,183,West Virginia,277,13,34,0,,,1310.0,1297.0,1693.0,1706.0,54.5,10.5,56.0,9.5,335.0,-420.0,,,,,0.09932696400964386,0.009865845779373087,0.22155943757988922,0.049088584380716824
292830349,2009-10-10,2009,6,Army,349,Vanderbilt,238,16,13,1,,,1249.0,1253.0,1484.0,1480.0,37.5,10.0,37.5,12.5,300.0,-360.0,,,,,0.2054180849637705,0.6313604197026418,0.24210526315789477,0.5744044321329639
292830356,2009-10-10,2009,6,Illinois,356,Michigan State,127,14,24,0,,,1484.0,1470.0,1559.0,1573.0,54.5,4.0,52.0,4.0,160.0,-185.0,,,,,0.3937121762145718,0.155009277699614,0.3720626631853786,0.1384306253365965
292832117,2009-10-10,2009,6,Central Michigan,2117,Eastern Michigan,2199,56,8,1,,,1501.0,1601.0,1180.0,1080.0,54.0,24.0,49.0,21.5,-1800.0,1225.0,,,,,0.8638714763418578,0.018530974953345384,0.9262135922330096,0.005444433971156583
292830259,2009-10-10,2009,6,Virginia Tech,259,Boston College,103,48,14,1,,,1777.0,1850.0,1612.0,1539.0,44.5,13.5,44.0,13.5,-515.0,425.0,5.0,1200.0,,,0.7210782431975601,0.07779734641775944,0.8146892655367232,0.034340068307319095
292830008,2009-10-10,2009,6,Arkansas,8,Auburn,2,44,23,1,,,1563.0,1628.0,1695.0,1630.0,63.5,1.5,65.0,2.0,103.0,-123.0,,,17.0,428.0,0.3186781648336063,0.4641994430745025,0.4717679663204214,0.27902908140526345
292832633,2009-10-10,2009,6,Tennessee,2633,Georgia,61,45,19,1,,,1683.0,1748.0,1666.0,1601.0,0.0,47.0,50.5,1.0,105.0,-115.0,,,,,0.5244454611206615,0.22615211944874028,0.47698280643372154,0.2735469847659459
292832579,2009-10-10,2009,6,South Carolina,2579,Kentucky,96,28,26,1,,,1595.0,1595.0,1550.0,1550.0,45.5,9.0,46.0,12.0,-340.0,280.0,25.0,200.0,,,0.5644004902404213,0.18974693290278533,0.745958429561201,0.06453711951101129
292832305,2009-10-10,2009,6,Kansas,2305,Iowa State,66,41,36,1,,,1729.0,1721.0,1382.0,1390.0,58.5,20.0,54.0,19.0,-1050.0,750.0,16.0,513.0,,,0.8805335622474012,0.014272229749295564,0.8858560794044665,0.01302883460891945
292830245,2009-10-10,2009,6,Texas A&M,245,Oklahoma State,197,31,36,0,,,1497.0,1502.0,1695.0,1690.0,61.0,5.0,66.0,6.5,175.0,-210.0,,,15.0,563.0,0.2423608251377483,0.0587387695614502,0.34929577464788736,0.12200753818686771
292830344,2009-10-10,2009,6,Mississippi State,344,Houston,248,24,31,0,,,1375.0,1375.0,1553.0,1553.0,67.5,2.5,2.5,70.0,-140.0,120.0,,,,,0.2641225558985236,0.06976072453436874,0.562043795620438,0.31589322819542875
292830218,2009-10-10,2009,6,Temple,218,Ball State,2050,24,19,1,,,1457.0,1459.0,1381.0,1379.0,45.0,14.5,47.5,13.5,-500.0,420.0,,,,,0.6076610641268197,0.15392984060209944,0.8124999999999999,0.03515625000000004
292832751,2009-10-10,2009,6,Wyoming,2751,New Mexico,167,37,13,1,,,1234.0,1299.0,1281.0,1216.0,45.0,10.0,48.5,10.0,-380.0,315.0,,,,,0.4327711556570478,0.32174856185464107,0.7666504618376276,0.05445200696059248
292832655,2009-10-10,2009,6,Tulane,2655,Marshall,276,10,31,0,,,1054.0,1030.0,1327.0,1351.0,48.0,3.0,48.0,3.5,145.0,-165.0,,,,,0.17200061973883018,0.02958421319054166,0.39596563317146055,0.15678878265287566
292830026,2009-10-10,2009,6,UCLA,26,Oregon,2483,10,24,0,,,1494.0,1502.0,1937.0,1929.0,44.0,3.0,46.5,6.0,130.0,-150.0,,,13.0,676.0,0.07241889492653986,0.00524449634238122,0.42016806722689076,0.176541204717181
292830194,2009-10-10,2009,6,Ohio State,194,Wisconsin,275,31,13,1,,,1907.0,1917.0,1580.0,1570.0,46.0,14.5,47.0,16.0,-530.0,430.0,9.0,994.0,,,0.8678823457606359,0.01745507456171215,0.8168072113986623,0.033559597795534406
292830221,2009-10-10,2009,6,Pittsburgh,221,Connecticut,41,24,21,1,,,1711.0,1710.0,1565.0,1566.0,47.5,6.5,47.0,10.5,-255.0,215.0,,,,,0.698558626418023,0.09086690170698901,0.6935031297215627,0.09394033149047723
292830201,2009-10-10,2009,6,Oklahoma,201,Baylor,239,33,7,1,,,2121.0,2123.0,1495.0,1493.0,52.0,28.0,54.5,24.0,-4500.0,2250.0,19.0,370.0,,,0.9734946484719849,0.0007025336596236546,0.9583144540099683,0.001737684744487049
292830242,2009-10-10,2009,6,Rice,242,Navy,2426,14,63,0,,,1331.0,1210.0,1552.0,1673.0,56.0,10.0,51.5,13.0,305.0,-365.0,,,,,0.21888459727003834,0.04791046692206687,0.23928984947896564,0.057259632063666036
292830258,2009-10-10,2009,6,Virginia,258,Indiana,84,47,7,1,,,1528.0,1615.0,1313.0,1226.0,47.0,7.0,45.5,7.0,-275.0,235.0,,,,,0.7751528656496841,0.050556233825549,0.7107039537126325,0.08369220239750268
292830152,2009-10-10,2009,6,NC State,152,Duke,150,28,49,0,,,1524.0,1455.0,1398.0,1467.0,54.0,15.0,53.5,15.0,-620.0,485.0,,,,,0.6737761878883222,0.4539743513653196,0.8343685300207039,0.6961708438889103
292830265,2009-10-10,2009,6,Washington State,265,Arizona State,9,14,27,0,,,1042.0,1057.0,1558.0,1543.0,47.5,20.5,47.5,20.5,775.0,-1100.0,,,,,0.048784185889897975,0.0023798967929401205,0.11085450346420324,0.012288720938295047
292832006,2009-10-10,2009,6,Akron,2006,Ohio,195,7,19,0,,,1247.0,1232.0,1370.0,1385.0,52.5,3.0,54.0,5.0,140.0,-160.0,,,,,0.3300309860965169,0.10892045178383931,0.40372670807453415,0.1629952548127001
292830036,2009-10-10,2009,6,Colorado State,36,Utah,254,17,24,0,,,1431.0,1442.0,1771.0,1760.0,50.5,9.0,49.0,6.5,275.0,-335.0,,,,,0.12377068106893543,0.015319181492268132,0.2572062084257206,0.06615503365273523
292830154,2009-10-10,2009,6,Wake Forest,154,Maryland,120,42,32,1,,,1569.0,1573.0,1387.0,1383.0,52.5,13.5,51.5,11.0,-500.0,415.0,,,,,0.7403284195148304,0.0674293297116659,0.8110236220472441,0.035712071424142844
292832649,2009-10-10,2009,6,Toledo,2649,Western Michigan,2711,26,58,0,,,1324.0,1228.0,1288.0,1384.0,63.0,7.5,60.5,8.0,-300.0,250.0,,,,,0.5516235473109605,0.3042885379479275,0.7241379310344829,0.5243757431629015
292832641,2009-10-10,2009,6,Texas Tech,2641,Kansas State,2306,66,14,1,,,1844.0,1942.0,1412.0,1314.0,54.5,16.5,59.5,17.0,-670.0,510.0,,,,,0.9232106803028998,0.005896599619543466,0.8414659254683962,0.025133052787592123
292830204,2009-10-10,2009,6,Oregon State,204,Stanford,24,38,28,1,,,1651.0,1664.0,1591.0,1578.0,52.5,2.0,48.5,2.5,105.0,-125.0,,,,,0.5854986786718095,0.17181134538281584,0.4675324675324675,0.28352167313206283
292830251,2009-10-10,2009,6,Texas,251,Colorado,38,38,14,1,,,2065.0,2061.0,1419.0,1423.0,59.0,33.5,58.0,31.5,-15000.0,6000.0,2.0,1416.0,,,0.9763087922871821,0.00056127332289188,0.9837651865390818,0.0002635691681108092
292832005,2009-10-10,2009,6,Air Force,2005,TCU,2628,17,20,0,,,1554.0,1567.0,1861.0,1848.0,43.0,10.5,46.0,10.5,320.0,-390.0,,,10.0,940.0,0.1458866380543756,0.02128291116280839,0.2302631578947368,0.05302112188365649
292830097,2009-10-10,2009,6,Louisville,97,Southern Mississippi,2572,25,23,1,,,1354.0,1357.0,1517.0,1514.0,50.0,2.0,54.5,2.5,108.0,-128.0,,,,,0.2812431701012181,0.5166113805261464,0.4613143412107478,0.29018223898521056
292880058,2009-10-15,2009,7,South Florida,58,Cincinnati,2132,17,34,0,,,1626.0,1593.0,1702.0,1735.0,48.5,1.5,49.5,1.5,105.0,-125.0,21.0,330.0,8.0,1038.0,0.39233893587318014,0.15392984060209935,0.4675324675324675,0.2185866081969978
292902050,2009-10-17,2009,7,Ball State,2050,Bowling Green,189,17,31,0,,,1379.0,1352.0,1430.0,1457.0,56.0,3.0,54.5,4.0,135.0,-155.0,,,,,0.4271277486054956,0.18243811362879947,0.4117884537747275,0.1695697306621809
292900228,2009-10-17,2009,7,Clemson,228,Wake Forest,154,38,3,1,,,1703.0,1784.0,1573.0,1492.0,48.5,7.5,46.0,6.5,-300.0,250.0,,,,,0.6788169197947567,0.10315857101012776,0.7241379310344829,0.07609988109393573
292900251,2009-10-17,2009,7,Texas,251,Oklahoma,201,16,13,1,,,2061.0,2070.0,2123.0,2114.0,52.5,3.0,51.0,3.0,-145.0,125.0,3.0,1395.0,20.0,432.0,0.41171002813683716,0.346085090994761,0.5711159737417943,0.18394150797944925
292900127,2009-10-17,2009,7,Michigan State,127,Northwestern,77,24,14,1,,,1573.0,1585.0,1502.0,1490.0,49.5,14.0,51.5,13.5,-600.0,450.0,,,,,0.6007782458900109,0.15937800895465656,0.8250000000000001,0.030624999999999975
292900041,2009-10-17,2009,7,Connecticut,41,Louisville,97,38,25,1,,,1566.0,1575.0,1357.0,1348.0,47.0,13.0,47.0,12.5,-500.0,400.0,,,,,0.7690759234333929,0.05332592913814021,0.8064516129032258,0.037460978147762766
292902509,2009-10-17,2009,7,Purdue,2509,Ohio State,194,26,18,1,,,1505.0,1546.0,1917.0,1876.0,45.0,13.5,48.0,13.5,425.0,-550.0,,,7.0,1048.0,0.08535924209948728,0.8365677160128243,0.18374558303886926,0.6662712732085555
292900275,2009-10-17,2009,7,Wisconsin,275,Iowa,2294,10,20,0,,,1570.0,1571.0,1832.0,1831.0,47.5,2.0,1.0,48.0,-130.0,110.0,,,11.0,919.0,0.1812067098656847,0.032835871700346436,0.5427435387673957,0.29457054887375556
292900238,2009-10-17,2009,7,Vanderbilt,238,Georgia,61,10,34,0,,,1480.0,1431.0,1601.0,1650.0,48.0,7.5,44.5,8.0,250.0,-300.0,,,,,0.33258157812677697,0.11061050610929746,0.27586206896551724,0.07609988109393578
292902393,2009-10-17,2009,7,Middle Tennessee,2393,Mississippi State,344,6,27,0,,,1339.0,1289.0,1375.0,1425.0,54.0,5.0,55.0,4.0,175.0,-210.0,,,,,0.4483764526890395,0.20104144332600646,0.34929577464788736,0.12200753818686771
292900218,2009-10-17,2009,7,Temple,218,Army,349,27,13,1,,,1459.0,1470.0,1253.0,1242.0,37.0,10.5,39.0,9.5,-400.0,320.0,,,,,0.7659946707664889,0.05475849410968394,0.7706422018348623,0.05260499957916003
292902005,2009-10-17,2009,7,Air Force,2005,Wyoming,2751,10,0,1,,,1567.0,1566.0,1299.0,1300.0,45.0,11.0,43.5,12.0,-430.0,335.0,,,,,0.8238615285055724,0.031024761140393296,0.7792126640283275,0.04874704772546821
292900328,2009-10-17,2009,7,Utah State,328,Nevada,2440,32,35,0,,,1340.0,1347.0,1535.0,1528.0,66.5,7.5,63.0,9.0,270.0,-330.0,,,,,0.24554595805781354,0.06029281751852952,0.26044821320411876,0.0678332717612181
292900103,2009-10-17,2009,7,Boston College,103,NC State,152,52,20,1,,,1539.0,1616.0,1455.0,1378.0,47.0,2.5,49.0,3.0,-140.0,120.0,,,,,0.6185841220890307,0.14547807192259546,0.562043795620438,0.19180563695455263
292900057,2009-10-17,2009,7,Florida,57,Arkansas,8,23,20,1,,,2150.0,2145.0,1628.0,1633.0,58.0,24.5,54.5,24.0,-2000.0,1200.0,1.0,1490.0,,,0.9527938123855935,0.002228424149086549,0.9252669039145908,0.005585035650511009
292900087,2009-10-17,2009,7,Notre Dame,87,USC,30,27,34,0,,,1632.0,1648.0,2034.0,2018.0,50.5,10.0,48.0,11.0,320.0,-400.0,25.0,75.0,6.0,1161.0,0.08996208018848378,0.008093175871839187,0.22935779816513757,0.05260499957915998
292900213,2009-10-17,2009,7,Penn State,213,Minnesota,135,20,0,1,,,1870.0,1881.0,1498.0,1487.0,44.5,17.0,48.0,15.0,-850.0,625.0,14.0,597.0,,,0.8948627896440804,0.011053833001424889,0.866432337434095,0.017840320483319464
292900158,2009-10-17,2009,7,Nebraska,158,Texas Tech,2641,10,31,0,,,1890.0,1842.0,1942.0,1990.0,59.0,10.5,58.5,6.5,-450.0,350.0,15.0,576.0,,,0.42571979634547563,0.18123734500043326,0.7864077669902912,0.6184371759826562
292902655,2009-10-17,2009,7,Tulane,2655,Houston,248,16,44,0,,,1030.0,1013.0,1553.0,1570.0,68.5,17.0,63.0,20.5,650.0,-900.0,,,23.0,192.0,0.0469479486059058,0.0022041098783027726,0.12903225806451613,0.016649323621227886
292902084,2009-10-17,2009,7,Buffalo,2084,Akron,2006,21,17,1,,,1349.0,1349.0,1232.0,1232.0,46.0,8.0,47.0,10.0,-320.0,260.0,,,,,0.6622877974308888,0.11404953176408038,0.7328244274809161,0.07138278655090023
292902711,2009-10-17,2009,7,Western Michigan,2711,Central Michigan,2117,23,34,0,,,1384.0,1379.0,1601.0,1606.0,57.0,7.0,54.5,7.5,220.0,-260.0,,,,,0.22284689468527405,0.049660738470869624,0.3020134228187919,0.09121210756272237
292900151,2009-10-17,2009,7,East Carolina,151,Rice,242,49,13,1,,,1464.0,1533.0,1210.0,1141.0,54.0,18.5,55.5,20.0,-860.0,678.0,,,,,0.8118599983337865,0.035396660226962806,0.8745229257071155,0.015744496173102047
292900277,2009-10-17,2009,7,West Virginia,277,Marshall,276,24,7,1,,,1706.0,1712.0,1351.0,1345.0,51.5,20.5,51.0,18.0,-925.0,720.0,,,,,0.8852936760540788,0.013157540753186609,0.8809523809523809,0.014172335600907034
292900026,2009-10-17,2009,7,UCLA,26,California,25,26,45,0,,,1502.0,1471.0,1657.0,1688.0,44.0,3.5,44.0,3.0,140.0,-160.0,,,,,0.29064536940123664,0.0844747307543813,0.40372670807453415,0.1629952548127001
292902628,2009-10-17,2009,7,TCU,2628,Colorado State,36,44,6,1,,,1848.0,1905.0,1442.0,1385.0,50.0,22.5,49.0,19.5,-1900.0,1200.0,12.0,917.0,,,0.9119053076034237,0.007760674828447399,0.9250936329588015,0.005610963823310743
292902348,2009-10-17,2009,7,Louisiana Tech,2348,New Mexico State,166,45,7,1,,,1342.0,1414.0,1058.0,986.0,42.0,20.5,44.0,17.0,-1025.0,770.0,,,,,0.8368309660028946,0.026624133655548526,0.8879761015683346,0.012549353819828081
292900120,2009-10-17,2009,7,Maryland,120,Virginia,258,9,20,0,,,1383.0,1380.0,1615.0,1618.0,45.0,3.5,50.5,4.0,145.0,-165.0,,,,,0.20825116249181558,0.04336854667919258,0.39596563317146055,0.15678878265287566
292900070,2009-10-17,2009,7,Idaho,70,Hawai'i,62,35,23,1,,,1173.0,1204.0,1278.0,1247.0,62.0,7.5,59.0,11.5,-290.0,245.0,,,,,0.35333115767438533,0.41818059163475063,0.7195253505933118,0.07866602895980467
292900059,2009-10-17,2009,7,Georgia Tech,59,Virginia Tech,259,28,23,1,,,1591.0,1607.0,1850.0,1834.0,54.0,3.5,54.0,3.0,145.0,-165.0,19.0,453.0,4.0,1283.0,0.18378310342439722,0.6662100222555083,0.39596563317146055,0.3648575163099546
292900021,2009-10-17,2009,7,San Diego State,21,BYU,252,28,38,0,,,1185.0,1208.0,1750.0,1727.0,54.0,17.5,56.0,18.0,650.0,-900.0,,,18.0,490.0,0.03724069065642851,0.0013868690405678017,0.12903225806451613,0.016649323621227886
292902306,2009-10-17,2009,7,Kansas State,2306,Texas A&M,245,62,14,1,,,1314.0,1493.0,1502.0,1323.0,59.0,5.5,60.0,4.0,180.0,-220.0,,,,,0.2530870785710568,0.5578789121975186,0.3418803418803419,0.43312148440353565
292902572,2009-10-17,2009,7,Southern Mississippi,2572,Memphis,235,36,16,1,,,1514.0,1538.0,1287.0,1263.0,54.0,14.5,53.0,10.5,-600.0,450.0,,,,,0.7869632793894692,0.04538464432848936,0.8250000000000001,0.030624999999999975
292900066,2009-10-17,2009,7,Iowa State,66,Baylor,239,24,10,1,,,1390.0,1428.0,1493.0,1455.0,52.5,2.5,53.0,2.5,-140.0,120.0,,,,,0.35596614617770733,0.4147796048691943,0.562043795620438,0.19180563695455263
