Season,Date,Team1,Team2,Team1 Location,Team2 Location,Team1 Score,Team2 Score,Open1,Open2,Close1,Close2,MoneyLine1,MoneyLine2,Result of Home Team
2019,2018-11-06,SouthCarolina,USCUpstate,H,V,65,52,26.5,148.5,25,148,-10000,4000,1
2019,2018-11-06,SouthFlorida,AlabamaA&M,H,V,80,63,NL,NL,17.5,137,-2150,1300,1
2019,2018-11-06,GeoWashington,StonyBrook,H,V,74,77,NL,NL,5,140,-230,190,0
2019,2018-11-06,JacksonState,ULMonroe,H,V,66,75,NL,NL,133,10.5,400,-500,0
2019,2018-11-06,NCState,MountStMarys,H,V,105,55,NL,NL,26.5,151,-21500,8000,1
2019,2018-11-06,Jacksonville,FloridaA&M,H,V,50,65,NL,NL,13,144,-800,550,0
2019,2018-11-06,Hartford,CentralConn,H,V,68,75,NL,NL,12.5,144,-900,600,0
2019,2018-11-06,Villanova,MorganState,H,V,100,77,36,150,36.5,150,-87000,29000,1
2019,2018-11-06,Massachusetts,UMassLowell,H,V,83,75,NL,NL,13.5,152.5,-1100,700,1
2019,2018-11-06,IllinoisState,FlaGulfCoast,H,V,74,66,NL,NL,11.5,148.5,-900,600,1
2019,2018-11-06,NJIT,Colgate,H,V,81,78,NL,NL,142,2,105,-125,1
2019,2018-11-06,HolyCross,SacredHeart,H,V,93,81,NL,NL,11.5,137,-700,500,1
2019,2018-11-06,N.CarolinaA&T,NCGreensboro,H,V,66,74,NL,NL,152,17.5,1150,-1800,0
2019,2018-11-06,Campbell,NCWilmington,H,V,97,93,NL,NL,1,155,-118,-102,1
2019,2018-11-06,TexasTech,IncarnateWord,H,V,87,37,NL,NL,33.5,144,-63000,21000,1
2019,2018-11-06,Samford,NorthAlabama,H,V,91,74,NL,NL,7,148,-325,265,1
2019,2018-11-06,EastCarolina,DelawareState,H,V,81,56,NL,NL,17,145,-1800,1150,1
2019,2018-11-06,Nebraska,MissValleySt,H,V,106,37,NL,NL,33.5,149,-66000,22000,1
2019,2018-11-06,Alabama,Southern,H,V,82,62,27,139.5,27,139.5,-25000,9000,1
2019,2018-11-06,Tulsa,AlcornState,H,V,73,56,NL,NL,21,144,-6000,2750,1
2019,2018-11-06,Wisconsin,CoppinState,H,V,85,63,NL,NL,31.5,135,-54000,18000,1
2019,2018-11-06,Missouri,CentralArkansas,H,V,68,55,19.5,147,19.5,148,-3750,1875,1
2019,2018-11-06,Binghamton,Cornell,H,V,75,86,NL,NL,pk,144,-117,-103,0
2019,2018-11-06,Vanderbilt,Winthrop,H,V,92,79,13.5,150,15,150,-1400,925,1
2019,2018-11-06,SouthDakotaState,GrandCanyon,H,V,79,74,NL,NL,9.5,154.5,-550,425,1
2019,2018-11-06,Northeastern,BostonU,H,V,74,77,NL,NL,14,146,-1100,700,0
2019,2018-11-06,IowaState,AlabamaState,H,V,79,53,NL,NL,27.5,151,-36000,12000,1
2019,2018-11-06,Georgetown,MDEasternShore,H,V,68,53,NL,NL,30.5,150,-27500,9500,1
2019,2018-11-06,Monmouth,Lehigh,H,V,61,85,NL,NL,1.5,154,-130,110,0
2019,2018-11-06,LSU,SELouisiana,H,V,94,63,19,148,20.5,149,-5000,2500,1
2019,2018-11-06,Michigan,NorfolkSt,H,V,63,44,25.5,141.5,26,142,-21500,5500,1
2019,2018-11-06,Marquette,MDBaltimoreCo,H,V,67,42,19.5,147,21,146,-4500,2250,1
2019,2018-11-06,DenverU,Maine,H,V,62,50,NL,NL,14.5,141,-1333,875,1
2019,2018-11-06,LoyolaChicago,UMKC,H,V,76,45,NL,NL,18,144,-3250,1625,1
2019,2018-11-06,Baylor,TexasSouthern,H,V,69,72,NL,NL,20.5,147,-7000,3000,0
2019,2018-11-06,NewMexicoState,NorthDakotaState,H,V,73,56,NL,NL,12,141,-900,600,1
2019,2018-11-06,SanDiegoState,ArkPineBluff,H,V,76,60,NL,NL,25.5,143,-21500,8000,1
2019,2018-11-06,Stanford,SeattleU,H,V,96,74,13,146.5,13,147.5,-1100,700,1
2019,2018-11-06,USC,RobertMorris,H,V,83,62,19,143,19,143.5,-3500,1750,1
2019,2018-11-07,Cincinnati,OhioState,H,V,56,64,6,137.5,4.5,134,-200,170,0
2019,2018-11-07,EasternKentucky,Marshall,H,V,77,105,161.5,8,177.5,8.5,345,-430,0
2019,2018-11-07,WrightState,WesternCarolina,H,V,96,73,17,142,18.5,147.5,-3000,1500,1
2019,2018-11-07,William&Mary,HighPoint,H,V,79,69,NL,NL,NL,NL,NL,NL,1
2019,2018-11-07,Dayton,NorthFlorida,H,V,78,70,12.5,160,12.5,158.5,-1000,650,1
2019,2018-11-07,St.Peter's,Lafayette,H,V,93,86,9,140,9,140.5,-450,360,1
2019,2018-11-07,St.Bonaventure,Bucknell,H,V,85,88,10,153,9,151.5,-550,425,0
2019,2018-11-07,Depaul,BethuneCookman,H,V,80,58,18.5,160,19,159,-3500,1750,1
2019,2018-11-07,Arizona,HoustonBaptist,H,V,90,60,22,159,22.5,160,-5500,2625,1
2019,2018-11-07,TCU,CSBakersfield,H,V,66,61,18.5,143.5,18,142.5,-2650,1430,1
2019,2018-11-07,TexasA&M,SavannahState,H,V,98,83,29,167.5,30,170,-33000,11000,1
2019,2018-11-07,SaintMarysCA,McNeeseState,H,V,87,65,21,147,21,142,-4500,2250,1
2019,2018-11-08,Illinois,Evansville,H,V,99,60,14,142,16,148.5,-1600,1050,1
2019,2018-11-08,Connecticut,MoreheadState,H,V,80,70,12,148,13.5,150,-1100,700,1
2019,2018-11-08,GeoWashington,Siena,H,V,61,69,7,137,7,141,-350,290,0
2019,2018-11-08,Louisville,NichollsState,H,V,85,72,116,19.5,20,149,-4000,2000,1
2019,2018-11-08,NotreDame,ChicagoSt,H,V,89,62,28.5,148.5,30.5,151.5,-40000,13400,1
2019,2018-11-08,SMU,NorthwesternSt,H,V,69,58,25,140,25,140,-12500,5000,1
2019,2018-11-08,Northwestern,NewOrleansU,H,V,82,52,18,134.5,18,133.5,-3250,1625,1
2019,2018-11-08,Iowa,UMKC,H,V,77,63,20.5,155.5,23,156,-6500,2875,1
2019,2018-11-08,SouthDakotaState,AlabamaState,H,V,78,61,21,153,21.5,153.5,-4750,2375,1
2019,2018-11-08,UtahU,Maine,H,V,75,61,22.5,137.5,22.5,137,-5500,2625,1
2019,2018-11-09,EasternMichigan,Drexel,H,V,66,62,12.5,145.5,13.5,145.5,-1000,650,1
2019,2018-11-09,WiscGreenBay,IndianaState,H,V,74,78,pk,153,1.5,159.5,-128,108,0
2019,2018-11-09,St.Johns,BowlingGreen,H,V,84,80,18,151.5,19,157.5,-3250,1625,1
2019,2018-11-09,Texas,Arkansas,H,V,73,71,6.5,148,6.5,149,-270,230,1
2019,2018-11-09,Davidson,Dartmouth,H,V,79,76,19,144,18.5,146,-3000,1500,1
2019,2018-11-09,Harvard,Northeastern,H,V,71,81,pk,139.5,2.5,139,-150,130,0
2019,2018-11-09,IowaState,Missouri,H,V,76,59,7,142,6,142,-275,235,1
2019,2018-11-09,Elon,NorthCarolina,H,V,67,116,151.5,17.5,151.5,17.5,1400,-2500,0
2019,2018-11-09,Kentucky,SoIllinois,H,V,71,59,14.5,148.5,18.5,149.5,-3000,1500,1
2019,2018-11-09,NCWilmington,Stanford,H,V,59,72,158,3,160.5,4.5,175,-210,0
2019,2018-11-09,Oakland,Toledo,H,V,86,87,153.5,4.5,150,5.5,195,-235,0
2019,2018-11-09,Temple,DetroitU,H,V,83,67,20,152.5,18.5,157,-3000,1500,1
2019,2018-11-09,St.Josephs,OldDominion,H,V,79,64,1.5,137.5,3.5,137,-170,150,1
2019,2018-11-09,Tennessee,ULLafayette,H,V,87,65,16,149.5,16,150,-1750,1125,1
2019,2018-11-09,WestVirginia,Buffalo,H,V,94,99,10,156.5,11,158,-650,475,0
2019,2018-11-09,EastCarolina,JamesMadison,H,V,72,73,145,2.5,143.5,4,160,-185,0
2019,2018-11-09,Auburn,WashingtonU,H,V,88,66,8.5,153,10,152,-600,450,1
2019,2018-11-09,NoIllinois,NorthernKentucky,H,V,85,88,145,4,141.5,5,180,-220,0
2019,2018-11-09,Pennsylvania,Rice,H,V,92,76,15,143.5,14,145.5,-1100,700,1
2019,2018-11-09,TexasState,AirForce,H,V,67,57,5,132,4.5,131,-210,175,1
2019,2018-11-09,TexasA&M,CalIrvine,H,V,73,74,6.5,144.5,4,146.5,-185,160,0
2019,2018-11-09,Nevada,Pacific,H,V,83,61,20,151.5,18.5,154,-3500,1750,1
2019,2018-11-09,UCDavis,SanDiego,H,V,57,76,139.5,3.5,138.5,3.5,135,-155,0
2019,2018-11-09,California,Yale,H,V,59,76,144,3,141.5,4,180,-220,0
2019,2018-11-09,UCLA,LongBeachState,H,V,91,80,15.5,160.5,15.5,157,-1500,1000,1
2019,2018-11-09,Hawaii,PortlandU,H,V,82,64,6,142,6.5,146.5,-290,245,1
2019,2018-11-09,Providence,WichitaState,N,N,80,83,4,144,7.5,140.5,-310,255,N/A
2019,2018-11-09,Navy,Maryland,H,V,57,78,137,13.5,137,14.5,800,-1250,0
2019,2018-11-09,Pittsburgh,VMI,H,V,94,55,13,138,14,142.5,-1250,800,1
2019,2018-11-09,LSU,NCGreensboro,H,V,97,91,8.5,144,10,143.5,-550,425,1
2019,2018-11-09,LoyolaChicago,Furman,H,V,58,60,9.5,141,9,146.5,-440,350,0
2019,2018-11-09,MississippiSt,AustinPeay,H,V,95,67,18.5,148.5,19,147.5,-3500,1750,1
2019,2018-11-09,IndianaU,MontanaState,H,V,80,35,25.5,150.5,26.5,154.5,-16500,6500,1
2019,2018-11-09,Samford,JacksonvilleSt,H,V,92,72,150,9,146,8,290,-350,1
2019,2018-11-09,Montana,GeorgiaState,H,V,81,74,5.5,143.5,7.5,143.5,-300,250,1
2019,2018-11-09,Oregon,E.Washington,H,V,81,47,19,142.5,23,144.5,-6000,2750,1
2019,2018-11-09,Massachusetts,NewHampshire,H,V,104,75,NL,NL,12.5,142.5,-900,600,1
2019,2018-11-09,VaCommonwealth,Hampton,H,V,69,57,NL,NL,12,150.5,-1000,650,1
2019,2018-11-09,CentralMichigan,ChicagoSt,H,V,101,60,NL,NL,17,157.5,-2500,1400,1
2019,2018-11-09,SouthCarolina,StonyBrook,H,V,81,83,NL,NL,14.5,137.5,-1900,1200,0
2019,2018-11-09,MiamiFlorida,Lehigh,H,V,83,62,NL,NL,14.5,148.5,-2000,1250,1
2019,2018-11-09,Florida,CharlestonSou,H,V,76,46,20,143,20.5,147,-4500,2250,1
2019,2018-11-09,Rutgers,FairDickinson,H,V,90,55,NL,NL,11.5,143.5,-950,625,1
2019,2018-11-09,Colgate,Monmouth,H,V,87,74,NL,NL,4,144.5,-160,140,1
2019,2018-11-09,Richmond,Longwood,H,V,58,63,NL,NL,17,145,-2500,1400,0
2019,2018-11-09,St.FrancisPA,MorganState,H,V,80,62,NL,NL,13.5,149.5,-1250,800,1
2019,2018-11-09,BostonU,Vermont,H,V,72,78,NL,NL,139.5,4.5,160,-185,0
2019,2018-11-09,GeorgeMason,American,H,V,75,78,NL,NL,10,141.5,-525,415,0
2019,2018-11-09,VirginiaTech,GardnerWebb,H,V,87,59,NL,NL,19.5,148,-4250,2125,1
2019,2018-11-09,Clemson,NCCentral,H,V,71,51,NL,NL,25.5,136.5,-30000,10000,1
2019,2018-11-09,Hofstra,MountStMarys,H,V,79,61,NL,NL,15,150.5,-1600,1050,1
2019,2018-11-09,PennState,NorthFlorida,H,V,87,72,NL,NL,21.5,155.5,-5500,1833,1
2019,2018-11-09,LongIsland,Brown,H,V,83,81,NL,NL,pk,158.5,-120,100,1
2019,2018-11-09,Campbell,CoastalCarolina,H,V,75,85,NL,NL,3,148,-175,155,0
2019,2018-11-09,GeorgiaTech,Lamar,H,V,88,69,NL,NL,12.5,138.5,-1000,650,1
2019,2018-11-09,Iona,AlbanyNY,H,V,72,68,NL,NL,8.5,148,-350,290,1
2019,2018-11-09,MissouriSt,RobertMorris,H,V,74,60,NL,NL,9.5,136,-600,450,1
2019,2018-11-09,KansasState,KennesawSt,H,V,56,41,NL,NL,28,141,-33000,11000,1
2019,2018-11-09,Binghamton,NJIT,H,V,57,74,NL,NL,2,139,-135,115,0
2019,2018-11-09,AbileneChristian,ArkansasState,H,V,94,73,NL,NL,4,146.5,-185,160,1
2019,2018-11-09,Georgia,SavannahState,H,V,110,76,24.5,161,24.5,170.5,-16500,6500,1
2019,2018-11-09,UTRioGrandeValley,Oklahoma,H,V,76,91,NL,NL,161,15,925,-1400,0
2019,2018-11-09,Radford,IllinoisChicago,H,V,88,78,NL,NL,4.5,142.5,-200,170,1
2019,2018-11-09,TexasTech,MissValleySt,H,V,84,52,NL,NL,33,142.5,-93000,31000,1
2019,2018-11-09,NewMexicoState,UTEP,H,V,96,69,NL,NL,14,137.5,-1250,800,1
2019,2018-11-09,UtahState,Hartford,H,V,100,73,NL,NL,10,149,-600,450,1
2019,2018-11-09,ArizonaState,McNeeseState,H,V,80,52,NL,NL,23,153.5,-8500,3500,1
2019,2018-11-09,BYU,UtahValley,H,V,75,65,NL,NL,12,149.5,-650,475,1
2019,2018-11-09,SantaClara,PrairieViewA&M,H,V,64,81,NL,NL,9.5,145,-550,425,0
2019,2018-11-10,Duquesne,William&Mary,H,V,84,70,4,153,3.5,150.5,-170,150,1
2019,2018-11-10,Mississippi,WesternMichigan,H,V,90,64,12.5,150.5,14.5,147,-1350,885,1
2019,2018-11-10,Purdue,BallState,H,V,84,75,13.5,148,13,147,-1100,700,1
2019,2018-11-10,SaintLouis,Troy,H,V,62,58,10,139,12,143,-750,525,1
2019,2018-11-10,Xavier,Evansville,H,V,91,85,18,144,20.5,149,-4250,2125,1
2019,2018-11-10,Butler,MiamiOhio,H,V,90,68,16,142,15.5,142.5,-1800,1150,1
2019,2018-11-10,CharlotteU,OklahomaState,H,V,66,64,150,12,145.5,13,700,-1100,1
2019,2018-11-10,UTArlington,NorthernIowa,H,V,74,65,135.5,4,136.5,6.5,235,-275,1
2019,2018-11-10,OregonState,Wyoming,H,V,83,64,9.5,148,10,148,-560,430,1
2019,2018-11-10,PortlandU,NorthTexas,H,V,73,78,146,7.5,146,9,350,-440,0
2019,2018-11-10,UNLV,LoyolaMarymount,H,V,50,61,4,151,6,147,-230,190,0
2019,2018-11-10,Akron,YoungstownState,N,N,98,69,7,147,6.5,145.5,-280,240,N/A
2019,2018-11-10,ClevelandState,KentState,H,V,79,83,143.5,3,148,4.5,170,-200,0
2019,2018-11-10,Syracuse,MoreheadState,H,V,84,70,23,138.5,22.5,136,-5500,2625,1
2019,2018-11-10,WesternCarolina,CollCharleston,H,V,74,77,142.5,11,142.5,12,525,-750,0
2019,2018-11-10,IUPUI,EasternIllinois,H,V,71,65,6,137,6,141,-260,220,1
2019,2018-11-10,Bradley,SEMissouriSt,H,V,68,57,15,145,15,142,-1500,1000,1
2019,2018-11-10,WesternKentucky,TennMartin,H,V,86,71,15,142,14.5,143,-1400,925,1
2019,2018-11-10,St.Peter's,Delaware,H,V,75,78,4.5,138,3,140.5,-155,135,0
2019,2018-11-10,Marist,Columbia,H,V,82,76,3,147,2.5,145.5,-145,125,1
2019,2018-11-10,Chattanooga,EasternKentucky,H,V,78,81,5,145.5,2.5,149,-145,125,0
2019,2018-11-10,WiscMilwaukee,NorthDakota,H,V,60,63,5.5,144,6,145.5,-240,200,0
2019,2018-11-10,BoiseState,IdahoState,H,V,70,72,14,149,15.5,150.5,-1600,1050,0
2019,2018-11-10,Villanova,Quinnipiac,H,V,86,53,24,150,24.5,150,-9000,3750,1
2019,2018-11-10,Belmont,IllinoisState,H,V,100,89,3,148,2.5,147.5,-150,130,1
2019,2018-11-10,MurrayState,WrightState,H,V,73,54,3,145,3,141,-155,135,1
2019,2018-11-10,SanJoseState,SouthernUtah,H,V,59,66,146.5,1,146.5,2.5,125,-145,0
2019,2018-11-10,PortlandState,CalRiverside,H,V,71,64,8,149,7,150.5,-320,260,1
2019,2018-11-10,NCState,MDEasternShore,H,V,95,49,NL,NL,32.5,151,-51000,17000,1
2019,2018-11-10,UMassLowell,Wagner,H,V,88,84,NL,NL,146.5,2,115,-135,1
2019,2018-11-10,HighPoint,Wofford,H,V,60,68,NL,NL,142,7,270,-330,0
2019,2018-11-10,WakeForest,N.CarolinaA&T,H,V,90,78,NL,NL,21.5,149,-5500,2625,1
2019,2018-11-10,St.Bonaventure,JacksonState,H,V,67,36,NL,NL,24,136.5,-8500,3500,1
2019,2018-11-10,NorthernArizona,Jacksonville,H,V,97,82,NL,NL,2.5,141,-155,135,1
2019,2018-11-10,HoustonU,AlabamaA&M,H,V,101,54,NL,NL,29.5,142.5,-45000,15000,1
2019,2018-11-10,LaSalle,Lafayette,H,V,76,77,NL,NL,11,150,-700,500,0
2019,2018-11-10,Lipscomb,TennesseeState,H,V,86,79,NL,NL,11.5,150,-1000,650,1
2019,2018-11-10,ColoradoState,ArkPineBluff,H,V,92,67,NL,NL,14,140.5,-1250,800,1
2019,2018-11-10,Marquette,BethuneCookman,H,V,92,59,26,161,26,162.5,-20000,7500,1
2019,2018-11-10,Tulsa,SoCarolinaSt,H,V,74,52,NL,NL,22.5,147.5,-7000,3000,1
2019,2018-11-10,SanFrancisco,Maine,H,V,93,50,NL,NL,20.5,133.5,-4000,2000,1
2019,2018-11-10,Georgetown,CentralConn,H,V,85,78,18,145,17.5,145,-3000,1500,1
2019,2018-11-10,Baylor,Southern,H,V,80,53,NL,NL,24,140.5,-20000,7500,1
2019,2018-11-10,TennesseeTech,Presbyterian,H,V,65,80,NL,NL,7.5,140,-330,270,0
2019,2018-11-10,Dayton,CoppinState,H,V,76,46,NL,NL,20.5,138,-8500,3500,1
2019,2018-11-10,Bucknell,Fairfield,H,V,58,60,NL,NL,7,149,-300,250,0
2019,2018-11-10,Michigan,HolyCross,H,V,56,37,NL,NL,21,131,-5000,2500,1
2019,2018-11-10,SIUEdwardsville,Winthrop,H,V,82,94,NL,NL,152,7,250,-300,0
2019,2018-11-10,HoustonBaptist,Fordham,H,V,75,72,NL,NL,148.5,1,-103,-117,1
2019,2018-11-10,GrandCanyon,DelawareState,H,V,89,47,NL,NL,22.5,141,-8500,3500,1
2019,2018-11-10,Gonzaga,TexasSouthern,H,V,104,67,NL,NL,27,156,-30000,10000,1
2019,2018-11-11,Alabama,AppalachianSt,H,V,81,73,14,144.5,12.5,144.5,-900,600,1
2019,2018-11-11,Marshall,Hofstra,H,V,76,72,7.5,169,7.5,172.5,-335,275,1
2019,2018-11-11,Virginia,GeoWashington,H,V,76,57,25.5,125,26.5,124,-12300,4950,1
2019,2018-11-11,CentralFlorida,FlaAtlantic,H,V,79,80,19.5,135,21.5,140,-5000,2500,0
2019,2018-11-11,Iowa,WiscGreenBay,H,V,93,82,19.5,159.5,19.5,163.5,-3750,1875,1
2019,2018-11-11,Rutgers,Drexel,H,V,95,66,13,140.5,13.5,138,-1100,700,1
2019,2018-11-11,SMU,SouthernMiss,H,V,64,74,11,136,9.5,134.5,-485,385,0
2019,2018-11-11,Tulane,FloridaState,H,V,69,80,151,14,149.5,14.5,925,-1400,0
2019,2018-11-11,Arizona,CalPolySLO,H,V,82,61,22,141,23,143,-6000,2750,1
2019,2018-11-11,USC,Vanderbilt,H,V,78,82,3,147.5,1.5,149.5,-125,105,0
2019,2018-11-11,Hawaii,NorthTexas,H,V,51,68,pk,141.5,142.5,1,105,-125,0
2019,2018-11-11,Creighton,ETennesseeSt,H,V,75,69,12,146,10.5,149.5,-600,450,1
2019,2018-11-11,NorthDakotaState,CalSantaBarb,H,V,82,63,1,139,2.5,141,-145,125,1
2019,2018-11-11,OhioState,IPFW,H,V,107,61,17,151.5,18.5,148.5,-4500,2250,1
2019,2018-11-11,TCU,OralRoberts,H,V,79,62,20.5,146,20.5,144,-4750,2375,1
2019,2018-11-11,Duke,Army,H,V,94,72,40,167.5,39,166.5,-172500,57500,1
2019,2018-11-11,BostonCollege,St.FrancisNY,H,V,74,69,NL,NL,22,149.5,-5500,2625,1
2019,2018-11-11,Cornell,Colgate,H,V,57,73,NL,NL,2.5,149.5,-145,125,0
2019,2018-11-11,NJIT,Brown,H,V,63,60,NL,NL,3,150,-155,135,1
2019,2018-11-11,MissouriSt,Stetson,H,V,83,70,NL,NL,17.5,145,-1800,1150,1
2019,2018-11-11,EastCarolina,Lamar,H,V,84,78,NL,NL,2.5,147.5,-145,125,1
2019,2018-11-11,Nebraska,SELouisiana,H,V,87,35,NL,NL,22,141,-5000,2500,1
2019,2018-11-11,Connecticut,UMKC,H,V,94,66,NL,NL,14.5,143.5,-1420,935,1
2019,2018-11-11,LouisianaTech,SamHoustonSt,H,V,76,69,NL,NL,14,141,-1350,885,1
2019,2018-11-11,MississippiSt,Hartford,H,V,77,59,NL,NL,23,147,-6000,2750,1
2019,2018-11-11,LoyolaMaryland,Dartmouth,H,V,80,82,NL,NL,140,1.5,110,-130,0
2019,2018-11-11,MichiganState,FlaGulfCoast,H,V,106,82,21.5,150,22,153.5,-5500,2625,1
2019,2018-11-11,WashingtonState,NichollsState,H,V,89,72,9,151,9.5,152.5,-500,400,1
2019,2018-11-11,SaintMarysCA,UtahValley,H,V,92,63,NL,NL,9,142,-500,400,1
2019,2018-11-11,SeattleU,Bryant,H,V,82,59,NL,NL,10,154.5,-600,450,1
2019,2018-11-12,Butler,DetroitU,H,V,84,63,26,151.5,26,154.5,-15000,6000,1
2019,2018-11-12,VaCommonwealth,BowlingGreen,H,V,72,61,8,149.5,8,152,-360,300,1
2019,2018-11-12,NorthCarolina,Stanford,H,V,90,72,17,155,18,158,-4250,2125,1
2019,2018-11-12,Pittsburgh,Troy,H,V,84,75,5,139,5,138.5,-220,180,1
2019,2018-11-12,TexSanAntonio,Oklahoma,H,V,67,87,158.5,6.5,156,9.5,335,-420,0
2019,2018-11-12,Texas,ULMonroe,H,V,65,55,19.5,138.5,19,138.5,-3500,1750,1
2019,2018-11-12,Arkansas,UCDavis,H,V,81,58,15,142.5,16,144,-1700,1100,1
