data,season,team1,team2,score1,score2,result,spread,spreadOpen,overUnder,overUnderOpen,homeMoneyLine,awayMoneyLine
2007-08-25,2007,albany state (ga),north carolina central,16,10,1
2007-08-30,2007,chattanooga,carson-newman,17,29,0
2007-08-30,2007,cincinnati,southeast missouri state,59,3,1
2007-08-30,2007,rutgers,buffalo,38,3,1
2007-08-30,2007,morgan state,savannah state,47,7,1
2007-08-30,2007,southern illinois,quincy,59,14,1
2007-08-30,2007,sam houston state,angelo state,17,13,1
2007-08-30,2007,louisiana monroe,tulsa,17,35,0
2007-08-30,2007,towson,central connecticut,20,10,1
2007-08-30,2007,eastern illinois,tennessee tech,45,24,1
2007-08-30,2007,assumption,sacred heart,20,41,0
2007-08-30,2007,ball state,miami (oh),13,14,0
2007-08-30,2007,western illinois,south dakota state,29,26,1
2007-08-30,2007,louisville,murray state,73,10,1
2007-08-30,2007,la salle,ursinus,0,28,0
2007-08-30,2007,william & mary,delaware,31,49,0
2007-08-30,2007,illinois state,drake,24,27,0
2007-08-31,2007,samford,west alabama,23,21,1
2007-08-31,2007,missouri state,missouri s&t,62,17,1
2007-08-31,2007,mississippi state,lsu,0,45,0
2007-08-31,2007,new mexico state,southeastern louisiana,35,14,1
2007-08-31,2007,iowa state,kent state,14,23,0
2007-08-31,2007,northern iowa,minnesota state,41,14,1
2007-08-31,2007,utah state,unlv,16,23,0
2007-08-31,2007,northern arizona,western new mexico,47,0,1
2007-08-31,2007,boise state,weber state,56,7,1
2007-08-31,2007,oregon state,utah,24,7,1
2007-08-31,2007,western connecticut state,wagner,7,20,0
2007-08-31,2007,temple,navy,19,30,0
2007-09-01,2007,syracuse,washington,12,42,0
2007-09-01,2007,eastern washington,montana-western,52,13,1
2007-09-01,2007,ohio state,youngstown state,38,6,1
2007-09-01,2007,michigan state,uab,55,18,1
2007-09-01,2007,colorado,colorado state,31,28,1
2007-09-01,2007,miami,marshall,31,3,1
2007-09-01,2007,virginia tech,east carolina,17,7,1
2007-09-01,2007,northwestern,northeastern,27,0,1
2007-09-01,2007,michigan,appalachian state,32,34,0
2007-09-01,2007,penn state,florida international,59,0,1
2007-09-01,2007,florida,western kentucky,49,3,1
2007-09-01,2007,iona,delaware valley,14,12,1
2007-09-01,2007,colgate,albany,13,11,1
2007-09-01,2007,umass,holy cross,40,30,1
2007-09-01,2007,valparaiso,st. francis (il),28,21,1
2007-09-01,2007,robert morris,dayton,12,23,0
2007-09-01,2007,butler,albion,42,14,1
2007-09-01,2007,rhode island,fordham,23,27,0
2007-09-01,2007,the citadel,charleston southern,35,14,1
2007-09-01,2007,duke,connecticut,14,45,0
2007-09-01,2007,air force,south carolina state,34,3,1
2007-09-01,2007,mississippi valley state,arkansas-pine bluff,16,9,1
2007-09-01,2007,wyoming,virginia,23,3,1
2007-09-01,2007,uc davis,western washington,21,28,0
2007-09-01,2007,florida a&m,southern,27,33,0
2007-09-01,2007,montana,southern utah,37,17,1
2007-09-01,2007,oregon,houston,48,27,1
2007-09-01,2007,northern illinois,iowa,3,16,0
2007-09-01,2007,west virginia,western michigan,62,24,1
2007-09-01,2007,notre dame,georgia tech,3,33,0
2007-09-01,2007,boston college,wake forest,38,28,1
2007-09-01,2007,memphis,ole miss,21,23,0
2007-09-01,2007,nebraska,nevada,52,10,1
2007-09-01,2007,illinois,missouri,34,40,0
2007-09-01,2007,wisconsin,washington state,42,21,1
2007-09-01,2007,stanford,ucla,17,45,0
2007-09-01,2007,florida atlantic,middle tennessee,27,14,1
2007-09-01,2007,bethune-cookman,jacksonville,31,17,1
2007-09-01,2007,byu,arizona,20,7,1
2007-09-01,2007,duquesne,bucknell,19,28,0
2007-09-01,2007,winston-salem,north carolina a&t,28,7,1
2007-09-01,2007,stony brook,georgetown,35,28,1
2007-09-01,2007,tcu,baylor,27,0,1
2007-09-01,2007,kentucky,eastern kentucky,50,10,1
2007-09-01,2007,nc state,ucf,23,25,0
2007-09-01,2007,maine,monmouth,21,14,1
2007-09-01,2007,norfolk state,virginia state,33,7,1
2007-09-01,2007,pittsburgh,eastern michigan,27,3,1
2007-09-01,2007,maryland,villanova,31,14,1
2007-09-01,2007,lafayette,marist,49,10,1
2007-09-01,2007,north carolina,james madison,37,14,1
2007-09-01,2007,georgia,oklahoma state,35,14,1
2007-09-01,2007,delaware state,coastal carolina,23,18,1
2007-09-01,2007,texas state,cal poly,38,35,1
2007-09-01,2007,northwestern state,henderson state,41,6,1
2007-09-01,2007,stephen f. austin,tarleton state,24,27,0
2007-09-01,2007,louisiana tech,central arkansas,28,7,1
2007-09-01,2007,austin peay,bethel (tn),43,19,1
2007-09-01,2007,tennessee state,alabama a&m,23,49,0
2007-09-01,2007,ohio,gardner-webb,36,14,1
2007-09-01,2007,toledo,purdue,24,52,0
2007-09-01,2007,kansas,central michigan,52,7,1
2007-09-01,2007,furman,presbyterian college,40,16,1
2007-09-01,2007,vanderbilt,richmond,41,17,1
2007-09-01,2007,arkansas,troy,46,26,1
2007-09-01,2007,oklahoma,north texas,79,10,1
2007-09-01,2007,texas,arkansas state,21,13,1
2007-09-01,2007,alcorn state,grambling,10,31,0
2007-09-01,2007,jackson state,delta state,15,27,0
2007-09-01,2007,wofford,georgetown (ky),38,21,1
2007-09-01,2007,southern mississippi,ut martin,35,13,1
2007-09-01,2007,akron,army,22,14,1
2007-09-01,2007,davidson,unc pembroke,31,21,1
2007-09-01,2007,south carolina,louisiana,28,14,1
2007-09-01,2007,south florida,elon,28,13,1
2007-09-01,2007,texas a&m,montana state,38,7,1
2007-09-01,2007,alabama,western carolina,52,6,1
2007-09-01,2007,auburn,kansas state,23,13,1
2007-09-02,2007,alabama state,jacksonville state,24,19,1
2007-09-02,2007,indiana,indiana state,55,7,1
2007-09-02,2007,california,tennessee,45,31,1
2007-09-02,2007,minnesota,bowling green,31,32,0
2007-09-02,2007,rice,nicholls,14,16,0
2007-09-02,2007,texas southern,prairie view,14,34,0
2007-09-02,2007,mcneese,portland state,35,12,1
2007-09-02,2007,arizona state,san josé state,45,3,1
2007-09-02,2007,utep,new mexico,10,6,1
2007-09-02,2007,azusa pacific,san diego,32,42,0
2007-09-02,2007,fresno state,sacramento state,24,3,1
2007-09-02,2007,usc,idaho,38,10,1
2007-09-02,2007,hawai'i,northern colorado,63,6,1
2007-09-02,2007,north carolina central,fayetteville state,17,0,1
2007-09-03,2007,smu,texas tech,9,49,0
2007-09-04,2007,clemson,florida state,24,18,1
2007-09-06,2007,ut martin,missouri state,44,51,0
2007-09-06,2007,louisville,middle tennessee,58,42,1
2007-09-06,2007,alcorn state,arkansas-pine bluff,3,21,0
2007-09-06,2007,cincinnati,oregon state,34,3,1
2007-09-07,2007,tennessee tech,cumberland,45,21,1
2007-09-07,2007,rutgers,navy,41,24,1
2007-09-08,2007,marshall,west virginia,23,48,0
2007-09-08,2007,pittsburgh,grambling,34,10,1
2007-09-08,2007,central connecticut,merrimack,45,7,1
2007-09-08,2007,virginia,duke,24,13,1
2007-09-08,2007,oklahoma,miami,51,13,1
2007-09-08,2007,minnesota,miami (oh),41,35,1
2007-09-08,2007,eastern michigan,ball state,16,38,0
2007-09-08,2007,ohio state,akron,20,2,1
2007-09-08,2007,purdue,eastern illinois,52,6,1
2007-09-08,2007,wake forest,nebraska,17,20,0
2007-09-08,2007,michigan state,bowling green,28,17,1
2007-09-08,2007,northwestern,nevada,36,31,1
2007-09-08,2007,northeastern,richmond,14,49,0
2007-09-08,2007,vanderbilt,alabama,10,24,0
2007-09-08,2007,sacred heart,la salle,54,14,1
2007-09-08,2007,iona,wagner,17,14,1
2007-09-08,2007,clemson,louisiana monroe,49,26,1
2007-09-08,2007,army,rhode island,14,7,1
2007-09-08,2007,temple,buffalo,7,42,0
2007-09-08,2007,vmi,william & mary,16,63,0
2007-09-08,2007,colgate,umass,17,35,0
2007-09-08,2007,lehigh,villanova,20,30,0
2007-09-08,2007,monmouth,robert morris,17,20,0
2007-09-08,2007,howard,hampton,24,31,0
2007-09-08,2007,savannah state,johnson c smith,24,10,1
2007-09-08,2007,dayton,urbana,45,7,1
2007-09-08,2007,st francis (pa),morehead state,14,21,0
2007-09-08,2007,hanover,butler,14,44,0
2007-09-08,2007,presbyterian college,pikeville,58,7,1
2007-09-08,2007,wingate,davidson,33,30,1
2007-09-08,2007,georgia tech,samford,69,14,1
2007-09-08,2007,wyoming,utah state,32,18,1
2007-09-08,2007,colorado state,california,28,34,0
2007-09-08,2007,the citadel,webber international,76,0,1
2007-09-08,2007,trinity international (il),valparaiso,17,13,1
