data,season,team1,team2,score1,score2,result,spread,spreadOpen,overUnder,overUnderOpen,homeMoneyLine,awayMoneyLine
2017-09-01,2017,arizona state,new mexico state,37,31,1,-24.667,,-24.667,,,
2017-09-01,2017,army,fordham,64,6,1,-18.0,,-18.0,,,
2017-09-01,2017,eastern michigan,charlotte,24,7,1,-14.0,,-14.0,,,
2017-09-01,2017,syracuse,central connecticut,50,7,1,-46.0,,-46.0,,,
2017-09-01,2017,sam houston state,richmond,48,34,1
2017-09-02,2017,florida atlantic,navy,19,42,0,8.667,,8.667,,,
2017-09-02,2017,colorado,colorado state,17,3,1,-3.0,,-3.0,,,
2017-09-02,2017,rutgers,washington,14,30,0,28.0,,28.0,,,
2017-09-02,2017,wisconsin,utah state,59,10,1,-27.333,,-27.333,,,
2017-09-02,2017,northern illinois,boston college,20,23,0,3.5,,3.5,,,
2017-09-02,2017,iowa,wyoming,24,3,1,-12.167,,-12.167,,,
2017-09-02,2017,missouri,missouri state,72,43,1,-35.5,,-35.5,,,
2017-09-02,2017,robert morris,dayton,13,10,1
2017-09-02,2017,st francis (pa),lock haven,69,3,1
2017-09-02,2017,clemson,kent state,56,3,1,-38.167,,-38.167,,,
2017-09-02,2017,penn state,akron,52,0,1,-29.833,,-29.833,,,
2017-09-02,2017,michigan state,bowling green,35,10,1,-17.167,,-17.167,,,
2017-09-02,2017,texas,maryland,41,51,0,-18.333,,-18.333,,,
2017-09-02,2017,illinois,ball state,24,21,1,-5.333,,-5.333,,,
2017-09-02,2017,north carolina,california,30,35,0,-12.5,,-12.5,,,
2017-09-02,2017,miami,bethune-cookman,41,13,1,-48.0,,-48.0,,,
2017-09-02,2017,lehigh,villanova,35,38,0
2017-09-02,2017,pittsburgh,youngstown state,28,21,1,-13.0,,-13.0,,,
2017-09-02,2017,air force,vmi,62,0,1,-35.0,,-35.0,,,
2017-09-02,2017,oregon state,portland state,35,32,1,-26.0,,-26.0,,,
2017-09-02,2017,montana,valparaiso,45,23,1
2017-09-02,2017,bryant,merrimack,49,41,1
2017-09-02,2017,monmouth,lafayette,31,12,1
2017-09-02,2017,south carolina,nc state,35,28,1,2.333,,2.333,,,
2017-09-02,2017,notre dame,temple,49,16,1,-19.667,,-19.667,,,
2017-09-02,2017,oklahoma,utep,56,7,1,-43.167,,-43.167,,,
2017-09-02,2017,northwestern,nevada,31,20,1,-24.0,,-24.0,,,
2017-09-02,2017,florida,michigan,17,33,0,4.5,,4.5,,,
2017-09-02,2017,virginia,william & mary,28,10,1,-28.0,,-28.0,,,
2017-09-02,2017,uab,alabama a&m,38,7,1,-28.0,,-28.0,,,
2017-09-02,2017,north dakota state,mississippi valley state,72,7,1
2017-09-02,2017,boise state,troy,24,13,1,-10.5,,-10.5,,,
2017-09-02,2017,southern mississippi,kentucky,17,24,0,9.833,,9.833,,,
2017-09-02,2017,northern colorado,college of idaho,41,14,1
2017-09-02,2017,texas tech,eastern washington,56,10,1,-13.0,,-13.0,,,
2017-09-02,2017,mississippi state,charleston southern,49,0,1,-23.0,,-23.0,,,
2017-09-02,2017,south florida,stony brook,31,17,1,-36.0,,-36.0,,,
2017-09-02,2017,san diego,western new mexico,34,20,1
2017-09-02,2017,usc,western michigan,49,31,1,-28.0,,-28.0,,,
2017-09-02,2017,bucknell,marist,45,6,1
2017-09-02,2017,the citadel,newberry,31,14,1
2017-09-02,2017,wofford,furman,24,23,1
2017-09-02,2017,norfolk state,virginia state,10,14,0
2017-09-02,2017,sacred heart,stetson,42,3,1
2017-09-02,2017,towson,morgan state,10,0,1
2017-09-02,2017,gardner-webb,north carolina a&t,3,45,0
2017-09-02,2017,duke,north carolina central,60,7,1,-36.0,,-36.0,,,
2017-09-02,2017,old dominion,albany,31,17,1,-24.5,,-24.5,,,
2017-09-02,2017,east carolina,james madison,14,34,0,2.5,,2.5,,,
2017-09-02,2017,georgia,appalachian state,31,10,1,-12.5,,-12.5,,,
2017-09-02,2017,marshall,miami (oh),31,26,1,3.667,,3.667,,,
2017-09-02,2017,louisiana,southeastern louisiana,51,48,1,-14.5,,-14.5,,,
2017-09-02,2017,baylor,liberty,45,48,0,-33.0,,-33.0,,,
2017-09-02,2017,east tennessee state,limestone,31,10,1
2017-09-02,2017,smu,stephen f. austin,58,14,1,-30.0,,-30.0,,,
2017-09-02,2017,kansas,southeast missouri state,38,16,1,-29.0,,-29.0,,,
2017-09-02,2017,western kentucky,eastern kentucky,31,17,1,-39.0,,-39.0,,,
2017-09-02,2017,drake,south dakota,7,77,0
2017-09-02,2017,ohio,hampton,59,0,1,-36.0,,-36.0,,,
2017-09-02,2017,alcorn state,miles,50,21,1
2017-09-02,2017,texas state,houston christian,20,11,1,-17.0,,-17.0,,,
2017-09-02,2017,louisiana tech,northwestern state,52,24,1,-39.5,,-39.5,,,
2017-09-02,2017,north texas,lamar,59,14,1,-18.0,,-18.0,,,
2017-09-02,2017,coastal carolina,umass,38,28,1,2.25,,2.25,,,
2017-09-02,2017,arkansas-pine bluff,morehouse,23,10,1
2017-09-02,2017,davidson,brevard college,30,7,1
2017-09-02,2017,kansas state,central arkansas,55,19,1,-27.0,,-27.0,,,
2017-09-02,2017,san josé state,cal poly,34,13,1,-11.0,,-11.0,,,
2017-09-02,2017,illinois state,butler,45,0,1
2017-09-02,2017,auburn,georgia southern,41,7,1,-34.333,,-34.333,,,
2017-09-02,2017,purdue,louisville,28,35,0,25.5,,25.5,,,
2017-09-02,2017,ole miss,south alabama,47,27,1,-21.5,,-21.5,,,
2017-09-03,2017,tcu,jackson state,63,0,1,-60.0,,-60.0,,,
2017-09-03,2017,alabama,florida state,24,7,1,-7.333,,-7.333,,,
2017-09-03,2017,tulane,grambling,43,14,1,-21.0,,-21.0,,,
2017-09-03,2017,weber state,montana-western,76,0,1
2017-09-03,2017,nebraska,arkansas state,43,36,1,-14.5,,-14.5,,,
2017-09-03,2017,iowa state,northern iowa,42,24,1,-10.0,,-10.0,,,
2017-09-03,2017,alabama state,tuskegee,6,14,0
2017-09-03,2017,new mexico,abilene christian,38,14,1,-34.0,,-34.0,,,
2017-09-03,2017,middle tennessee,vanderbilt,6,28,0,2.667,,2.667,,,
2017-09-03,2017,oregon,southern utah,77,21,1,-39.5,,-39.5,,,
2017-09-03,2017,san diego state,uc davis,38,17,1,-35.0,,-35.0,,,
2017-09-03,2017,unlv,howard,40,43,0,-45.0,,-45.0,,,
2017-09-03,2017,lsu,byu,27,0,1,-14.667,,-14.667,,,
2017-09-03,2017,fresno state,incarnate word,66,0,1,-35.0,,-35.0,,,
2017-09-03,2017,washington state,montana state,31,0,1,-40.5,,-40.5,,,
2017-09-03,2017,arizona,northern arizona,62,24,1,-26.5,,-26.5,,,
2017-09-03,2017,hawai'i,western carolina,41,18,1,-22.5,,-22.5,,,
2017-09-03,2017,southern,south carolina state,14,8,1
2017-09-03,2017,ucla,texas a&m,45,44,1,-6.333,,-6.333,,,
2017-09-03,2017,virginia tech,west virginia,31,24,1,-4.667,,-4.667,,,
2017-09-05,2017,georgia tech,tennessee,41,42,0,4.0,,4.0,,,
2017-09-07,2017,samford,west alabama,49,41,1
2017-09-07,2017,prairie view,sam houston state,31,44,0
2017-09-08,2017,utah state,idaho state,51,13,1,-35.0,,-35.0,,,
2017-09-08,2017,texas southern,houston christian,17,24,0
2017-09-08,2017,florida international,alcorn state,17,10,1,-20.0,,-20.0,,,
2017-09-08,2017,hampton,delaware state,28,15,1
2017-09-09,2017,purdue,ohio,44,21,1,-3.0,,-3.0,,,
2017-09-09,2017,south alabama,oklahoma state,7,44,0,28.0,,28.0,,,
2017-09-09,2017,central connecticut,fordham,31,38,0
2017-09-09,2017,kentucky,eastern kentucky,27,16,1,-34.5,,-34.5,,,
2017-09-09,2017,ole miss,ut martin,45,23,1,-33.5,,-33.5,,,
2017-09-09,2017,north carolina,louisville,35,47,0,11.667,,11.667,,,
2017-09-09,2017,wisconsin,florida atlantic,31,14,1,-34.167,,-34.167,,,
2017-09-09,2017,michigan,cincinnati,36,14,1,-32.5,,-32.5,,,
2017-09-09,2017,iowa state,iowa,41,44,0,3.333,,3.333,,,
2017-09-09,2017,bucknell,holy cross,0,20,0
2017-09-09,2017,maryland,towson,63,17,1,-34.0,,-34.0,,,
2017-09-09,2017,kansas state,charlotte,55,7,1,-33.667,,-33.667,,,
2017-09-09,2017,presbyterian college,the citadel,7,48,0
2017-09-09,2017,st francis (pa),wagner,31,6,1
2017-09-09,2017,duke,northwestern,41,17,1,2.0,,2.0,,,
2017-09-09,2017,army,buffalo,21,17,1,-15.5,,-15.5,,,
2017-09-09,2017,west virginia,east carolina,56,20,1,-25.0,,-25.0,,,
2017-09-09,2017,georgia tech,jacksonville state,37,10,1,-16.5,,-16.5,,,
2017-09-09,2017,rhode island,stony brook,18,35,0
2017-09-09,2017,dayton,southeast missouri state,25,23,1
2017-09-09,2017,marist,stetson,38,17,1
2017-09-09,2017,monmouth,lehigh,46,27,1
2017-09-09,2017,morgan state,albany,0,26,0
2017-09-09,2017,colgate,richmond,17,20,0
2017-09-09,2017,furman,elon,31,34,0
2017-09-09,2017,boston college,wake forest,10,34,0,nan,,nan,,,
2017-09-09,2017,vmi,catawba,20,27,0
2017-09-09,2017,valparaiso,duquesne,40,45,0
2017-09-09,2017,youngstown state,robert morris,30,0,1
2017-09-09,2017,colorado,texas state,37,3,1,-35.833,,-35.833,,,
2017-09-09,2017,ball state,uab,51,31,1,-14.0,,-14.0,,,
2017-09-09,2017,colorado state,abilene christian,38,10,1,-43.0,,-43.0,,,
2017-09-09,2017,texas,san josé state,56,0,1,-25.667,,-25.667,,,
2017-09-09,2017,michigan state,western michigan,28,14,1,-7.0,,-7.0,,,
2017-09-09,2017,rutgers,eastern michigan,13,16,0,-5.167,,-5.167,,,
2017-09-09,2017,appalachian state,savannah state,54,7,1,-50.5,,-50.5,,,
2017-09-09,2017,syracuse,middle tennessee,23,30,0,-7.5,,-7.5,,,
2017-09-09,2017,maine,bryant,60,12,1
2017-09-09,2017,northern illinois,eastern illinois,38,10,1,-14.0,,-14.0,,,
2017-09-09,2017,kent state,howard,38,31,1,-24.5,,-24.5,,,
2017-09-09,2017,miami (oh),austin peay,31,10,1,-35.0,,-35.0,,,
2017-09-09,2017,umass,old dominion,7,17,0,3.5,,3.5,,,
2017-09-09,2017,virginia tech,delaware,27,0,1,-41.0,,-41.0,,,
2017-09-09,2017,navy,tulane,23,21,1,-8.667,,-8.667,,,
2017-09-09,2017,alabama,fresno state,41,10,1,-42.667,,-42.667,,,
2017-09-09,2017,temple,villanova,16,13,1,-17.0,,-17.0,,,
2017-09-09,2017,penn state,pittsburgh,33,14,1,-19.833,,-19.833,,,
2017-09-09,2017,virginia,indiana,17,34,0,3.833,,3.833,,,
2017-09-09,2017,arkansas,tcu,7,28,0,3.0,,3.0,,,
2017-09-09,2017,tulsa,louisiana,66,42,1,-14.0,,-14.0,,,
2017-09-09,2017,tennessee,indiana state,42,7,1,-37.5,,-37.5,,,
2017-09-09,2017,kansas,central michigan,27,45,0,-3.0,,-3.0,,,
2017-09-09,2017,georgia southern,new hampshire,12,22,0,-7.5,,-7.5,,,
2017-09-09,2017,mercer,wofford,27,28,0
2017-09-09,2017,wyoming,gardner-webb,27,0,1,-38.5,,-38.5,,,
2017-09-09,2017,vanderbilt,alabama a&m,42,0,1,-48.5,,-48.5,,,
2017-09-09,2017,eastern washington,north dakota state,13,40,0
2017-09-09,2017,oregon,nebraska,42,35,1,-10.5,,-10.5,,,
2017-09-09,2017,north dakota,missouri state,34,0,1
2017-09-09,2017,ucla,hawai'i,56,23,1,-24.0,,-24.0,,,
2017-09-09,2017,northern iowa,cal poly,45,38,1
2017-09-09,2017,california,weber state,33,20,1,-25.5,,-25.5,,,
2017-09-09,2017,western carolina,davidson,63,17,1
2017-09-09,2017,north carolina a&t,mars hill,56,0,1
2017-09-09,2017,lafayette,sacred heart,24,38,0
2017-09-09,2017,james madison,east tennessee state,52,10,1
2017-09-09,2017,norfolk state,william & mary,6,20,0
2017-09-09,2017,franklin,butler,24,43,0
2017-09-09,2017,bowling green,south dakota,27,35,0,-4.0,,-4.0,,,
2017-09-09,2017,troy,alabama state,34,7,1,-43.5,,-43.5,,,
2017-09-09,2017,north carolina central,shaw,41,0,1
2017-09-09,2017,campbell,georgetown,10,16,0
2017-09-09,2017,liberty,morehead state,58,17,1
2017-09-09,2017,nc state,marshall,37,20,1,-21.0,,-21.0,,,
2017-09-09,2017,akron,arkansas-pine bluff,52,3,1,-49.0,,-49.0,,,
2017-09-09,2017,grambling,northwestern state,23,10,1
2017-09-09,2017,drake,southwestern college,55,14,1
2017-09-09,2017,smu,north texas,54,32,1,-13.333,,-13.333,,,
2017-09-09,2017,jackson state,tennessee state,15,17,0
2017-09-09,2017,murray state,central arkansas,13,41,0
2017-09-09,2017,nevada,toledo,24,37,0,10.5,,10.5,,,
2017-09-09,2017,southern mississippi,southern,45,0,1,-28.5,,-28.5,,,
2017-09-09,2017,kennesaw state,tennessee tech,27,14,1
2017-09-09,2017,southern illinois,mississippi valley state,55,3,1
2017-09-09,2017,clemson,auburn,14,6,1,-6.0,,-6.0,,,
2017-09-09,2017,missouri,south carolina,13,31,0,-2.667,,-2.667,,,
2017-09-09,2017,idaho,unlv,16,44,0,-4.5,,-4.5,,,
2017-09-09,2017,stephen f. austin,southern utah,14,51,0
2017-09-09,2017,northern arizona,western illinois,20,38,0
2017-09-09,2017,texas a&m,nicholls,24,14,1,-36.5,,-36.5,,,
2017-09-09,2017,notre dame,georgia,19,20,0,-5.333,,-5.333,,,
2017-09-09,2017,louisiana tech,mississippi state,21,57,0,10.333,,10.333,,,
2017-09-09,2017,ohio state,oklahoma,16,31,0,-7.333,,-7.333,,,
2017-09-09,2017,lsu,chattanooga,45,10,1,-36.5,,-36.5,,,
2017-09-10,2017,illinois,western kentucky,20,7,1,6.333,,6.333,,,
2017-09-10,2017,southeastern louisiana,bethune-cookman,23,28,0
2017-09-10,2017,utep,rice,14,31,0,-1.167,,-1.167,,,
2017-09-10,2017,montana state,south dakota state,27,31,0
2017-09-10,2017,new mexico,new mexico state,28,30,0,-7.167,,-7.167,,,
2017-09-10,2017,baylor,ut san antonio,10,17,0,-12.333,,-12.333,,,
2017-09-10,2017,washington,montana,63,7,1,-38.5,,-38.5,,,
2017-09-10,2017,usc,stanford,42,24,1,-4.167,,-4.167,,,
2017-09-10,2017,uc davis,san diego,35,7,1
2017-09-10,2017,sacramento state,incarnate word,56,22,1
2017-09-10,2017,oregon state,minnesota,14,48,0,-2.5,,-2.5,,,
2017-09-10,2017,byu,utah,13,19,0,4.5,,4.5,,,
2017-09-10,2017,washington state,boise state,47,44,1,-7.5,,-7.5,,,
2017-09-10,2017,arizona,houston,16,19,0,1.333,,1.333,,,
2017-09-10,2017,arizona state,san diego state,20,30,0,-3.0,,-3.0,,,
2017-09-15,2017,boise state,new mexico,28,14,1,-16.0,,-16.0,,,
2017-09-15,2017,south florida,illinois,47,23,1,-16.5,,-16.5,,,
2017-09-15,2017,temple,umass,29,21,1,-14.333,,-14.333,,,
2017-09-16,2017,utep,arizona,16,63,0,25.167,,25.167,,,
2017-09-16,2017,pittsburgh,oklahoma state,21,59,0,10.667,,10.667,,,
2017-09-16,2017,princeton,san diego,27,17,1
2017-09-16,2017,west virginia,delaware state,59,16,1,-62.0,,-62.0,,,
2017-09-16,2017,texas a&m,louisiana,45,21,1,-23.833,,-23.833,,,
2017-09-16,2017,jacksonville,walsh,56,31,1
2017-09-16,2017,michigan,air force,29,13,1,-23.0,,-23.0,,,
2017-09-16,2017,ohio,kansas,42,30,1,-7.333,,-7.333,,,
2017-09-16,2017,nebraska,northern illinois,17,21,0,-10.5,,-10.5,,,
2017-09-16,2017,virginia,connecticut,38,18,1,-10.667,,-10.667,,,
2017-09-16,2017,akron,iowa state,14,41,0,10.0,,10.0,,,
2017-09-16,2017,memphis,ucla,48,45,1,2.833,,2.833,,,
2017-09-16,2017,nc state,furman,49,16,1,-37.0,,-37.0,,,
2017-09-16,2017,lehigh,yale,28,56,0
2017-09-16,2017,brown,bryant,28,23,1
2017-09-16,2017,duke,baylor,34,20,1,-10.667,,-10.667,,,
2017-09-16,2017,rhode island,harvard,17,10,1
2017-09-16,2017,dayton,duquesne,23,28,0
2017-09-16,2017,east tennessee state,the citadel,25,31,0
2017-09-16,2017,columbia,wagner,17,14,1
2017-09-16,2017,georgetown,marist,12,14,0
2017-09-16,2017,fordham,eastern washington,21,56,0
2017-09-16,2017,uab,coastal carolina,30,23,1,-1.5,,-1.5,,,
2017-09-16,2017,holy cross,new hampshire,51,26,1
2017-09-16,2017,colorado,northern colorado,41,21,1,-38.0,,-38.0,,,
2017-09-16,2017,richmond,howard,68,21,1
2017-09-16,2017,youngstown state,central connecticut,59,9,1
2017-09-16,2017,south carolina state,johnson c smith,41,0,1
2017-09-16,2017,trinity international (il),valparaiso,10,44,0
2017-09-16,2017,south dakota,north dakota,45,7,1
2017-09-16,2017,robert morris,vmi,23,0,1
2017-09-16,2017,wake forest,utah state,46,10,1,-15.0,,-15.0,,,
2017-09-16,2017,missouri state,murray state,28,21,1
2017-09-16,2017,montana,savannah state,56,3,1
2017-09-16,2017,eastern illinois,illinois state,13,44,0
2017-09-16,2017,ball state,tennessee tech,28,13,1,-22.5,,-22.5,,,
2017-09-16,2017,east carolina,virginia tech,17,64,0,26.5,,26.5,,,
2017-09-16,2017,florida,tennessee,26,20,1,-6.5,,-6.5,,,
2017-09-16,2017,minnesota,middle tennessee,34,3,1,-12.167,,-12.167,,,
2017-09-16,2017,delaware,cornell,41,14,1
2017-09-16,2017,tcu,smu,56,36,1,-22.333,,-22.333,,,
2017-09-16,2017,byu,wisconsin,6,40,0,14.0,,14.0,,,
2017-09-16,2017,rutgers,morgan state,65,0,1,-41.0,,-41.0,,,
2017-09-16,2017,james madison,norfolk state,75,14,1
2017-09-16,2017,boston college,notre dame,20,49,0,14.0,,14.0,,,
2017-09-16,2017,syracuse,central michigan,41,17,1,-7.333,,-7.333,,,
2017-09-16,2017,old dominion,north carolina,23,53,0,11.0,,11.0,,,
2017-09-16,2017,iowa,north texas,31,14,1,-19.833,,-19.833,,,
2017-09-16,2017,missouri,purdue,3,35,0,-5.667,,-5.667,,,
2017-09-16,2017,auburn,mercer,24,10,1,-41.0,,-41.0,,,
2017-09-16,2017,ohio state,army,38,7,1,-31.833,,-31.833,,,
2017-09-16,2017,portland state,uc davis,14,37,0
2017-09-16,2017,washington state,oregon state,52,23,1,-18.667,,-18.667,,,
2017-09-16,2017,hampton,livingstone,59,0,1
2017-09-16,2017,liberty,indiana state,42,41,1
2017-09-16,2017,gardner-webb,western carolina,27,42,0
2017-09-16,2017,elon,charleston southern,19,17,1
2017-09-16,2017,stetson,dartmouth,7,38,0
2017-09-16,2017,oklahoma,tulane,56,14,1,-32.833,,-32.833,,,
2017-09-16,2017,william & mary,bucknell,30,9,1
2017-09-16,2017,chattanooga,ut martin,7,21,0
2017-09-16,2017,buffalo,colgate,33,10,1,-23.5,,-23.5,,,
2017-09-16,2017,stony brook,sacred heart,45,7,1
2017-09-16,2017,villanova,lafayette,59,0,1
2017-09-16,2017,charlotte,north carolina a&t,31,35,0,-13.0,,-13.0,,,
2017-09-16,2017,florida a&m,tennessee state,13,24,0
2017-09-16,2017,florida atlantic,bethune-cookman,45,0,1,-20.0,,-20.0,,,
2017-09-16,2017,butler,taylor,27,21,1
2017-09-16,2017,marshall,kent state,21,0,1,-14.0,,-14.0,,,
2017-09-16,2017,albany,monmouth,28,14,1
2017-09-16,2017,south alabama,alabama a&m,45,0,1,-38.0,,-38.0,,,
2017-09-16,2017,grambling,jackson state,36,21,1
2017-09-16,2017,st francis (pa),towson,14,16,0
2017-09-16,2017,davidson,guilford,42,21,1
2017-09-16,2017,south dakota state,drake,51,10,1
2017-09-16,2017,austin peay,morehead state,69,13,1
2017-09-16,2017,southeast missouri state,southern illinois,17,35,0
2017-09-16,2017,presbyterian college,campbell,28,16,1
2017-09-16,2017,nicholls,prairie view,44,13,1
2017-09-16,2017,northwestern state,lamar,35,28,1
2017-09-16,2017,abilene christian,houston christian,24,3,1
2017-09-16,2017,stephen f. austin,incarnate word,37,31,1
2017-09-16,2017,alcorn state,mcneese,27,34,0
2017-09-16,2017,western michigan,idaho,37,28,1,-17.0,,-17.0,,,
2017-09-16,2017,nevada,idaho state,28,30,0,-34.5,,-34.5,,,
2017-09-16,2017,alabama,colorado state,41,23,1,-31.0,,-31.0,,,
2017-09-16,2017,toledo,tulsa,54,51,1,-7.0,,-7.0,,,
2017-09-16,2017,wyoming,oregon,13,49,0,13.0,,13.0,,,
2017-09-16,2017,western kentucky,louisiana tech,22,23,0,-4.333,,-4.333,,,
2017-09-16,2017,arkansas state,arkansas-pine bluff,48,3,1,-55.0,,-55.0,,,
2017-09-16,2017,louisiana monroe,southern mississippi,17,28,0,7.167,,7.167,,,
2017-09-16,2017,texas state,appalachian state,13,20,0,21.5,,21.5,,,
2017-09-16,2017,mississippi state,lsu,37,7,1,7.5,,7.5,,,
2017-09-16,2017,ut san antonio,southern,51,17,1,-35.0,,-35.0,,,
2017-09-16,2017,northwestern,bowling green,49,7,1,-21.0,,-21.0,,,
2017-09-16,2017,vanderbilt,kansas state,14,7,1,4.833,,4.833,,,
2017-09-16,2017,south carolina,kentucky,13,23,0,-6.0,,-6.0,,,
2017-09-16,2017,georgia,samford,42,14,1,-33.5,,-33.5,,,
2017-09-16,2017,penn state,georgia state,56,0,1,-37.333,,-37.333,,,
2017-09-17,2017,alabama state,kennesaw state,14,20,0
2017-09-17,2017,louisville,clemson,21,47,0,3.167,,3.167,,,
2017-09-17,2017,new mexico state,troy,24,27,0,9.333,,9.333,,,
2017-09-17,2017,miami (oh),cincinnati,17,21,0,-3.333,,-3.333,,,
2017-09-17,2017,texas tech,arizona state,52,45,1,-6.833,,-6.833,,,
2017-09-17,2017,southern utah,northern iowa,24,21,1
2017-09-17,2017,houston,rice,38,3,1,-22.667,,-22.667,,,
2017-09-17,2017,central arkansas,southeastern louisiana,38,6,1
2017-09-17,2017,usc,texas,27,24,1,-16.833,,-16.833,,,
2017-09-17,2017,sacramento state,weber state,24,31,0
2017-09-17,2017,washington,fresno state,48,16,1,-34.167,,-34.167,,,
2017-09-17,2017,utah,san josé state,54,16,1,-27.667,,-27.667,,,
2017-09-17,2017,san diego state,stanford,20,17,1,8.667,,8.667,,,
2017-09-17,2017,california,ole miss,27,16,1,6.833,,6.833,,,
2017-09-21,2017,north carolina central,south carolina state,33,28,1
2017-09-21,2017,south florida,temple,43,7,1,-17.667,,-17.667,,,
2017-09-23,2017,boise state,virginia,23,42,0,-13.5,,-13.5,,,
2017-09-23,2017,arizona,utah,24,30,0,4.5,,4.5,,,
2017-09-23,2017,tulane,army,21,17,1,-3.0,,-3.0,,,
2017-09-23,2017,houston,texas tech,24,27,0,-7.0,,-7.0,,,
2017-09-23,2017,florida state,nc state,21,27,0,-11.167,,-11.167,,,
2017-09-23,2017,louisville,kent state,42,3,1,-41.833,,-41.833,,,
2017-09-23,2017,kansas,west virginia,34,56,0,23.667,,23.667,,,
2017-09-23,2017,harvard,brown,45,28,1
2017-09-23,2017,ohio state,unlv,54,21,1,-40.5,,-40.5,,,
2017-09-23,2017,arkansas,texas a&m,43,50,0,0.5,,0.5,,,
2017-09-23,2017,central connecticut,walsh,57,6,1
2017-09-23,2017,tennessee,umass,17,13,1,-27.833,,-27.833,,,
2017-09-23,2017,georgia tech,pittsburgh,35,17,1,-7.333,,-7.333,,,
2017-09-23,2017,lehigh,pennsylvania,47,65,0
2017-09-23,2017,bryant,fordham,45,40,1
2017-09-23,2017,yale,cornell,49,24,1
2017-09-23,2017,columbia,georgetown,35,14,1
2017-09-23,2017,howard,bethune-cookman,26,24,1
2017-09-23,2017,morehead state,dayton,34,28,1
2017-09-23,2017,colgate,furman,14,45,0
2017-09-23,2017,tulsa,new mexico,13,16,0,-9.667,,-9.667,,,
2017-09-23,2017,vmi,chattanooga,7,63,0
2017-09-23,2017,james madison,maine,28,10,1
2017-09-23,2017,wofford,gardner-webb,27,24,1
2017-09-23,2017,south alabama,idaho,23,29,0,-6.833,,-6.833,,,
2017-09-23,2017,hampton,monmouth,23,30,0
2017-09-23,2017,virginia tech,old dominion,38,0,1,-28.667,,-28.667,,,
2017-09-23,2017,eastern michigan,ohio,20,27,0,-1.333,,-1.333,,,
2017-09-23,2017,drake,valparaiso,38,13,1
2017-09-23,2017,delaware state,norfolk state,7,17,0
2017-09-23,2017,northern colorado,idaho state,43,42,1
2017-09-23,2017,missouri state,illinois state,9,34,0
2017-09-23,2017,maryland,ucf,10,38,0,-4.5,,-4.5,,,
2017-09-23,2017,western carolina,samford,38,34,1
2017-09-23,2017,california,usc,20,30,0,17.0,,17.0,,,
2017-09-23,2017,north carolina,duke,17,27,0,-1.5,,-1.5,,,
2017-09-23,2017,clemson,boston college,34,7,1,-33.0,,-33.0,,,
2017-09-23,2017,oklahoma state,tcu,31,44,0,-9.833,,-9.833,,,
2017-09-23,2017,miami,toledo,52,30,1,-13.333,,-13.333,,,
2017-09-23,2017,east tennessee state,mercer,26,23,1
2017-09-23,2017,north dakota state,robert morris,56,0,1
2017-09-23,2017,new hampshire,rhode island,28,14,1
