data,season,team1,team2,score1,score2,result,spread,spreadOpen,overUnder,overUnderOpen,homeMoneyLine,awayMoneyLine
2016-09-03,2016,illinois,murray state,52,3,1,-31.0,,-31.0,,,
2016-09-03,2016,oklahoma state,southeastern louisiana,61,7,1,-48.5,,-48.5,,,
2016-09-03,2016,ohio,texas state,54,56,0,-18.0,,-18.0,,,
2016-09-03,2016,texas a&m,ucla,31,24,1,-3.667,,-3.667,,,
2016-09-03,2016,iowa,miami (oh),45,21,1,-29.0,,-29.0,,,
2016-09-03,2016,virginia,richmond,20,37,0,-14.0,,-14.0,,,
2016-09-03,2016,wisconsin,lsu,16,14,1,11.5,,11.5,,,
2016-09-03,2016,campbell,bluefield college,59,7,1
2016-09-03,2016,arkansas,louisiana tech,21,20,1,-21.0,,-21.0,,,
2016-09-03,2016,oregon,uc davis,53,28,1,-47.0,,-47.0,,,
2016-09-03,2016,north carolina,georgia,24,33,0,3.5,,3.5,,,
2016-09-03,2016,troy,austin peay,57,17,1,-37.0,,-37.0,,,
2016-09-03,2016,north carolina a&t,st. augustine's,62,0,1
2016-09-03,2016,duke,north carolina central,49,6,1,-37.0,,-37.0,,,
2016-09-03,2016,miami,florida a&m,70,3,1,-59.0,,-59.0,,,
2016-09-03,2016,georgia southern,savannah state,54,0,1,-53.0,,-53.0,,,
2016-09-03,2016,marist,bucknell,10,26,0
2016-09-03,2016,east carolina,western carolina,52,7,1,-17.0,,-17.0,,,
2016-09-03,2016,james madison,morehead state,80,7,1
2016-09-03,2016,florida atlantic,southern illinois,38,30,1,-8.0,,-8.0,,,
2016-09-03,2016,akron,vmi,47,24,1,-28.0,,-28.0,,,
2016-09-03,2016,kansas,rhode island,55,6,1,-35.0,,-35.0,,,
2016-09-03,2016,kennesaw state,east tennessee state,17,20,0
2016-09-03,2016,sam houston state,ok panhandle st,59,21,1
2016-09-03,2016,mcneese,tarleton state,33,3,1
2016-09-03,2016,ut san antonio,alabama state,26,13,1,-28.5,,-28.5,,,
2016-09-03,2016,grambling,virginia lynchburg,72,12,1
2016-09-03,2016,middle tennessee,alabama a&m,55,0,1,-47.0,,-47.0,,,
2016-09-03,2016,louisiana monroe,southern,38,21,1,-16.0,,-16.0,,,
2016-09-03,2016,south florida,towson,56,20,1,-17.0,,-17.0,,,
2016-09-03,2016,illinois state,valparaiso,50,13,1
2016-09-03,2016,tulsa,san josé state,45,10,1,-4.667,,-4.667,,,
2016-09-03,2016,north texas,smu,21,34,0,8.667,,8.667,,,
2016-09-03,2016,tennessee state,arkansas-pine bluff,44,0,1
2016-09-03,2016,incarnate word,texas a&m-kingsville,22,31,0
2016-09-03,2016,ucf,south carolina state,38,0,1,-27.0,,-27.0,,,
2016-09-03,2016,stetson,sacred heart,14,18,0
2016-09-03,2016,memphis,southeast missouri state,35,17,1,-24.0,,-24.0,,,
2016-09-03,2016,drake,quincy,35,38,0
2016-09-03,2016,dayton,central state,31,19,1
2016-09-03,2016,florida,umass,24,7,1,-35.333,,-35.333,,,
2016-09-03,2016,kentucky,southern mississippi,35,44,0,-4.833,,-4.833,,,
2016-09-04,2016,iowa state,northern iowa,20,25,0,-11.0,,-11.0,,,
2016-09-04,2016,washington state,eastern washington,42,45,0,-27.5,,-27.5,,,
2016-09-04,2016,nebraska,fresno state,43,10,1,-29.0,,-29.0,,,
2016-09-04,2016,texas tech,stephen f. austin,69,17,1,-42.0,,-42.0,,,
2016-09-04,2016,utep,new mexico state,38,22,1,-7.333,,-7.333,,,
2016-09-04,2016,tcu,south dakota state,59,41,1,-39.5,,-39.5,,,
2016-09-04,2016,lamar,coastal carolina,14,38,0
2016-09-04,2016,alabama,usc,52,6,1,-11.833,,-11.833,,,
2016-09-04,2016,san diego state,new hampshire,31,0,1,-34.0,,-34.0,,,
2016-09-04,2016,auburn,clemson,13,19,0,8.0,,8.0,,,
2016-09-04,2016,san diego,western new mexico,27,0,1
2016-09-04,2016,montana,st francis (pa),41,31,1
2016-09-04,2016,wyoming,northern illinois,40,34,1,8.167,,8.167,,,
2016-09-04,2016,arizona,byu,16,18,0,0.0,,0.0,,,
2016-09-04,2016,arizona state,northern arizona,44,13,1,-26.0,,-26.0,,,
2016-09-04,2016,old dominion,hampton,54,21,1,-28.0,,-28.0,,,
2016-09-04,2016,norfolk state,elizabeth city state,20,12,1
2016-09-04,2016,prairie view,texas southern,29,25,1
2016-09-04,2016,texas,notre dame,50,47,1,3.167,,3.167,,,
2016-09-06,2016,florida state,ole miss,45,34,1,-4.5,,-4.5,,,
2016-09-08,2016,northwestern state,incarnate word,18,21,0
2016-09-08,2016,eastern kentucky,pikeville,55,14,1
2016-09-09,2016,florida international,maryland,14,41,0,10.0,,10.0,,,
2016-09-10,2016,syracuse,louisville,28,62,0,15.667,,15.667,,,
2016-09-10,2016,umass,boston college,7,26,0,16.333,,16.333,,,
2016-09-10,2016,houston,lamar,42,0,1,-48.0,,-48.0,,,
2016-09-10,2016,army,rice,31,14,1,-8.167,,-8.167,,,
2016-09-10,2016,oklahoma state,central michigan,27,30,0,-18.0,,-18.0,,,
2016-09-10,2016,rutgers,howard,52,14,1,-42.0,,-42.0,,,
2016-09-10,2016,georgia,nicholls,26,24,1,-49.5,,-49.5,,,
2016-09-10,2016,michigan,ucf,51,14,1,-35.333,,-35.333,,,
2016-09-10,2016,minnesota,indiana state,58,28,1,-44.5,,-44.5,,,
2016-09-10,2016,nebraska,wyoming,52,17,1,-24.833,,-24.833,,,
2016-09-10,2016,east carolina,nc state,33,30,1,5.333,,5.333,,,
2016-09-10,2016,pittsburgh,penn state,42,39,1,-3.833,,-3.833,,,
2016-09-10,2016,texas a&m,prairie view,67,0,1,-49.5,,-49.5,,,
2016-09-10,2016,purdue,cincinnati,20,38,0,4.667,,4.667,,,
2016-09-10,2016,wagner,concordia college (mi),38,0,1
2016-09-10,2016,florida state,charleston southern,52,8,1,-59.5,,-59.5,,,
2016-09-10,2016,clemson,troy,30,24,1,-34.333,,-34.333,,,
2016-09-10,2016,sacred heart,valparaiso,42,14,1
2016-09-10,2016,rhode island,albany,7,35,0
2016-09-10,2016,dayton,robert morris,13,0,1
2016-09-10,2016,temple,stony brook,38,0,1,-22.0,,-22.0,,,
2016-09-10,2016,fordham,elizabeth city state,83,21,1
2016-09-10,2016,kentucky wesleyan,davidson,21,35,0
2016-09-10,2016,air force,georgia state,48,14,1,-23.0,,-23.0,,,
2016-09-10,2016,usc,utah state,45,7,1,-15.333,,-15.333,,,
2016-09-10,2016,west virginia,youngstown state,38,21,1,-25.5,,-25.5,,,
2016-09-10,2016,chattanooga,presbyterian college,34,0,1
2016-09-10,2016,kansas,ohio,21,37,0,1.0,,1.0,,,
2016-09-10,2016,georgia tech,mercer,35,10,1
2016-09-10,2016,south dakota,weber state,52,49,1
2016-09-10,2016,navy,connecticut,28,24,1,-5.333,,-5.333,,,
2016-09-10,2016,appalachian state,old dominion,31,7,1,-21.0,,-21.0,,,
2016-09-10,2016,north dakota state,eastern washington,50,44,1
2016-09-10,2016,alabama,western kentucky,38,10,1,-26.0,,-26.0,,,
2016-09-10,2016,wisconsin,akron,54,10,1,-22.333,,-22.333,,,
2016-09-10,2016,northwestern,illinois state,7,9,0,-12.5,,-12.5,,,
2016-09-10,2016,ohio state,tulsa,48,3,1,-28.333,,-28.333,,,
2016-09-10,2016,florida,kentucky,45,7,1,-14.833,,-14.833,,,
2016-09-10,2016,duke,wake forest,14,24,0,-7.167,,-7.167,,,
2016-09-10,2016,bowling green,north dakota,27,26,1,-20.0,,-20.0,,,
2016-09-10,2016,notre dame,nevada,39,10,1,-27.167,,-27.167,,,
2016-09-10,2016,baylor,smu,40,13,1,-32.0,,-32.0,,,
2016-09-10,2016,montana state,bryant,27,24,1
2016-09-10,2016,colorado state,ut san antonio,23,14,1,-9.167,,-9.167,,,
2016-09-10,2016,vanderbilt,middle tennessee,47,24,1,-3.667,,-3.667,,,
2016-09-10,2016,ole miss,wofford,38,13,1,-44.5,,-44.5,,,
2016-09-10,2016,indiana,ball state,30,20,1,-16.833,,-16.833,,,
2016-09-10,2016,james madison,central connecticut,56,21,1
2016-09-10,2016,western illinois,northern arizona,34,20,1
2016-09-10,2016,miami (oh),eastern illinois,17,21,0,-10.0,,-10.0,,,
2016-09-10,2016,san josé state,portland state,66,35,1
2016-09-10,2016,washington,idaho,59,14,1,-36.167,,-36.167,,,
2016-09-10,2016,delaware state,monmouth,20,34,0
2016-09-10,2016,northern iowa,montana,14,20,0
2016-09-10,2016,mississippi valley state,alabama a&m,16,35,0
2016-09-10,2016,colorado,idaho state,56,7,1,-41.5,,-41.5,,,
2016-09-10,2016,miami,florida atlantic,38,10,1,-24.5,,-24.5,,,
2016-09-10,2016,marshall,morgan state,62,0,1,-41.5,,-41.5,,,
2016-09-10,2016,charlotte,elon,47,14,1,-9.0,,-9.0,,,
2016-09-10,2016,kent state,north carolina a&t,36,39,0,-13.5,,-13.5,,,
2016-09-10,2016,lafayette,delaware,6,24,0
2016-09-10,2016,villanova,lehigh,26,21,1
2016-09-10,2016,hampton,william & mary,14,24,0
2016-09-10,2016,towson,st francis (pa),35,28,1
2016-09-10,2016,chowan,campbell,14,47,0
2016-09-10,2016,duquesne,bucknell,30,19,1
2016-09-10,2016,marist,georgetown,17,20,0
2016-09-10,2016,western carolina,gardner-webb,44,14,1
2016-09-10,2016,the citadel,furman,19,14,1
2016-09-10,2016,morehead state,vmi,13,17,0
2016-09-10,2016,richmond,norfolk state,34,0,1
2016-09-10,2016,butler,franklin,59,14,1
2016-09-10,2016,stetson,warner,30,15,1
2016-09-10,2016,kennesaw state,point university,49,3,1
2016-09-10,2016,stephen f. austin,west alabama,30,24,1
2016-09-10,2016,arkansas-pine bluff,ok panhandle st,16,20,0
2016-09-10,2016,new hampshire,holy cross,39,28,1
2016-09-10,2016,south florida,northern illinois,48,17,1,-13.167,,-13.167,,,
2016-09-10,2016,coastal carolina,florida a&m,49,10,1
2016-09-10,2016,abilene christian,northern colorado,52,55,0
2016-09-10,2016,murray state,missouri state,22,28,0
2016-09-10,2016,south dakota state,drake,56,28,1
2016-09-10,2016,southern illinois,southeast missouri state,30,22,1
2016-09-10,2016,central arkansas,samford,29,35,0
2016-09-10,2016,liberty,jacksonville,55,7,1
2016-09-10,2016,texas,utep,41,7,1,-29.333,,-29.333,,,
2016-09-10,2016,austin peay,tennessee tech,7,41,0
2016-09-10,2016,tennessee state,jackson state,40,26,1
2016-09-10,2016,alcorn state,alabama state,21,18,1
2016-09-10,2016,mississippi state,south carolina,27,14,1,-8.167,,-8.167,,,
2016-09-10,2016,toledo,maine,45,3,1,-30.0,,-30.0,,,
2016-09-10,2016,western michigan,north carolina central,70,21,1
2016-09-10,2016,oklahoma,louisiana monroe,59,17,1,-45.333,,-45.333,,,
2016-09-10,2016,louisiana tech,south carolina state,53,24,1,-33.0,,-33.0,,,
2016-09-10,2016,north texas,bethune-cookman,41,20,1,-13.0,,-13.0,,,
2016-09-10,2016,southern mississippi,savannah state,56,0,1,-57.0,,-57.0,,,
2016-09-10,2016,south alabama,georgia southern,9,24,0,12.833,,12.833,,,
2016-09-10,2016,tcu,arkansas,38,41,0,-8.833,,-8.833,,,
2016-09-10,2016,louisiana,mcneese,30,22,1,-4.5,,-4.5,,,
2016-09-10,2016,cal poly,san diego,38,16,1
2016-09-10,2016,utah,byu,20,19,1,-3.5,,-3.5,,,
2016-09-10,2016,auburn,arkansas state,51,14,1,-18.0,,-18.0,,,
2016-09-10,2016,lsu,jacksonville state,34,13,1,-30.0,,-30.0,,,
2016-09-10,2016,illinois,north carolina,23,48,0,7.0,,7.0,,,
2016-09-10,2016,missouri,eastern michigan,61,21,1,-23.5,,-23.5,,,
2016-09-10,2016,iowa,iowa state,42,3,1,-16.333,,-16.333,,,
2016-09-11,2016,new mexico state,new mexico,32,31,1,11.667,,11.667,,,
2016-09-11,2016,tulane,southern,66,21,1,-31.0,,-31.0,,,
2016-09-11,2016,ucla,unlv,42,21,1,-26.5,,-26.5,,,
2016-09-11,2016,southern utah,southeastern louisiana,28,23,1
2016-09-11,2016,tennessee,virginia tech,45,24,1,-10.333,,-10.333,,,
2016-09-11,2016,houston christian,texas southern,24,20,1
2016-09-11,2016,uc davis,southern oregon,52,35,1
2016-09-11,2016,arizona state,texas tech,68,55,1,-0.833,,-0.833,,,
2016-09-11,2016,fresno state,sacramento state,31,3,1
2016-09-11,2016,boise state,washington state,31,28,1,-12.833,,-12.833,,,
2016-09-11,2016,oregon,virginia,44,26,1,-22.833,,-22.833,,,
2016-09-11,2016,san diego state,california,45,40,1,-6.333,,-6.333,,,
2016-09-11,2016,arizona,grambling,31,21,1,-45.5,,-45.5,,,
2016-09-11,2016,hawai'i,ut martin,41,36,1
2016-09-15,2016,alcorn state,arkansas-pine bluff,43,45,0
2016-09-15,2016,cincinnati,houston,16,40,0,7.833,,7.833,,,
2016-09-16,2016,harvard,rhode island,51,21,1
2016-09-17,2016,rice,baylor,10,38,0,31.5,,31.5,,,
2016-09-17,2016,utah state,arkansas state,34,20,1,-8.667,,-8.667,,,
2016-09-17,2016,ut san antonio,arizona state,28,32,0,20.667,,20.667,,,
2016-09-17,2016,wisconsin,georgia state,23,17,1,-33.667,,-33.667,,,
2016-09-17,2016,clemson,south carolina state,59,0,1,-54.0,,-54.0,,,
2016-09-17,2016,louisville,florida state,63,20,1,1.167,,1.167,,,
2016-09-17,2016,tennessee,ohio,28,19,1,-27.167,,-27.167,,,
2016-09-17,2016,bowling green,middle tennessee,21,41,0,5.167,,5.167,,,
2016-09-17,2016,stony brook,richmond,42,14,1
2016-09-17,2016,duquesne,dayton,34,20,1
2016-09-17,2016,iowa,north dakota state,21,23,0,-14.5,,-14.5,,,
2016-09-17,2016,appalachian state,miami,10,45,0,4.0,,4.0,,,
2016-09-17,2016,memphis,kansas,43,7,1,-20.333,,-20.333,,,
2016-09-17,2016,penn state,temple,34,27,1,-8.0,,-8.0,,,
2016-09-17,2016,marshall,akron,38,65,0,-16.833,,-16.833,,,
2016-09-17,2016,rutgers,new mexico,37,28,1,-5.833,,-5.833,,,
2016-09-17,2016,tcu,iowa state,41,20,1,-24.167,,-24.167,,,
2016-09-17,2016,georgia tech,vanderbilt,38,7,1,-6.833,,-6.833,,,
2016-09-17,2016,columbia,st francis (pa),9,13,0
2016-09-17,2016,bryant,brown,27,35,0
2016-09-17,2016,east tennessee state,western carolina,34,31,1
2016-09-17,2016,yale,colgate,13,55,0
2016-09-17,2016,connecticut,virginia,13,10,1,-4.667,,-4.667,,,
2016-09-17,2016,tulsa,north carolina a&t,58,21,1,-25.0,,-25.0,,,
2016-09-17,2016,jacksonville state,coastal carolina,27,26,1
2016-09-17,2016,washington state,idaho,56,6,1,-27.333,,-27.333,,,
2016-09-17,2016,drake,mckendree,28,16,1
2016-09-17,2016,valparaiso,trinity international (il),49,24,1
2016-09-17,2016,kansas state,florida atlantic,63,7,1,-22.667,,-22.667,,,
2016-09-17,2016,central michigan,unlv,44,21,1,-12.333,,-12.333,,,
2016-09-17,2016,illinois state,eastern illinois,21,24,0
2016-09-17,2016,ball state,eastern kentucky,41,14,1,-13.0,,-13.0,,,
2016-09-17,2016,toledo,fresno state,52,17,1,-20.667,,-20.667,,,
2016-09-17,2016,wofford,johnson c smith,59,0,1
2016-09-17,2016,ut martin,bacone college,84,6,1
2016-09-17,2016,central connecticut,bowie state,44,35,1
2016-09-17,2016,north carolina,james madison,56,28,1,-24.5,,-24.5,,,
2016-09-17,2016,umass,florida international,21,13,1,1.0,,1.0,,,
2016-09-17,2016,kent state,monmouth,27,7,1,-13.0,,-13.0,,,
2016-09-17,2016,miami (oh),western kentucky,24,31,0,16.667,,16.667,,,
2016-09-17,2016,northern illinois,san diego state,28,42,0,11.167,,11.167,,,
2016-09-17,2016,villanova,towson,40,21,1
2016-09-17,2016,howard,hampton,7,34,0
2016-09-17,2016,syracuse,south florida,20,45,0,12.833,,12.833,,,
2016-09-17,2016,oklahoma state,pittsburgh,45,38,1,-3.667,,-3.667,,,
2016-09-17,2016,virginia tech,boston college,49,0,1,-6.667,,-6.667,,,
2016-09-17,2016,nebraska,oregon,35,32,1,-3.0,,-3.0,,,
2016-09-17,2016,michigan,colorado,45,28,1,-18.333,,-18.333,,,
2016-09-17,2016,ole miss,alabama,43,48,0,9.833,,9.833,,,
2016-09-17,2016,kentucky,new mexico state,62,42,1,-21.667,,-21.667,,,
2016-09-17,2016,south carolina,east carolina,20,15,1,-3.333,,-3.333,,,
2016-09-17,2016,illinois,western michigan,10,34,0,2.5,,2.5,,,
2016-09-17,2016,wyoming,uc davis,45,22,1,-22.5,,-22.5,,,
2016-09-17,2016,youngstown state,robert morris,38,6,1
2016-09-17,2016,mercer,tennessee tech,34,27,1
2016-09-17,2016,colorado state,northern colorado,47,21,1,-22.0,,-22.0,,,
2016-09-17,2016,nicholls,incarnate word,35,28,1
2016-09-17,2016,bethune-cookman,tennessee state,24,31,0
2016-09-17,2016,montana state,western oregon,55,0,1
2016-09-17,2016,pennsylvania,lehigh,28,49,0
2016-09-17,2016,oregon state,idaho state,37,7,1,-35.0,,-35.0,,,
2016-09-17,2016,sacred heart,marist,31,6,1
2016-09-17,2016,princeton,lafayette,35,31,1
2016-09-17,2016,north dakota,south dakota,47,44,1
2016-09-17,2016,gardner-webb,the citadel,24,31,0
2016-09-17,2016,william & mary,norfolk state,35,10,1
2016-09-17,2016,charlotte,eastern michigan,19,37,0,1.833,,1.833,,,
2016-09-17,2016,bucknell,cornell,16,24,0
2016-09-17,2016,nc state,old dominion,49,22,1,-23.167,,-23.167,,,
2016-09-17,2016,campbell,presbyterian college,14,31,0
2016-09-17,2016,georgia southern,louisiana monroe,23,21,1,-27.0,,-27.0,,,
2016-09-17,2016,morehead state,lincoln (pa),56,6,1
2016-09-17,2016,elon,fayetteville state,26,3,1
2016-09-17,2016,north carolina central,st. augustine's,65,7,1
2016-09-17,2016,wake forest,delaware,38,21,1,-24.0,,-24.0,,,
2016-09-17,2016,jackson state,grambling,14,35,0
2016-09-17,2016,jacksonville,edward waters,41,7,1
2016-09-17,2016,davidson,livingstone,38,12,1
2016-09-17,2016,texas tech,louisiana tech,59,45,1,-11.167,,-11.167,,,
2016-09-17,2016,smu,liberty,29,14,1,-13.5,,-13.5,,,
2016-09-17,2016,utep,army,14,66,0,3.5,,3.5,,,
2016-09-17,2016,auburn,texas a&m,16,29,0,-2.5,,-2.5,,,
2016-09-17,2016,lsu,mississippi state,23,20,1,-13.0,,-13.0,,,
2016-09-17,2016,south dakota state,cal poly,31,38,0
2016-09-17,2016,dartmouth,new hampshire,22,21,1
2016-09-17,2016,southeast missouri state,indiana state,24,27,0
2016-09-17,2016,southern illinois,murray state,50,17,1
2016-09-17,2016,furman,chattanooga,14,21,0
2016-09-17,2016,central arkansas,northwestern state,24,10,1
2016-09-17,2016,mcneese,stephen f. austin,28,31,0
2016-09-17,2016,albany,holy cross,45,28,1
2016-09-17,2016,alabama a&m,prairie view,20,41,0
2016-09-17,2016,southern,alabama state,64,6,1
2016-09-17,2016,taylor,butler,14,27,0
2016-09-17,2016,tulane,navy,14,21,0,8.0,,8.0,,,
2016-09-17,2016,ucf,maryland,24,30,0,10.167,,10.167,,,
2016-09-17,2016,southern mississippi,troy,31,37,0,-10.0,,-10.0,,,
2016-09-17,2016,louisiana,south alabama,28,23,1,-2.167,,-2.167,,,
2016-09-17,2016,northern arizona,new mexico highlands,73,3,1
2016-09-17,2016,florida a&m,tuskegee,17,20,0
2016-09-17,2016,eastern washington,northern iowa,34,30,1
2016-09-17,2016,notre dame,michigan state,28,36,0,-7.167,,-7.167,,,
2016-09-17,2016,arkansas,texas state,42,3,1,-29.833,,-29.833,,,
2016-09-17,2016,florida,north texas,32,0,1,-33.5,,-33.5,,,
2016-09-17,2016,missouri,georgia,27,28,0,6.667,,6.667,,,
2016-09-17,2016,oklahoma,ohio state,24,45,0,1.833,,1.833,,,
2016-09-18,2016,stanford,usc,27,10,1,-7.167,,-7.167,,,
2016-09-18,2016,texas southern,mississippi valley state,31,0,1
2016-09-18,2016,northwestern,duke,24,13,1,-4.0,,-4.0,,,
2016-09-18,2016,lamar,sam houston state,31,44,0
2016-09-18,2016,houston christian,abilene christian,27,24,1
2016-09-18,2016,weber state,sacramento state,14,7,1
2016-09-18,2016,washington,portland state,41,3,1,-41.5,,-41.5,,,
2016-09-18,2016,nevada,buffalo,38,14,1,-10.833,,-10.833,,,
2016-09-18,2016,byu,ucla,14,17,0,3.667,,3.667,,,
2016-09-18,2016,san josé state,utah,17,34,0,13.167,,13.167,,,
2016-09-18,2016,california,texas,50,43,1,7.0,,7.0,,,
2016-09-18,2016,arizona,hawai'i,47,28,1,-23.5,,-23.5,,,
2016-09-22,2016,georgia tech,clemson,7,26,0,10.667,,10.667,,,
2016-09-23,2016,eastern michigan,wyoming,27,24,1,4.0,,4.0,,,
2016-09-24,2016,smu,tcu,3,33,0,22.333,,22.333,,,
2016-09-24,2016,utah,usc,31,27,1,-2.5,,-2.5,,,
2016-09-24,2016,michigan state,wisconsin,6,30,0,-4.333,,-4.333,,,
2016-09-24,2016,purdue,nevada,24,14,1,-4.667,,-4.667,,,
2016-09-24,2016,rutgers,iowa,7,14,0,14.0,,14.0,,,
2016-09-24,2016,ole miss,georgia,45,14,1,-6.667,,-6.667,,,
2016-09-24,2016,iowa state,san josé state,44,10,1,-6.667,,-6.667,,,
2016-09-24,2016,minnesota,colorado state,31,24,1,-16.667,,-16.667,,,
2016-09-24,2016,south florida,florida state,35,55,0,4.833,,4.833,,,
2016-09-24,2016,maine,james madison,20,31,0
2016-09-24,2016,alabama,kent state,48,0,1,-42.667,,-42.667,,,
2016-09-24,2016,temple,charlotte,48,20,1,-27.0,,-27.0,,,
2016-09-24,2016,lehigh,princeton,42,28,1
2016-09-24,2016,virginia,central michigan,49,35,1,3.833,,3.833,,,
2016-09-24,2016,virginia tech,east carolina,54,17,1,-12.333,,-12.333,,,
2016-09-24,2016,boston college,wagner,42,10,1,-35.0,,-35.0,,,
2016-09-24,2016,connecticut,syracuse,24,31,0,-3.833,,-3.833,,,
2016-09-24,2016,rhode island,new hampshire,17,39,0
2016-09-24,2016,monmouth,charleston southern,7,35,0
2016-09-24,2016,bryant,central connecticut,45,25,1
2016-09-24,2016,fordham,pennsylvania,31,17,1
2016-09-24,2016,duquesne,kennesaw state,28,36,0
2016-09-24,2016,holy cross,dartmouth,10,35,0
2016-09-24,2016,wofford,east tennessee state,31,0,1
2016-09-24,2016,valparaiso,davidson,24,20,1
2016-09-24,2016,brown,harvard,22,32,0
2016-09-24,2016,georgetown,columbia,17,14,1
2016-09-24,2016,chattanooga,samford,41,21,1
2016-09-24,2016,norfolk state,north carolina central,31,34,0
2016-09-24,2016,eastern illinois,austin peay,56,35,1
2016-09-24,2016,drake,morehead state,30,28,1
2016-09-24,2016,ohio,gardner-webb,37,21,1,-27.0,,-27.0,,,
2016-09-24,2016,bucknell,vmi,17,23,0
2016-09-24,2016,cal poly,montana,42,41,1
