data,season,team1,team2,score1,score2,result,spread,spreadOpen,overUnder,overUnderOpen,homeMoneyLine,awayMoneyLine
2019-09-21,2019,ohio,louisiana,25,45,0,-3.0,,-3.0,,,
2019-09-21,2019,bryant,brown,30,35,0
2019-09-21,2019,southeast missouri state,west virginia state,56,10,1
2019-09-21,2019,akron,troy,7,35,0,19.0,,19.0,,,
2019-09-21,2019,montana state,norfolk state,56,21,1
2019-09-21,2019,eastern michigan,central connecticut,34,29,1,-32.5,,-32.5,,,
2019-09-21,2019,missouri state,kennesaw state,24,35,0
2019-09-21,2019,montana,monmouth,47,27,1
2019-09-21,2019,idaho,eastern washington,35,27,1
2019-09-21,2019,tennessee state,arkansas-pine bluff,31,37,0
2019-09-21,2019,tcu,smu,38,41,0,-7.625,,-7.625,,,
2019-09-21,2019,buffalo,temple,38,22,1,13.875,,13.875,,,
2019-09-21,2019,north carolina,appalachian state,31,34,0,-2.25,,-2.25,,,
2019-09-21,2019,kent state,bowling green,62,20,1,-11.625,,-11.625,,,
2019-09-21,2019,albany,lafayette,36,7,1
2019-09-21,2019,north dakota state,uc davis,27,16,1
2019-09-21,2019,byu,washington,19,45,0,6.5,,6.5,,,
2019-09-21,2019,florida state,louisville,35,24,1,-6.5,,-6.5,,,
2019-09-21,2019,pittsburgh,ucf,35,34,1,9.875,,9.875,,,
2019-09-21,2019,ohio state,miami (oh),76,5,1,-38.625,,-38.625,,,
2019-09-21,2019,tulsa,wyoming,24,21,1,-5.0,,-5.0,,,
2019-09-21,2019,uab,south alabama,35,3,1,-11.875,,-11.875,,,
2019-09-21,2019,texas a&m,auburn,20,28,0,-4.0,,-4.0,,,
2019-09-21,2019,truman state,valparaiso,38,7,1
2019-09-21,2019,miami,central michigan,17,12,1,-30.5,,-30.5,,,
2019-09-21,2019,mississippi state,kentucky,28,13,1,-5.625,,-5.625,,,
2019-09-21,2019,north carolina central,elizabeth city state,45,7,1
2019-09-21,2019,missouri,south carolina,34,14,1,-9.5,,-9.5,,,
2019-09-21,2019,san diego,harvard,31,23,1
2019-09-21,2019,western illinois,tennessee tech,24,38,0
2019-09-21,2019,chattanooga,james madison,14,37,0
2019-09-21,2019,northern colorado,south dakota,6,14,0
2019-09-21,2019,kansas,west virginia,24,29,0,4.75,,4.75,,,
2019-09-21,2019,new mexico,new mexico state,55,52,1,-4.0,,-4.0,,,
2019-09-21,2019,northern iowa,idaho state,13,6,1
2019-09-21,2019,princeton,butler,49,7,1
2019-09-21,2019,portland state,eastern oregon,59,9,1
2019-09-21,2019,florida atlantic,wagner,42,7,1,-37.5,,-37.5,,,
2019-09-21,2019,stetson,western new england,59,28,1
2019-09-21,2019,east carolina,william & mary,19,7,1,-14.0,,-14.0,,,
2019-09-21,2019,wofford,gardner-webb,49,10,1
2019-09-21,2019,liberty,hampton,62,27,1,-25.5,,-25.5,,,
2019-09-21,2019,alcorn state,prairie view,45,41,1
2019-09-21,2019,alabama state,grambling,23,20,1
2019-09-21,2019,florida a&m,southern,27,21,1
2019-09-21,2019,stony brook,fordham,45,10,1
2019-09-21,2019,towson,villanova,45,52,0
2019-09-21,2019,new hampshire,rhode island,27,24,1
2019-09-21,2019,campbell,davidson,31,29,1
2019-09-21,2019,the citadel,charleston southern,22,13,1
2019-09-21,2019,jacksonville state,north alabama,30,12,1
2019-09-21,2019,mississippi valley state,bethune-cookman,6,22,0
2019-09-21,2019,murray state,morehead state,59,7,1
2019-09-21,2019,samford,alabama a&m,55,21,1
2019-09-21,2019,abilene christian,mcneese,17,10,1
2019-09-21,2019,houston christian,northwestern state,48,21,1
2019-09-21,2019,sam houston state,incarnate word,45,6,1
2019-09-21,2019,stephen f. austin,nicholls,30,48,0
2019-09-21,2019,arkansas state,southern illinois,41,28,1,-23.0,,-23.0,,,
2019-09-21,2019,stanford,oregon,6,21,0,12.625,,12.625,,,
2019-09-21,2019,south dakota state,southern utah,43,7,1
2019-09-21,2019,virginia,old dominion,28,17,1,-26.75,,-26.75,,,
2019-09-21,2019,rice,baylor,13,21,0,27.0,,27.0,,,
2019-09-21,2019,texas state,georgia state,37,34,1,-3.0,,-3.0,,,
2019-09-21,2019,nc state,ball state,34,23,1,-19.375,,-19.375,,,
2019-09-21,2019,arkansas,san josé state,24,31,0,-20.0,,-20.0,,,
2019-09-21,2019,north texas,ut san antonio,45,3,1,-17.375,,-17.375,,,
2019-09-21,2019,clemson,charlotte,52,10,1,-41.5,,-41.5,,,
2019-09-21,2019,east tennessee state,austin peay,20,14,1
2019-09-21,2019,texas,oklahoma state,36,30,1,-7.0,,-7.0,,,
2019-09-21,2019,illinois state,northern arizona,40,27,1
2019-09-22,2019,southeastern louisiana,lamar,45,34,1
2019-09-22,2019,utep,nevada,21,37,0,13.75,,13.75,,,
2019-09-22,2019,illinois,nebraska,38,42,0,13.125,,13.125,,,
2019-09-22,2019,georgia,notre dame,23,17,1,-15.75,,-15.75,,,
2019-09-22,2019,fresno state,sacramento state,34,20,1,-24.5,,-24.5,,,
2019-09-22,2019,arizona state,colorado,31,34,0,-7.625,,-7.625,,,
2019-09-22,2019,colorado state,toledo,35,41,0,6.5,,6.5,,,
2019-09-22,2019,washington state,ucla,63,67,0,-18.125,,-18.125,,,
2019-09-22,2019,san diego state,utah state,17,23,0,4.0,,4.0,,,
2019-09-22,2019,hawai'i,central arkansas,35,16,1,-16.5,,-16.5,,,
2019-09-26,2019,north carolina a&t,delaware state,37,0,1
2019-09-27,2019,memphis,navy,35,23,1,-10.75,,-10.75,,,
2019-09-27,2019,harvard,brown,42,7,1
2019-09-27,2019,virginia tech,duke,10,45,0,-2.5,,-2.5,,,
2019-09-28,2019,air force,san josé state,41,24,1,-19.5,,-19.5,,,
2019-09-28,2019,maryland,penn state,0,59,0,6.5,,6.5,,,
2019-09-28,2019,california,arizona state,17,24,0,-4.0,,-4.0,,,
2019-09-28,2019,arkansas,texas a&m,27,31,0,23.125,,23.125,,,
2019-09-28,2019,tcu,kansas,51,14,1,-14.5,,-14.5,,,
2019-09-28,2019,wagner,long island university,24,14,1
2019-09-28,2019,syracuse,holy cross,41,3,1,-40.0,,-40.0,,,
2019-09-28,2019,western michigan,central michigan,31,15,1,-16.125,,-16.125,,,
2019-09-28,2019,miami (oh),buffalo,34,20,1,2.5,,2.5,,,
2019-09-28,2019,vanderbilt,northern illinois,24,18,1,-7.25,,-7.25,,,
2019-09-28,2019,michigan,rutgers,52,0,1,-27.5,,-27.5,,,
2019-09-28,2019,toledo,byu,28,21,1,2.125,,2.125,,,
2019-09-28,2019,oklahoma,texas tech,55,16,1,-27.0,,-27.0,,,
2019-09-28,2019,iowa,middle tennessee,48,3,1,-23.5,,-23.5,,,
2019-09-28,2019,wisconsin,northwestern,24,15,1,-23.375,,-23.375,,,
2019-09-28,2019,pittsburgh,delaware,17,14,1,-28.5,,-28.5,,,
2019-09-28,2019,lehigh,merrimack,10,3,1
2019-09-28,2019,yale,cornell,27,16,1
2019-09-28,2019,new hampshire,duquesne,23,6,1
2019-09-28,2019,fordham,richmond,23,16,1
2019-09-28,2019,howard,bethune-cookman,29,37,0
2019-09-28,2019,bryant,st francis (pa),6,16,0
2019-09-28,2019,furman,east tennessee state,17,10,1
2019-09-28,2019,marist,drake,17,41,0
2019-09-28,2019,columbia,georgetown,10,24,0
2019-09-28,2019,jacksonville,ave maria,42,28,1
2019-09-28,2019,stetson,nc wesleyan,55,21,1
2019-09-28,2019,vmi,wofford,36,51,0
2019-09-28,2019,valparaiso,charleston (wv),13,19,0
2019-09-28,2019,elon,james madison,10,45,0
2019-09-28,2019,jackson state,kentucky state,25,33,0
2019-09-28,2019,northern colorado,idaho,27,24,1
2019-09-28,2019,samford,the citadel,61,55,1
2019-09-28,2019,austin peay,jacksonville state,52,33,1
2019-09-28,2019,montana state,northern arizona,49,31,1
2019-09-28,2019,bucknell,princeton,23,56,0
2019-09-28,2019,villanova,maine,33,17,1
2019-09-28,2019,charlotte,florida atlantic,27,45,0,nan,,nan,,,
2019-09-28,2019,albany,william & mary,39,31,1
2019-09-28,2019,alabama,ole miss,59,31,1,-37.625,,-37.625,,,
2019-09-28,2019,boston college,wake forest,24,27,0,4.75,,4.75,,,
2019-09-28,2019,baylor,iowa state,23,21,1,2.5,,2.5,,,
2019-09-28,2019,umass,akron,37,29,1,8.625,,8.625,,,
2019-09-28,2019,lafayette,pennsylvania,24,28,0
2019-09-28,2019,appalachian state,coastal carolina,56,37,1,-15.5,,-15.5,,,
2019-09-28,2019,temple,georgia tech,24,2,1,-9.375,,-9.375,,,
2019-09-28,2019,north carolina,clemson,20,21,0,27.5,,27.5,,,
2019-09-28,2019,notre dame,virginia,35,20,1,-10.5,,-10.5,,,
2019-09-28,2019,washington,usc,28,14,1,-11.625,,-11.625,,,
2019-09-28,2019,purdue,minnesota,31,38,0,-0.75,,-0.75,,,
2019-09-28,2019,michigan state,indiana,40,31,1,-14.0,,-14.0,,,
2019-09-28,2019,south florida,smu,21,48,0,7.375,,7.375,,,
2019-09-28,2019,florida,towson,38,0,1,-37.0,,-37.0,,,
2019-09-28,2019,uc davis,montana,20,45,0
2019-09-28,2019,north alabama,presbyterian college,41,21,1
2019-09-28,2019,norfolk state,florida a&m,28,30,0
2019-09-28,2019,chattanooga,western carolina,60,36,1
2019-09-28,2019,eastern illinois,tennessee tech,29,40,0
2019-09-28,2019,eastern washington,north dakota,35,20,1
2019-09-28,2019,prairie view,grambling,42,36,1
2019-09-28,2019,marshall,cincinnati,14,52,0,4.0,,4.0,,,
2019-09-28,2019,idaho state,portland state,51,24,1
2019-09-28,2019,georgia southern,louisiana,24,37,0,3.125,,3.125,,,
2019-09-28,2019,kennesaw state,reinhardt,31,7,1
2019-09-28,2019,dartmouth,colgate,38,3,1
2019-09-28,2019,eastern kentucky,tennessee state,42,16,1
2019-09-28,2019,youngstown state,robert morris,45,10,1
2019-09-28,2019,morgan state,north carolina central,17,27,0
2019-09-28,2019,liberty,new mexico,17,10,1,-7.375,,-7.375,,,
2019-09-28,2019,troy,arkansas state,43,50,0,-7.0,,-7.0,,,
2019-09-28,2019,old dominion,east carolina,21,24,0,-3.0,,-3.0,,,
2019-09-28,2019,oregon state,stanford,28,31,0,3.375,,3.375,,,
2019-09-28,2019,western kentucky,uab,20,13,1,3.5,,3.5,,,
2019-09-28,2019,louisiana monroe,south alabama,30,17,1,-14.5,,-14.5,,,
2019-09-28,2019,mercer,campbell,27,34,0
2019-09-28,2019,arkansas-pine bluff,southern,7,31,0
2019-09-28,2019,incarnate word,abilene christian,31,24,1
2019-09-28,2019,northwestern state,southeastern louisiana,27,44,0
2019-09-28,2019,ut martin,murray state,40,7,1
2019-09-28,2019,oklahoma state,kansas state,26,13,1,-4.125,,-4.125,,,
2019-09-28,2019,rhode island,stony brook,27,31,0
2019-09-28,2019,ucf,connecticut,56,21,1,-42.0,,-42.0,,,
2019-09-28,2019,auburn,mississippi state,56,23,1,-7.5,,-7.5,,,
2019-09-28,2019,texas state,nicholls,24,3,1,-2.5,,-2.5,,,
2019-09-28,2019,rice,louisiana tech,20,23,0,8.875,,8.875,,,
2019-09-28,2019,alabama a&m,central state,63,20,1
2019-09-28,2019,alcorn state,mississippi valley state,45,19,1
2019-09-28,2019,mcneese,sam houston state,17,28,0
2019-09-28,2019,lamar,stephen f. austin,17,24,0
2019-09-28,2019,houston christian,texas southern,68,31,1
2019-09-28,2019,southern mississippi,utep,31,13,1,-26.0,,-26.0,,,
2019-09-28,2019,south carolina,kentucky,24,7,1,-3.375,,-3.375,,,
2019-09-28,2019,utah state,colorado state,34,24,1,-23.5,,-23.5,,,
2019-09-28,2019,nebraska,ohio state,7,48,0,17.0,,17.0,,,
2019-09-28,2019,florida state,nc state,31,13,1,-7.0,,-7.0,,,
2019-09-29,2019,wyoming,unlv,53,17,1,-8.375,,-8.375,,,
2019-09-29,2019,north texas,houston,25,46,0,-7.75,,-7.75,,,
2019-09-29,2019,new mexico state,fresno state,17,30,0,20.625,,20.625,,,
2019-09-29,2019,weber state,northern iowa,29,17,1
2019-09-29,2019,southern utah,cal poly,21,24,0
2019-09-29,2019,utah,washington state,38,13,1,-5.375,,-5.375,,,
2019-09-29,2019,arizona,ucla,20,17,1,-5.0,,-5.0,,,
2019-09-29,2019,nevada,hawai'i,3,54,0,-2.125,,-2.125,,,
2019-10-03,2019,south alabama,georgia southern,17,20,0,9.875,,9.875,,,
2019-10-04,2019,east carolina,temple,17,27,0,11.75,,11.75,,,
2019-10-04,2019,pennsylvania,dartmouth,15,28,0
2019-10-05,2019,cincinnati,ucf,27,24,1,3.5,,3.5,,,
2019-10-05,2019,san josé state,new mexico,32,21,1,-6.75,,-6.75,,,
2019-10-05,2019,duquesne,long island university,21,14,1
2019-10-05,2019,stetson,butler,30,27,1
2019-10-05,2019,texas tech,oklahoma state,45,35,1,9.375,,9.375,,,
2019-10-05,2019,kansas,oklahoma,20,45,0,32.25,,32.25,,,
2019-10-05,2019,army,tulane,33,42,0,2.125,,2.125,,,
2019-10-05,2019,dayton,jacksonville,56,28,1
2019-10-05,2019,rutgers,maryland,7,48,0,14.0,,14.0,,,
2019-10-05,2019,penn state,purdue,35,7,1,-28.625,,-28.625,,,
2019-10-05,2019,wisconsin,kent state,48,0,1,-34.875,,-34.875,,,
2019-10-05,2019,lsu,utah state,42,6,1,-27.25,,-27.25,,,
2019-10-05,2019,connecticut,south florida,22,48,0,10.75,,10.75,,,
2019-10-05,2019,michigan,iowa,10,3,1,-4.125,,-4.125,,,
2019-10-05,2019,louisville,boston college,41,39,1,-3.875,,-3.875,,,
2019-10-05,2019,brown,rhode island,28,31,0
2019-10-05,2019,campbell,presbyterian college,28,14,1
2019-10-05,2019,illinois state,north dakota state,3,37,0
2019-10-05,2019,merrimack,bryant,17,24,0
2019-10-05,2019,morehead state,davidson,31,42,0
2019-10-05,2019,colgate,lehigh,14,21,0
2019-10-05,2019,princeton,columbia,21,10,1
2019-10-05,2019,harvard,howard,62,17,1
2019-10-05,2019,yale,fordham,48,24,1
2019-10-05,2019,north dakota,uc davis,38,36,1
2019-10-05,2019,hampton,north alabama,40,34,1
2019-10-05,2019,richmond,albany,23,20,1
2019-10-05,2019,florida a&m,north carolina central,28,21,1
2019-10-05,2019,norfolk state,north carolina a&t,19,58,0
2019-10-05,2019,murray state,eastern illinois,24,17,1
2019-10-05,2019,the citadel,vmi,21,34,0
2019-10-05,2019,bucknell,holy cross,14,21,0
2019-10-05,2019,sacred heart,central connecticut,3,28,0
2019-10-05,2019,iowa state,tcu,49,24,1,-3.0,,-3.0,,,
2019-10-05,2019,south dakota state,southern illinois,28,10,1
2019-10-05,2019,south dakota,indiana state,38,0,1
2019-10-05,2019,montana,idaho state,59,20,1
2019-10-05,2019,drake,valparaiso,35,6,1
2019-10-05,2019,central michigan,eastern michigan,42,16,1,4.0,,4.0,,,
2019-10-05,2019,samford,furman,14,58,0
2019-10-05,2019,cornell,georgetown,8,14,0
2019-10-05,2019,alabama a&m,texas southern,35,28,1
2019-10-05,2019,eastern kentucky,ut martin,28,38,0
2019-10-05,2019,alabama state,alcorn state,7,35,0
2019-10-05,2019,florida,auburn,24,13,1,2.625,,2.625,,,
2019-10-05,2019,georgia state,arkansas state,52,38,1,6.5,,6.5,,,
2019-10-05,2019,buffalo,ohio,20,21,0,3.125,,3.125,,,
2019-10-05,2019,east tennessee state,wofford,17,35,0
2019-10-05,2019,new hampshire,elon,26,10,1
2019-10-05,2019,william & mary,villanova,28,35,0
2019-10-05,2019,western carolina,gardner-webb,21,24,0
2019-10-05,2019,toledo,western michigan,31,24,1,-1.5,,-1.5,,,
2019-10-05,2019,west virginia,texas,31,42,0,10.5,,10.5,,,
2019-10-05,2019,northern illinois,ball state,20,27,0,-3.625,,-3.625,,,
2019-10-05,2019,miami,virginia tech,35,42,0,-14.0,,-14.0,,,
2019-10-05,2019,navy,air force,34,25,1,3.0,,3.0,,,
2019-10-05,2019,kansas state,baylor,12,31,0,nan,,nan,,,
2019-10-05,2019,notre dame,bowling green,52,0,1,-45.375,,-45.375,,,
2019-10-05,2019,middle tennessee,marshall,24,13,1,4.375,,4.375,,,
2019-10-05,2019,minnesota,illinois,40,17,1,-14.0,,-14.0,,,
2019-10-05,2019,louisiana monroe,memphis,33,52,0,15.375,,15.375,,,
2019-10-05,2019,stephen f. austin,sam houston state,20,31,0
2019-10-05,2019,nicholls,central arkansas,34,14,1
2019-10-05,2019,mercer,chattanooga,17,34,0
2019-10-05,2019,western illinois,missouri state,31,37,0
2019-10-05,2019,bethune-cookman,morgan state,31,20,1
2019-10-05,2019,georgia tech,north carolina,22,38,0,9.875,,9.875,,,
2019-10-05,2019,missouri,troy,42,10,1,-24.875,,-24.875,,,
2019-10-05,2019,mississippi valley state,virginia lynchburg,31,23,1
2019-10-05,2019,arkansas-pine bluff,lane,45,38,1
2019-10-05,2019,nebraska,northwestern,13,10,1,-7.5,,-7.5,,,
2019-10-05,2019,colorado,arizona,30,35,0,-2.375,,-2.375,,,
2019-10-05,2019,idaho,weber state,35,41,0
2019-10-05,2019,san diego,marist,31,7,1
2019-10-05,2019,northern iowa,youngstown state,21,14,1
2019-10-05,2019,mcneese,southeastern louisiana,38,34,1
2019-10-05,2019,portland state,southern utah,52,31,1
2019-10-05,2019,stony brook,james madison,38,45,0
2019-10-05,2019,wagner,monmouth,14,16,0
2019-10-05,2019,old dominion,western kentucky,3,20,0,2.625,,2.625,,,
2019-10-05,2019,charleston southern,savannah state,24,19,1
2019-10-05,2019,florida international,umass,44,0,1,-27.75,,-27.75,,,
2019-10-05,2019,southeast missouri state,tennessee tech,43,37,1
2019-10-05,2019,uab,rice,35,20,1,-9.875,,-9.875,,,
2019-10-05,2019,northern arizona,northern colorado,41,23,1
2019-10-05,2019,delaware state,south carolina state,24,38,0
2019-10-05,2019,jacksonville state,tennessee state,31,23,1
2019-10-05,2019,jackson state,grambling,21,44,0
2019-10-05,2019,lamar,abilene christian,27,24,1
2019-10-05,2019,houston christian,incarnate word,36,38,0
2019-10-05,2019,tennessee,georgia,14,43,0,24.375,,24.375,,,
2019-10-05,2019,ohio state,michigan state,34,10,1,-19.625,,-19.625,,,
2019-10-05,2019,smu,tulsa,43,37,1,-12.0,,-12.0,,,
2019-10-05,2019,ole miss,vanderbilt,31,6,1,-6.875,,-6.875,,,
2019-10-06,2019,utep,ut san antonio,16,26,0,-1.625,,-1.625,,,
2019-10-06,2019,duke,pittsburgh,30,33,0,-3.5,,-3.5,,,
2019-10-06,2019,oregon,california,17,7,1,-21.5,,-21.5,,,
2019-10-06,2019,cal poly,montana state,28,34,0
2019-10-06,2019,new mexico state,liberty,13,20,0,4.25,,4.25,,,
2019-10-06,2019,sacramento state,eastern washington,48,27,1
2019-10-06,2019,ucla,oregon state,31,48,0,-4.5,,-4.5,,,
2019-10-06,2019,colorado state,san diego state,10,24,0,7.0,,7.0,,,
2019-10-06,2019,unlv,boise state,13,38,0,24.0,,24.0,,,
2019-10-06,2019,stanford,washington,23,13,1,13.25,,13.25,,,
2019-10-10,2019,louisiana,appalachian state,7,17,0,-2.625,,-2.625,,,
2019-10-10,2019,north carolina central,bethune-cookman,13,27,0
2019-10-11,2019,nc state,syracuse,16,10,1,-4.25,,-4.25,,,
2019-10-11,2019,texas state,louisiana monroe,14,24,0,3.5,,3.5,,,
2019-10-11,2019,princeton,lafayette,28,3,1
2019-10-12,2019,miami,virginia,17,9,1,-2.5,,-2.5,,,
2019-10-12,2019,new mexico,colorado state,21,35,0,4.5,,4.5,,,
2019-10-12,2019,oregon,colorado,45,3,1,-22.75,,-22.75,,,
2019-10-12,2019,texas,oklahoma,27,34,0,11.0,,11.0,,,
2019-10-12,2019,indiana,rutgers,35,0,1,-27.5,,-27.5,,,
2019-10-12,2019,western michigan,miami (oh),38,16,1,-12.25,,-12.25,,,
2019-10-12,2019,temple,memphis,30,28,1,3.875,,3.875,,,
2019-10-12,2019,georgia,south carolina,17,20,0,-20.75,,-20.75,,,
2019-10-12,2019,tennessee,mississippi state,20,10,1,5.125,,5.125,,,
2019-10-12,2019,purdue,maryland,40,14,1,4.125,,4.125,,,
2019-10-12,2019,illinois,michigan,25,42,0,24.25,,24.25,,,
2019-10-12,2019,bowling green,toledo,20,7,1,26.875,,26.875,,,
2019-10-12,2019,st francis (pa),robert morris,17,20,0
2019-10-12,2019,maine,richmond,17,24,0
2019-10-12,2019,brown,holy cross,31,47,0
2019-10-12,2019,duke,georgia tech,41,23,1,-17.75,,-17.75,,,
2019-10-12,2019,harvard,cornell,35,22,1
2019-10-12,2019,monmouth,presbyterian college,45,0,1
2019-10-12,2019,morgan state,delaware state,34,3,1
2019-10-12,2019,howard,norfolk state,21,49,0
2019-10-12,2019,indiana state,western illinois,20,10,1
2019-10-12,2019,bryant,long island university,27,22,1
2019-10-12,2019,eastern illinois,jacksonville state,20,28,0
2019-10-12,2019,butler,drake,7,42,0
2019-10-12,2019,davidson,san diego,17,37,0
2019-10-12,2019,jacksonville,morehead state,22,30,0
2019-10-12,2019,colgate,bucknell,14,32,0
2019-10-12,2019,columbia,central connecticut,14,24,0
2019-10-12,2019,pennsylvania,sacred heart,38,24,1
2019-10-12,2019,james madison,villanova,38,24,1
2019-10-12,2019,vmi,samford,48,41,1
2019-10-12,2019,gardner-webb,hampton,35,27,1
2019-10-12,2019,dartmouth,yale,42,10,1
2019-10-12,2019,eastern michigan,ball state,23,29,0,-1.875,,-1.875,,,
2019-10-12,2019,arkansas-pine bluff,mississippi valley state,38,6,1
2019-10-12,2019,north dakota state,northern iowa,46,14,1
2019-10-12,2019,south carolina state,florida a&m,38,42,0
2019-10-12,2019,elon,delaware,42,7,1
2019-10-12,2019,georgetown,fordham,27,30,0
2019-10-12,2019,valparaiso,dayton,28,41,0
2019-10-12,2019,the citadel,western carolina,35,17,1
2019-10-12,2019,marshall,old dominion,31,17,1,-16.375,,-16.375,,,
2019-10-12,2019,texas southern,missouri s&t,20,23,0
2019-10-12,2019,alcorn state,savannah state,42,17,1
2019-10-12,2019,sam houston state,lamar,17,20,0
2019-10-12,2019,grambling,alabama a&m,23,10,1
2019-10-12,2019,austin peay,southeast missouri state,28,24,1
2019-10-12,2019,central michigan,new mexico state,42,28,1,-10.5,,-10.5,,,
2019-10-12,2019,missouri state,south dakota,10,45,0
2019-10-12,2019,jackson state,alabama state,16,31,0
2019-10-12,2019,kennesaw state,charleston southern,45,23,1
2019-10-12,2019,tennessee state,murray state,17,31,0
2019-10-12,2019,idaho state,north dakota,55,20,1
2019-10-12,2019,arizona state,washington state,38,34,1,2.375,,2.375,,,
2019-10-12,2019,wisconsin,michigan state,38,0,1,-8.5,,-8.5,,,
2019-10-12,2019,houston,cincinnati,23,38,0,9.375,,9.375,,,
2019-10-12,2019,ohio,northern illinois,36,39,0,-4.75,,-4.75,,,
2019-10-12,2019,akron,kent state,3,26,0,14.25,,14.25,,,
2019-10-12,2019,south florida,byu,27,23,1,4.375,,4.375,,,
2019-10-12,2019,clemson,florida state,45,14,1,-26.125,,-26.125,,,
2019-10-12,2019,texas a&m,alabama,28,47,0,17.0,,17.0,,,
2019-10-12,2019,tulane,connecticut,49,7,1,-33.625,,-33.625,,,
2019-10-12,2019,nevada,san josé state,41,38,1,-3.0,,-3.0,,,
2019-10-12,2019,virginia tech,rhode island,34,17,1,-28.0,,-28.0,,,
2019-10-12,2019,baylor,texas tech,33,30,1,-10.5,,-10.5,,,
2019-10-12,2019,vanderbilt,unlv,10,34,0,-15.75,,-15.75,,,
2019-10-12,2019,montana state,sacramento state,21,34,0
2019-10-12,2019,west virginia,iowa state,14,38,0,9.375,,9.375,,,
2019-10-12,2019,florida atlantic,middle tennessee,28,13,1,-12.5,,-12.5,,,
2019-10-12,2019,towson,albany,21,38,0
2019-10-12,2019,nicholls,northwestern state,45,35,1
2019-10-12,2019,eastern washington,northern colorado,54,21,1
2019-10-12,2019,southeastern louisiana,incarnate word,21,27,0
2019-10-12,2019,coastal carolina,georgia state,21,31,0,-3.5,,-3.5,,,
2019-10-12,2019,central arkansas,mcneese,40,31,1
2019-10-12,2019,portland state,idaho,24,0,1
2019-10-12,2019,youngstown state,south dakota state,28,38,0
2019-10-12,2019,ut san antonio,uab,14,33,0,12.5,,12.5,,,
2019-10-12,2019,stony brook,new hampshire,14,20,0
2019-10-12,2019,southern illinois,illinois state,7,21,0
2019-10-12,2019,tennessee tech,ut martin,14,55,0
2019-10-12,2019,southern,prairie view,34,28,1
2019-10-12,2019,abilene christian,houston christian,45,20,1
2019-10-12,2019,air force,fresno state,43,24,1,-2.875,,-2.875,,,
2019-10-12,2019,louisiana tech,umass,69,21,1,-31.5,,-31.5,,,
2019-10-12,2019,southern mississippi,north texas,45,27,1,-3.0,,-3.0,,,
2019-10-12,2019,florida international,charlotte,48,23,1,-5.875,,-5.875,,,
2019-10-12,2019,missouri,ole miss,38,27,1,-12.375,,-12.375,,,
2019-10-12,2019,western kentucky,army,17,8,1,5.125,,5.125,,,
2019-10-12,2019,uc davis,cal poly,48,24,1
2019-10-12,2019,tulsa,navy,17,45,0,-1.0,,-1.0,,,
2019-10-12,2019,minnesota,nebraska,34,7,1,-7.25,,-7.25,,,
2019-10-12,2019,iowa,penn state,12,17,0,3.625,,3.625,,,
2019-10-12,2019,wake forest,louisville,59,62,0,-7.0,,-7.0,,,
2019-10-12,2019,kentucky,arkansas,24,20,1,-4.5,,-4.5,,,
2019-10-12,2019,notre dame,usc,30,27,1,-10.5,,-10.5,,,
2019-10-13,2019,oregon state,utah,7,52,0,14.5,,14.5,,,
2019-10-13,2019,lsu,florida,42,28,1,-14.0,,-14.0,,,
2019-10-13,2019,weber state,southern utah,29,14,1
2019-10-13,2019,boise state,hawai'i,59,37,1,-12.125,,-12.125,,,
2019-10-13,2019,san diego state,wyoming,26,22,1,-3.5,,-3.5,,,
2019-10-13,2019,arizona,washington,27,51,0,5.875,,5.875,,,
2019-10-17,2019,troy,south alabama,37,13,1,-17.375,,-17.375,,,
2019-10-17,2019,chattanooga,east tennessee state,16,13,1
2019-10-17,2019,arkansas state,louisiana,20,37,0,5.75,,5.75,,,
2019-10-18,2019,stanford,ucla,16,34,0,-4.375,,-4.375,,,
2019-10-18,2019,florida atlantic,marshall,31,36,0,-3.875,,-3.875,,,
2019-10-18,2019,syracuse,pittsburgh,20,27,0,3.625,,3.625,,,
2019-10-19,2019,northwestern,ohio state,3,52,0,26.875,,26.875,,,
2019-10-19,2019,fresno state,unlv,56,27,1,-15.0,,-15.0,,,
2019-10-19,2019,south carolina state,morgan state,24,10,1
2019-10-19,2019,wagner,robert morris,13,21,0
2019-10-19,2019,illinois,wisconsin,24,23,1,29.625,,29.625,,,
2019-10-19,2019,ohio,kent state,45,38,1,-8.625,,-8.625,,,
2019-10-19,2019,marist,dartmouth,7,49,0
2019-10-19,2019,georgetown,lafayette,14,10,1
2019-10-19,2019,sacred heart,duquesne,6,20,0
2019-10-19,2019,louisville,clemson,10,45,0,24.375,,24.375,,,
2019-10-19,2019,texas tech,iowa state,24,34,0,8.5,,8.5,,,
2019-10-19,2019,boston college,nc state,45,24,1,4.125,,4.125,,,
2019-10-19,2019,arkansas,auburn,10,51,0,19.75,,19.75,,,
2019-10-19,2019,south carolina,florida,27,38,0,3.5,,3.5,,,
2019-10-19,2019,miami,georgia tech,21,28,0,-18.375,,-18.375,,,
2019-10-19,2019,oklahoma,west virginia,52,14,1,-32.5,,-32.5,,,
2019-10-19,2019,iowa,purdue,26,20,1,-17.75,,-17.75,,,
2019-10-19,2019,connecticut,houston,17,24,0,21.625,,21.625,,,
2019-10-19,2019,brown,princeton,22,65,0
2019-10-19,2019,long island university,st francis (pa),0,30,0
2019-10-19,2019,fordham,lehigh,27,30,0
