data,season,team1,team2,score1,score2,result,spread,spreadOpen,overUnder,overUnderOpen,homeMoneyLine,awayMoneyLine
2010-09-19,2010,arkansas state,louisiana monroe,34,20,1
2010-09-19,2010,utep,new mexico state,42,10,1
2010-09-19,2010,sacramento state,weber state,24,17,1
2010-09-19,2010,san diego,uc davis,24,38,0
2010-09-19,2010,ucla,houston,31,13,1
2010-09-19,2010,idaho,unlv,30,7,1
2010-09-19,2010,arizona,iowa,34,27,1
2010-09-19,2010,stanford,wake forest,68,24,1
2010-09-23,2010,pittsburgh,miami,3,31,0
2010-09-25,2010,smu,tcu,24,41,0
2010-09-25,2010,wagner,robert morris,9,30,0
2010-09-25,2010,michigan state,northern colorado,45,7,1
2010-09-25,2010,presbyterian college,north greenville,17,34,0
2010-09-25,2010,michigan,bowling green,65,21,1
2010-09-25,2010,connecticut,buffalo,45,21,1
2010-09-25,2010,georgia tech,nc state,28,45,0
2010-09-25,2010,northwestern,central michigan,30,25,1
2010-09-25,2010,boston college,virginia tech,0,19,0
2010-09-25,2010,maryland,florida international,42,28,1
2010-09-25,2010,purdue,toledo,20,31,0
2010-09-25,2010,central connecticut,bryant,41,24,1
2010-09-25,2010,duquesne,albany,28,17,1
2010-09-25,2010,wisconsin,austin peay,70,3,1
2010-09-25,2010,iowa,ball state,45,0,1
2010-09-25,2010,marist,morehead state,39,45,0
2010-09-25,2010,new hampshire,lehigh,31,10,1
2010-09-25,2010,tennessee,uab,32,29,1
2010-09-25,2010,cornell,yale,7,21,0
2010-09-25,2010,kansas state,ucf,17,13,1
2010-09-25,2010,columbia,towson,24,10,1
2010-09-25,2010,monmouth,old dominion,21,35,0
2010-09-25,2010,davidson,jacksonville,15,42,0
2010-09-25,2010,fordham,assumption,24,30,0
2010-09-25,2010,campbell,georgia state,21,24,0
2010-09-25,2010,virginia,vmi,48,7,1
2010-09-25,2010,dartmouth,sacred heart,21,19,1
2010-09-25,2010,valparaiso,drake,19,21,0
2010-09-25,2010,savannah state,albany state (ga),14,28,0
2010-09-25,2010,wyoming,air force,14,20,0
2010-09-25,2010,tuskegee,texas southern,21,14,1
2010-09-25,2010,missouri,miami (oh),51,13,1
2010-09-25,2010,furman,the citadel,31,14,1
2010-09-25,2010,georgetown,holy cross,17,7,1
2010-09-25,2010,eastern illinois,jacksonville state,23,28,0
2010-09-25,2010,samford,appalachian state,17,35,0
2010-09-25,2010,washington state,usc,16,50,0
2010-09-25,2010,duke,army,21,35,0
2010-09-25,2010,montana,sacramento state,28,25,1
2010-09-25,2010,montana state,eastern washington,30,7,1
2010-09-25,2010,troy,arkansas state,35,28,1
2010-09-25,2010,notre dame,stanford,14,37,0
2010-09-25,2010,texas,ucla,12,34,0
2010-09-25,2010,ohio state,eastern michigan,73,20,1
2010-09-25,2010,houston,tulane,42,23,1
2010-09-25,2010,arkansas,alabama,20,24,0
2010-09-25,2010,penn state,temple,22,13,1
2010-09-25,2010,syracuse,colgate,42,7,1
2010-09-25,2010,florida state,wake forest,31,0,1
2010-09-25,2010,rutgers,north carolina,13,17,0
2010-09-25,2010,howard,morgan state,3,20,0
2010-09-25,2010,youngstown state,southern illinois,31,28,1
2010-09-25,2010,colorado state,idaho,36,34,1
2010-09-25,2010,bethune-cookman,norfolk state,21,7,1
2010-09-25,2010,arkansas-pine bluff,clark atlanta,35,19,1
2010-09-25,2010,western illinois,indiana state,40,7,1
2010-09-25,2010,tennessee state,florida a&m,29,18,1
2010-09-25,2010,alcorn state,alabama state,41,21,1
2010-09-25,2010,nicholls,bacone college,44,28,1
2010-09-25,2010,north dakota,northwestern state,49,24,1
2010-09-25,2010,idaho state,northern arizona,7,32,0
2010-09-25,2010,stony brook,umass,21,26,0
2010-09-25,2010,brown,harvard,29,14,1
2010-09-25,2010,georgia southern,elon,38,21,1
2010-09-25,2010,byu,nevada,13,27,0
2010-09-25,2010,princeton,lafayette,36,33,1
2010-09-25,2010,north carolina central,north carolina a&t,27,16,1
2010-09-25,2010,western carolina,chattanooga,21,27,0
2010-09-25,2010,coastal carolina,delaware state,34,14,1
2010-09-25,2010,james madison,liberty,10,3,1
2010-09-25,2010,cincinnati,oklahoma,29,31,0
2010-09-25,2010,mississippi state,georgia,24,12,1
2010-09-25,2010,dayton,central state,45,13,1
2010-09-25,2010,louisiana monroe,southeastern louisiana,21,20,1
2010-09-25,2010,alabama a&m,southern,34,14,1
2010-09-25,2010,kansas,new mexico state,42,16,1
2010-09-25,2010,southeast missouri state,tennessee tech,23,21,1
2010-09-25,2010,jackson state,mississippi valley state,43,7,1
2010-09-25,2010,north dakota state,south dakota,38,16,1
2010-09-25,2010,illinois state,missouri state,44,41,1
2010-09-25,2010,florida atlantic,north texas,17,21,0
2010-09-25,2010,louisiana tech,southern mississippi,12,13,0
2010-09-25,2010,marshall,ohio,24,23,1
2010-09-25,2010,prairie view,grambling,17,34,0
2010-09-25,2010,iowa state,northern iowa,27,0,1
2010-09-25,2010,indiana,akron,35,20,1
2010-09-25,2010,villanova,pennsylvania,22,10,1
2010-09-25,2010,nebraska,south dakota state,17,3,1
2010-09-25,2010,tulsa,central arkansas,41,14,1
2010-09-25,2010,louisiana,middle tennessee,14,34,0
2010-09-25,2010,florida,kentucky,48,14,1
2010-09-25,2010,stephen f. austin,lamar,71,3,1
2010-09-25,2010,murray state,ut martin,52,16,1
2010-09-25,2010,sam houston state,gardner-webb,30,14,1
2010-09-25,2010,texas state,southern utah,42,28,1
2010-09-25,2010,south florida,western kentucky,24,12,1
2010-09-25,2010,ole miss,fresno state,55,38,1
2010-09-25,2010,auburn,south carolina,35,27,1
2010-09-26,2010,mcneese,cal poly,14,40,0
2010-09-26,2010,rice,baylor,13,30,0
2010-09-26,2010,boise state,oregon state,37,24,1
2010-09-26,2010,san diego state,utah state,41,7,1
2010-09-26,2010,utah,san josé state,56,3,1
2010-09-26,2010,weber state,uc davis,20,9,1
2010-09-26,2010,minnesota,northern illinois,23,34,0
2010-09-26,2010,san diego,butler,24,0,1
2010-09-26,2010,lsu,west virginia,20,14,1
2010-09-26,2010,utep,memphis,16,13,1
2010-09-26,2010,unlv,new mexico,45,10,1
2010-09-26,2010,arizona,california,10,9,1
2010-09-26,2010,arizona state,oregon,31,42,0
2010-09-26,2010,hawai'i,charleston southern,66,7,1
2010-09-30,2010,delaware state,hampton,14,20,0
2010-09-30,2010,oklahoma state,texas a&m,38,35,1
2010-10-01,2010,tennessee tech,ut martin,24,27,0
2010-10-02,2010,utah state,byu,31,16,1
2010-10-02,2010,auburn,louisiana monroe,52,3,1
2010-10-02,2010,lafayette,harvard,10,35,0
2010-10-02,2010,mississippi state,alcorn state,49,16,1
2010-10-02,2010,eastern michigan,ohio,17,30,0
2010-10-02,2010,army,temple,35,42,0
2010-10-02,2010,virginia,florida state,14,34,0
2010-10-02,2010,baylor,kansas,55,7,1
2010-10-02,2010,minnesota,northwestern,28,29,0
2010-10-02,2010,connecticut,vanderbilt,40,21,1
2010-10-02,2010,clemson,miami,21,30,0
2010-10-02,2010,jacksonville,san diego,35,28,1
2010-10-02,2010,butler,campbell,10,27,0
2010-10-02,2010,illinois,ohio state,13,24,0
2010-10-02,2010,james madison,delaware,10,13,0
2010-10-02,2010,yale,albany,20,23,0
2010-10-02,2010,ole miss,kentucky,42,35,1
2010-10-02,2010,columbia,princeton,42,14,1
2010-10-02,2010,st francis (pa),robert morris,14,35,0
2010-10-02,2010,richmond,coastal carolina,41,19,1
2010-10-02,2010,rhode island,brown,27,24,1
2010-10-02,2010,holy cross,fordham,36,31,1
2010-10-02,2010,colgate,georgetown,34,3,1
2010-10-02,2010,georgia state,morehead state,37,10,1
2010-10-02,2010,miami (oh),kent state,27,21,1
2010-10-02,2010,sacred heart,central connecticut,14,24,0
2010-10-02,2010,duquesne,monmouth,17,44,0
2010-10-02,2010,wagner,bryant,29,21,1
2010-10-02,2010,the citadel,western carolina,13,24,0
2010-10-02,2010,howard,lincoln (pa),28,14,1
2010-10-02,2010,dayton,valparaiso,48,14,1
2010-10-02,2010,wofford,furman,38,17,1
2010-10-02,2010,vmi,presbyterian college,24,13,1
2010-10-02,2010,elon,samford,24,19,1
2010-10-02,2010,north dakota state,western illinois,16,28,0
2010-10-02,2010,colorado state,tcu,0,27,0
2010-10-02,2010,western michigan,idaho,13,33,0
2010-10-02,2010,rutgers,tulane,14,17,0
2010-10-02,2010,missouri state,youngstown state,35,25,1
2010-10-02,2010,drake,marist,42,0,1
2010-10-02,2010,illinois state,southern illinois,17,38,0
2010-10-02,2010,eastern illinois,southeast missouri state,13,28,0
2010-10-02,2010,air force,navy,14,6,1
2010-10-02,2010,northwestern state,mcneese,7,24,0
2010-10-02,2010,mississippi valley state,prairie view,13,34,0
2010-10-02,2010,southern utah,northern arizona,23,26,0
2010-10-02,2010,south dakota,north dakota,27,17,1
2010-10-02,2010,pennsylvania,dartmouth,35,28,1
2010-10-02,2010,lsu,tennessee,16,14,1
2010-10-02,2010,bucknell,cornell,12,21,0
2010-10-02,2010,pittsburgh,florida international,44,17,1
2010-10-02,2010,bowling green,buffalo,26,28,0
2010-10-02,2010,north carolina,east carolina,42,17,1
2010-10-02,2010,ucla,washington state,42,28,1
2010-10-02,2010,central michigan,ball state,17,31,0
2010-10-02,2010,michigan state,wisconsin,34,24,1
2010-10-02,2010,nc state,virginia tech,30,41,0
2010-10-02,2010,william & mary,villanova,31,24,1
