,Date,Rank,TeamID,Points,Team
19667,2008 Preseason,1,82,,North Carolina
19668,2008 Preseason,2,33,,UCLA
19669,2008 Preseason,3,102,,Memphis
19670,2008 Preseason,4,52,,Kansas
19671,2008 Preseason,5,80,,Georgetown
19672,2008 Preseason,6,45,,Louisville
19673,2008 Preseason,7,44,,Tennessee
19674,2008 Preseason,8,68,,Michigan State
19675,2008 Preseason,9,36,,Indiana
19676,2008 Preseason,10,18,,Washington State
19677,2008 Preseason,11,100,,Marquette
19678,2008 Preseason,12,142,,Oregon
19679,2008 Preseason,13,64,,Duke
19680,2008 Preseason,14,188,,Gonzaga
19681,2008 Preseason,15,31,,Texas
19682,2008 Preseason,16,119,,Texas A&M
19683,2008 Preseason,17,48,,Arizona
19684,2008 Preseason,18,30,,USC
19685,2008 Preseason,19,32,,Arkansas
19686,2008 Preseason,20,2,,Kentucky
19687,2008 Preseason,21,21,,NC State
19688,2008 Preseason,22,118,,Pittsburgh
19689,2008 Preseason,23,17,,Stanford
19690,2008 Preseason,24,163,,Southern Illinois
19691,2008 Preseason,25,41,,Kansas State
19692,2007-11-12,1,82,,North Carolina
19693,2007-11-12,2,33,,UCLA
19694,2007-11-12,3,102,,Memphis
19695,2007-11-12,4,52,,Kansas
19696,2007-11-12,5,80,,Georgetown
19697,2007-11-12,6,45,,Louisville
19698,2007-11-12,7,44,,Tennessee
19699,2007-11-12,8,36,,Indiana
19700,2007-11-12,9,18,,Washington State
19701,2007-11-12,10,100,,Marquette
19702,2007-11-12,11,142,,Oregon
19703,2007-11-12,12,68,,Michigan State
19704,2007-11-12,13,64,,Duke
19705,2007-11-12,14,188,,Gonzaga
19706,2007-11-12,15,119,,Texas A&M
19707,2007-11-12,16,31,,Texas
19708,2007-11-12,17,48,,Arizona
19709,2007-11-12,18,32,,Arkansas
19710,2007-11-12,19,118,,Pittsburgh
19711,2007-11-12,20,17,,Stanford
19712,2007-11-12,21,21,,NC State
19713,2007-11-12,22,41,,Kansas State
19714,2007-11-12,23,163,,Southern Illinois
19715,2007-11-12,24,9,,Villanova
19716,2007-11-12,25,19,,Butler
19717,2007-11-19,1,82,,North Carolina
19718,2007-11-19,2,33,,UCLA
19719,2007-11-19,3,102,,Memphis
19720,2007-11-19,4,52,,Kansas
19721,2007-11-19,5,80,,Georgetown
19722,2007-11-19,6,45,,Louisville
19723,2007-11-19,7,44,,Tennessee
19724,2007-11-19,8,36,,Indiana
19725,2007-11-19,9,18,,Washington State
19726,2007-11-19,10,68,,Michigan State
19727,2007-11-19,11,100,,Marquette
19728,2007-11-19,12,142,,Oregon
19729,2007-11-19,13,64,,Duke
19730,2007-11-19,14,188,,Gonzaga
19731,2007-11-19,15,31,,Texas
19732,2007-11-19,16,119,,Texas A&M
19733,2007-11-19,17,118,,Pittsburgh
19734,2007-11-19,18,41,,Kansas State
19735,2007-11-19,19,163,,Southern Illinois
19736,2007-11-19,20,9,,Villanova
19737,2007-11-19,21,65,,Syracuse
19738,2007-11-19,22,19,,Butler
19739,2007-11-19,23,143,,Virginia
19740,2007-11-19,24,154,,Clemson
19741,2007-11-19,25,134,,Florida
19742,2007-11-26,1,82,,North Carolina
19743,2007-11-26,2,33,,UCLA
19744,2007-11-26,3,102,,Memphis
19745,2007-11-26,4,52,,Kansas
19746,2007-11-26,5,80,,Georgetown
19747,2007-11-26,6,18,,Washington State
19748,2007-11-26,7,64,,Duke
19749,2007-11-26,8,31,,Texas
19750,2007-11-26,9,119,,Texas A&M
19751,2007-11-26,10,68,,Michigan State
19752,2007-11-26,11,44,,Tennessee
19753,2007-11-26,12,45,,Louisville
19754,2007-11-26,13,100,,Marquette
19755,2007-11-26,14,118,,Pittsburgh
19756,2007-11-26,15,36,,Indiana
19757,2007-11-26,16,19,,Butler
19758,2007-11-26,17,142,,Oregon
19759,2007-11-26,18,154,,Clemson
19760,2007-11-26,19,188,,Gonzaga
19761,2007-11-26,20,39,,Wisconsin
19762,2007-11-26,21,53,,BYU
19763,2007-11-26,22,30,,USC
19764,2007-11-26,23,116,,Xavier
19765,2007-11-26,24,21,,NC State
19766,2007-11-26,25,41,,Kansas State
19767,2007-12-03,1,82,,North Carolina
19768,2007-12-03,2,102,,Memphis
19769,2007-12-03,3,52,,Kansas
19770,2007-12-03,4,31,,Texas
19771,2007-12-03,5,80,,Georgetown
19772,2007-12-03,6,64,,Duke
19773,2007-12-03,7,33,,UCLA
19774,2007-12-03,8,18,,Washington State
19775,2007-12-03,9,68,,Michigan State
19776,2007-12-03,10,44,,Tennessee
19777,2007-12-03,11,100,,Marquette
19778,2007-12-03,12,118,,Pittsburgh
19779,2007-12-03,13,19,,Butler
19780,2007-12-03,14,45,,Louisville
19781,2007-12-03,15,36,,Indiana
19782,2007-12-03,16,119,,Texas A&M
19783,2007-12-03,17,188,,Gonzaga
19784,2007-12-03,18,154,,Clemson
19785,2007-12-03,19,142,,Oregon
19786,2007-12-03,20,53,,BYU
19787,2007-12-03,21,116,,Xavier
19788,2007-12-03,22,48,,Arizona
19789,2007-12-03,23,47,,Vanderbilt
19790,2007-12-03,24,30,,USC
19791,2007-12-03,25,9,,Villanova
19792,2007-12-10,1,82,,North Carolina
19793,2007-12-10,2,102,,Memphis
19794,2007-12-10,3,52,,Kansas
19795,2007-12-10,4,31,,Texas
19796,2007-12-10,5,80,,Georgetown
19797,2007-12-10,6,64,,Duke
19798,2007-12-10,7,18,,Washington State
19799,2007-12-10,8,33,,UCLA
19800,2007-12-10,9,68,,Michigan State
19801,2007-12-10,10,100,,Marquette
19802,2007-12-10,11,118,,Pittsburgh
19803,2007-12-10,12,44,,Tennessee
19804,2007-12-10,13,36,,Indiana
19805,2007-12-10,14,119,,Texas A&M
19806,2007-12-10,15,154,,Clemson
19807,2007-12-10,16,142,,Oregon
19808,2007-12-10,17,116,,Xavier
19809,2007-12-10,18,19,,Butler
19810,2007-12-10,19,188,,Gonzaga
19811,2007-12-10,20,47,,Vanderbilt
19812,2007-12-10,21,48,,Arizona
19813,2007-12-10,22,45,,Louisville
19814,2007-12-10,23,9,,Villanova
19815,2007-12-10,24,115,,Saint Mary's
19816,2007-12-10,25,53,,BYU
19817,2007-12-17,1,82,,North Carolina
19818,2007-12-17,2,102,,Memphis
19819,2007-12-17,3,52,,Kansas
19820,2007-12-17,4,31,,Texas
19821,2007-12-17,5,80,,Georgetown
19822,2007-12-17,6,64,,Duke
19823,2007-12-17,7,18,,Washington State
19824,2007-12-17,8,33,,UCLA
19825,2007-12-17,9,68,,Michigan State
19826,2007-12-17,10,100,,Marquette
19827,2007-12-17,11,118,,Pittsburgh
19828,2007-12-17,12,44,,Tennessee
19829,2007-12-17,13,36,,Indiana
19830,2007-12-17,14,119,,Texas A&M
19831,2007-12-17,15,154,,Clemson
19832,2007-12-17,16,19,,Butler
19833,2007-12-17,17,47,,Vanderbilt
19834,2007-12-17,18,188,,Gonzaga
19835,2007-12-17,19,48,,Arizona
19836,2007-12-17,20,9,,Villanova
19837,2007-12-17,21,53,,BYU
19838,2007-12-17,22,122,,Miami (FL)
19839,2007-12-17,23,142,,Oregon
19840,2007-12-17,24,56,,West Virginia
19841,2007-12-17,25,30,,USC
19842,2007-12-24,1,82,,North Carolina
19843,2007-12-24,2,102,,Memphis
19844,2007-12-24,3,52,,Kansas
19845,2007-12-24,4,18,,Washington State
19846,2007-12-24,5,33,,UCLA
19847,2007-12-24,6,118,,Pittsburgh
19848,2007-12-24,7,68,,Michigan State
19849,2007-12-24,8,80,,Georgetown
19850,2007-12-24,9,31,,Texas
19851,2007-12-24,10,64,,Duke
19852,2007-12-24,11,44,,Tennessee
19853,2007-12-24,12,100,,Marquette
19854,2007-12-24,13,36,,Indiana
19855,2007-12-24,14,119,,Texas A&M
19856,2007-12-24,15,47,,Vanderbilt
19857,2007-12-24,16,19,,Butler
19858,2007-12-24,17,48,,Arizona
19859,2007-12-24,18,9,,Villanova
19860,2007-12-24,19,122,,Miami (FL)
19861,2007-12-24,20,53,,BYU
19862,2007-12-24,21,154,,Clemson
19863,2007-12-24,22,185,,Mississippi
19864,2007-12-24,23,56,,West Virginia
19865,2007-12-24,24,30,,USC
19866,2007-12-24,25,187,,Rhode Island
19867,2007-12-31,1,82,,North Carolina
19868,2007-12-31,2,102,,Memphis
19869,2007-12-31,3,52,,Kansas
19870,2007-12-31,4,18,,Washington State
19871,2007-12-31,5,33,,UCLA
19872,2007-12-31,6,68,,Michigan State
19873,2007-12-31,7,80,,Georgetown
19874,2007-12-31,8,44,,Tennessee
19875,2007-12-31,9,64,,Duke
19876,2007-12-31,10,100,,Marquette
19877,2007-12-31,11,36,,Indiana
19878,2007-12-31,12,119,,Texas A&M
19879,2007-12-31,13,118,,Pittsburgh
19880,2007-12-31,14,31,,Texas
19881,2007-12-31,15,47,,Vanderbilt
19882,2007-12-31,16,19,,Butler
19883,2007-12-31,17,9,,Villanova
19884,2007-12-31,18,185,,Mississippi
19885,2007-12-31,19,154,,Clemson
19886,2007-12-31,20,59,,Dayton
19887,2007-12-31,21,48,,Arizona
19888,2007-12-31,22,30,,USC
19889,2007-12-31,23,187,,Rhode Island
19890,2007-12-31,24,17,,Stanford
19891,2007-12-31,25,39,,Wisconsin
19892,2008-01-07,1,82,,North Carolina
19893,2008-01-07,2,102,,Memphis
19894,2008-01-07,3,52,,Kansas
19895,2008-01-07,4,18,,Washington State
19896,2008-01-07,5,33,,UCLA
19897,2008-01-07,6,68,,Michigan State
19898,2008-01-07,7,80,,Georgetown
19899,2008-01-07,8,44,,Tennessee
19900,2008-01-07,9,64,,Duke
19901,2008-01-07,10,36,,Indiana
19902,2008-01-07,11,119,,Texas A&M
19903,2008-01-07,12,31,,Texas
19904,2008-01-07,13,47,,Vanderbilt
19905,2008-01-07,14,19,,Butler
19906,2008-01-07,15,100,,Marquette
19907,2008-01-07,16,185,,Mississippi
19908,2008-01-07,17,59,,Dayton
19909,2008-01-07,18,154,,Clemson
19910,2008-01-07,19,9,,Villanova
19911,2008-01-07,20,118,,Pittsburgh
19912,2008-01-07,21,39,,Wisconsin
19913,2008-01-07,22,187,,Rhode Island
19914,2008-01-07,23,17,,Stanford
19915,2008-01-07,24,116,,Xavier
19916,2008-01-07,25,122,,Miami (FL)
19917,2008-01-14,1,82,,North Carolina
19918,2008-01-14,2,102,,Memphis
19919,2008-01-14,3,52,,Kansas
19920,2008-01-14,4,33,,UCLA
19921,2008-01-14,5,80,,Georgetown
19922,2008-01-14,6,44,,Tennessee
19923,2008-01-14,7,64,,Duke
19924,2008-01-14,8,18,,Washington State
19925,2008-01-14,9,36,,Indiana
19926,2008-01-14,10,119,,Texas A&M
19927,2008-01-14,11,68,,Michigan State
19928,2008-01-14,12,19,,Butler
19929,2008-01-14,13,100,,Marquette
19930,2008-01-14,14,59,,Dayton
19931,2008-01-14,15,118,,Pittsburgh
19932,2008-01-14,16,47,,Vanderbilt
19933,2008-01-14,17,39,,Wisconsin
19934,2008-01-14,18,185,,Mississippi
19935,2008-01-14,19,31,,Texas
19936,2008-01-14,20,116,,Xavier
19937,2008-01-14,21,122,,Miami (FL)
19938,2008-01-14,22,128,,Arizona State
19939,2008-01-14,23,187,,Rhode Island
19940,2008-01-14,24,154,,Clemson
19941,2008-01-14,25,9,,Villanova
19942,2008-01-21,1,102,,Memphis
19943,2008-01-21,2,52,,Kansas
19944,2008-01-21,3,44,,Tennessee
19945,2008-01-21,4,64,,Duke
19946,2008-01-21,5,82,,North Carolina
19947,2008-01-21,6,18,,Washington State
19948,2008-01-21,7,36,,Indiana
19949,2008-01-21,8,33,,UCLA
19950,2008-01-21,9,80,,Georgetown
19951,2008-01-21,10,68,,Michigan State
19952,2008-01-21,11,39,,Wisconsin
19953,2008-01-21,12,31,,Texas
19954,2008-01-21,13,118,,Pittsburgh
19955,2008-01-21,14,47,,Vanderbilt
19956,2008-01-21,15,19,,Butler
19957,2008-01-21,16,59,,Dayton
19958,2008-01-21,17,185,,Mississippi
19959,2008-01-21,18,119,,Texas A&M
19960,2008-01-21,18,9,,Villanova
19961,2008-01-21,20,17,,Stanford
19962,2008-01-21,21,100,,Marquette
19963,2008-01-21,22,127,,Drake
19964,2008-01-21,23,116,,Xavier
19965,2008-01-21,24,128,,Arizona State
19966,2008-01-21,25,23,,Baylor
19967,2008-01-28,1,102,,Memphis
19968,2008-01-28,2,52,,Kansas
19969,2008-01-28,3,64,,Duke
19970,2008-01-28,4,82,,North Carolina
19971,2008-01-28,5,33,,UCLA
19972,2008-01-28,6,80,,Georgetown
19973,2008-01-28,7,44,,Tennessee
19974,2008-01-28,8,68,,Michigan State
19975,2008-01-28,9,18,,Washington State
19976,2008-01-28,10,31,,Texas
19977,2008-01-28,11,36,,Indiana
19978,2008-01-28,12,19,,Butler
19979,2008-01-28,13,39,,Wisconsin
19980,2008-01-28,14,17,,Stanford
19981,2008-01-28,15,116,,Xavier
19982,2008-01-28,16,127,,Drake
19983,2008-01-28,17,100,,Marquette
19984,2008-01-28,18,118,,Pittsburgh
19985,2008-01-28,19,47,,Vanderbilt
19986,2008-01-28,20,134,,Florida
19987,2008-01-28,21,115,,Saint Mary's
19988,2008-01-28,22,41,,Kansas State
19989,2008-01-28,23,119,,Texas A&M
19990,2008-01-28,24,185,,Mississippi
19991,2008-01-28,25,23,,Baylor
19992,2008-02-04,1,102,,Memphis
19993,2008-02-04,2,64,,Duke
19994,2008-02-04,3,82,,North Carolina
19995,2008-02-04,4,52,,Kansas
19996,2008-02-04,5,33,,UCLA
19997,2008-02-04,6,80,,Georgetown
19998,2008-02-04,7,44,,Tennessee
19999,2008-02-04,8,39,,Wisconsin
20000,2008-02-04,9,17,,Stanford
20001,2008-02-04,10,19,,Butler
20002,2008-02-04,11,68,,Michigan State
20003,2008-02-04,12,31,,Texas
20004,2008-02-04,13,116,,Xavier
20005,2008-02-04,14,36,,Indiana
20006,2008-02-04,15,127,,Drake
20007,2008-02-04,16,100,,Marquette
20008,2008-02-04,17,18,,Washington State
20009,2008-02-04,18,119,,Texas A&M
20010,2008-02-04,19,94,,Connecticut
20011,2008-02-04,20,41,,Kansas State
20012,2008-02-04,21,118,,Pittsburgh
20013,2008-02-04,22,46,,Notre Dame
20014,2008-02-04,23,47,,Vanderbilt
20015,2008-02-04,24,98,,Purdue
20016,2008-02-04,25,115,,Saint Mary's
20017,2008-02-11,1,102,,Memphis
20018,2008-02-11,2,64,,Duke
20019,2008-02-11,3,52,,Kansas
20020,2008-02-11,4,44,,Tennessee
20021,2008-02-11,5,82,,North Carolina
20022,2008-02-11,6,33,,UCLA
20023,2008-02-11,7,17,,Stanford
20024,2008-02-11,8,80,,Georgetown
20025,2008-02-11,9,19,,Butler
20026,2008-02-11,10,68,,Michigan State
20027,2008-02-11,11,31,,Texas
20028,2008-02-11,12,116,,Xavier
20029,2008-02-11,13,36,,Indiana
20030,2008-02-11,14,127,,Drake
20031,2008-02-11,15,39,,Wisconsin
20032,2008-02-11,16,119,,Texas A&M
20033,2008-02-11,17,94,,Connecticut
20034,2008-02-11,18,41,,Kansas State
20035,2008-02-11,19,98,,Purdue
20036,2008-02-11,20,46,,Notre Dame
20037,2008-02-11,21,18,,Washington State
20038,2008-02-11,22,118,,Pittsburgh
20039,2008-02-11,23,45,,Louisville
20040,2008-02-11,24,47,,Vanderbilt
20041,2008-02-11,25,115,,Saint Mary's
20042,2008-02-18,1,102,,Memphis
20043,2008-02-18,2,44,,Tennessee
20044,2008-02-18,3,82,,North Carolina
20045,2008-02-18,4,52,,Kansas
20046,2008-02-18,5,64,,Duke
20047,2008-02-18,6,33,,UCLA
20048,2008-02-18,7,31,,Texas
20049,2008-02-18,8,19,,Butler
20050,2008-02-18,9,17,,Stanford
20051,2008-02-18,10,116,,Xavier
20052,2008-02-18,11,39,,Wisconsin
20053,2008-02-18,12,80,,Georgetown
20054,2008-02-18,13,94,,Connecticut
20055,2008-02-18,14,98,,Purdue
20056,2008-02-18,15,36,,Indiana
20057,2008-02-18,16,127,,Drake
20058,2008-02-18,17,18,,Washington State
20059,2008-02-18,18,45,,Louisville
20060,2008-02-18,19,68,,Michigan State
20061,2008-02-18,20,47,,Vanderbilt
20062,2008-02-18,21,46,,Notre Dame
20063,2008-02-18,22,119,,Texas A&M
20064,2008-02-18,23,115,,Saint Mary's
20065,2008-02-18,24,41,,Kansas State
20066,2008-02-18,25,100,,Marquette
20067,2008-02-25,1,44,,Tennessee
20068,2008-02-25,2,102,,Memphis
20069,2008-02-25,3,82,,North Carolina
20070,2008-02-25,4,33,,UCLA
20071,2008-02-25,5,31,,Texas
20072,2008-02-25,6,52,,Kansas
20073,2008-02-25,7,64,,Duke
20074,2008-02-25,8,17,,Stanford
20075,2008-02-25,9,116,,Xavier
20076,2008-02-25,10,39,,Wisconsin
20077,2008-02-25,11,80,,Georgetown
20078,2008-02-25,12,36,,Indiana
20079,2008-02-25,13,45,,Louisville
20080,2008-02-25,14,19,,Butler
20081,2008-02-25,15,94,,Connecticut
20082,2008-02-25,16,98,,Purdue
20083,2008-02-25,17,46,,Notre Dame
20084,2008-02-25,18,47,,Vanderbilt
20085,2008-02-25,19,68,,Michigan State
20086,2008-02-25,20,127,,Drake
20087,2008-02-25,21,100,,Marquette
20088,2008-02-25,22,18,,Washington State
20089,2008-02-25,23,195,,Kent State
20090,2008-02-25,24,188,,Gonzaga
20091,2008-02-25,25,115,,Saint Mary's
20092,2008-03-03,1,82,,North Carolina
20093,2008-03-03,2,102,,Memphis
20094,2008-03-03,3,33,,UCLA
20095,2008-03-03,4,44,,Tennessee
20096,2008-03-03,5,52,,Kansas
20097,2008-03-03,6,64,,Duke
20098,2008-03-03,7,17,,Stanford
20099,2008-03-03,8,116,,Xavier
20100,2008-03-03,9,31,,Texas
20101,2008-03-03,10,39,,Wisconsin
20102,2008-03-03,11,80,,Georgetown
20103,2008-03-03,12,45,,Louisville
20104,2008-03-03,13,94,,Connecticut
20105,2008-03-03,14,19,,Butler
20106,2008-03-03,15,98,,Purdue
20107,2008-03-03,16,47,,Vanderbilt
20108,2008-03-03,17,68,,Michigan State
20109,2008-03-03,18,36,,Indiana
20110,2008-03-03,19,46,,Notre Dame
20111,2008-03-03,20,127,,Drake
20112,2008-03-03,21,100,,Marquette
20113,2008-03-03,22,188,,Gonzaga
20114,2008-03-03,23,18,,Washington State
20115,2008-03-03,24,154,,Clemson
20116,2008-03-03,25,130,,Davidson
20117,2008-03-10,1,82,0.0,North Carolina 
20118,2008-03-10,2,102,0.0,Memphis 
20119,2008-03-10,3,33,0.0,UCLA 
20120,2008-03-10,4,44,0.0,Tennessee 
20121,2008-03-10,5,52,,Kansas
20122,2008-03-10,6,31,,Texas
20123,2008-03-10,7,64,,Duke
20124,2008-03-10,8,39,,Wisconsin
20125,2008-03-10,9,80,,Georgetown
20126,2008-03-10,10,116,,Xavier
20127,2008-03-10,11,17,,Stanford
20128,2008-03-10,12,19,,Butler
20129,2008-03-10,13,45,,Louisville
20130,2008-03-10,14,46,,Notre Dame
20131,2008-03-10,15,94,,Connecticut
20132,2008-03-10,16,127,,Drake
20133,2008-03-10,17,98,,Purdue
20134,2008-03-10,18,47,,Vanderbilt
20135,2008-03-10,19,68,,Michigan State
20136,2008-03-10,20,188,,Gonzaga
20137,2008-03-10,21,18,,Washington State
20138,2008-03-10,22,36,,Indiana
20139,2008-03-10,23,130,,Davidson
20140,2008-03-10,24,53,,BYU
20141,2008-03-10,25,100,,Marquette
20142,2008 Final,1,82,0.0,North Carolina 
20143,2008 Final,2,102,0.0,Memphis 
20144,2008 Final,3,33,0.0,UCLA 
20145,2008 Final,4,52,0.0,Kansas 
20146,2008 Final,5,44,,Tennessee
20147,2008 Final,6,39,,Wisconsin
20148,2008 Final,7,31,,Texas
20149,2008 Final,8,80,,Georgetown
20150,2008 Final,9,64,,Duke
20151,2008 Final,10,17,,Stanford
20152,2008 Final,11,19,,Butler
20153,2008 Final,12,116,,Xavier
20154,2008 Final,13,45,,Louisville
20155,2008 Final,14,127,,Drake
20156,2008 Final,15,46,,Notre Dame
20157,2008 Final,16,94,,Connecticut
20158,2008 Final,17,118,,Pittsburgh
20159,2008 Final,18,68,,Michigan State
20160,2008 Final,19,47,,Vanderbilt
20161,2008 Final,20,98,,Purdue
20162,2008 Final,21,18,,Washington State
20163,2008 Final,22,154,,Clemson
20164,2008 Final,23,130,,Davidson
20165,2008 Final,24,188,,Gonzaga
20166,2008 Final,25,100,,Marquette
20167,2009 Preseason,1,82,1800.0,North Carolina 
20168,2009 Preseason,2,94,1661.0,Connecticut
20169,2009 Preseason,3,45,1638.0,Louisville
20170,2009 Preseason,4,33,1487.0,UCLA
20171,2009 Preseason,5,118,1319.0,Pittsburgh
20172,2009 Preseason,6,68,1311.0,Michigan State
20173,2009 Preseason,7,31,1259.0,Texas
20174,2009 Preseason,8,64,1250.0,Duke
20175,2009 Preseason,9,46,1243.0,Notre Dame
20176,2009 Preseason,10,188,1162.0,Gonzaga
20177,2009 Preseason,11,98,1099.0,Purdue
20178,2009 Preseason,12,28,987.0,Oklahoma
20179,2009 Preseason,13,102,977.0,Memphis
20180,2009 Preseason,14,44,920.0,Tennessee
20181,2009 Preseason,15,128,645.0,Arizona State
20182,2009 Preseason,16,100,592.0,Marquette
20183,2009 Preseason,17,122,570.0,Miami (FL)
20184,2009 Preseason,18,30,414.0,USC
20185,2009 Preseason,19,134,403.0,Florida
20186,2009 Preseason,20,130,347.0,Davidson
20187,2009 Preseason,21,85,312.0,Wake Forest
20188,2009 Preseason,22,80,311.0,Georgetown
20189,2009 Preseason,23,9,256.0,Villanova
20190,2009 Preseason,24,52,233.0,Kansas
20191,2009 Preseason,25,39,196.0,Wisconsin
20192,2008-11-17,1,82,1800.0,North Carolina 
20193,2008-11-17,2,94,1674.0,Connecticut
20194,2008-11-17,3,45,1635.0,Louisville
20195,2008-11-17,4,33,1475.0,UCLA
20196,2008-11-17,5,68,1362.0,Michigan State
20197,2008-11-17,6,118,1355.0,Pittsburgh
20198,2008-11-17,7,31,1304.0,Texas
20199,2008-11-17,8,46,1243.0,Notre Dame
20200,2008-11-17,9,188,1185.0,Gonzaga
20201,2008-11-17,10,64,1176.0,Duke
20202,2008-11-17,11,98,1116.0,Purdue
20203,2008-11-17,12,28,1028.0,Oklahoma
20204,2008-11-17,13,102,968.0,Memphis
20205,2008-11-17,14,44,941.0,Tennessee
20206,2008-11-17,15,128,653.0,Arizona State
20207,2008-11-17,15,100,653.0,Marquette
20208,2008-11-17,17,122,591.0,Miami (FL)
20209,2008-11-17,18,134,460.0,Florida
20210,2008-11-17,19,30,398.0,USC
20211,2008-11-17,20,85,349.0,Wake Forest
20212,2008-11-17,21,130,339.0,Davidson
20213,2008-11-17,22,80,265.0,Georgetown
20214,2008-11-17,23,9,261.0,Villanova
20215,2008-11-17,24,52,207.0,Kansas
20216,2008-11-17,25,39,187.0,Wisconsin
20217,2008-11-24,1,82,1800.0,North Carolina 
20218,2008-11-24,2,94,1694.0,Connecticut
20219,2008-11-24,3,45,1646.0,Louisville
20220,2008-11-24,4,118,1423.0,Pittsburgh
20221,2008-11-24,5,68,1402.0,Michigan State
20222,2008-11-24,6,31,1355.0,Texas
20223,2008-11-24,7,64,1330.0,Duke
20224,2008-11-24,8,46,1291.0,Notre Dame
20225,2008-11-24,9,188,1222.0,Gonzaga
20226,2008-11-24,10,98,1161.0,Purdue
20227,2008-11-24,11,28,1094.0,Oklahoma
20228,2008-11-24,12,44,1005.0,Tennessee
20229,2008-11-24,13,33,916.0,UCLA
20230,2008-11-24,14,128,767.0,Arizona State
20231,2008-11-24,15,100,735.0,Marquette
20232,2008-11-24,16,116,600.0,Xavier
20233,2008-11-24,17,134,535.0,Florida
20234,2008-11-24,18,102,500.0,Memphis
20235,2008-11-24,19,85,414.0,Wake Forest
20236,2008-11-24,20,9,356.0,Villanova
20237,2008-11-24,21,80,349.0,Georgetown
20238,2008-11-24,22,52,272.0,Kansas
20239,2008-11-24,22,122,272.0,Miami (FL)
20240,2008-11-24,24,130,238.0,Davidson
20241,2008-11-24,25,39,214.0,Wisconsin
20242,2008-12-01,1,82,1800.0,North Carolina 
20243,2008-12-01,2,94,1723.0,Connecticut
20244,2008-12-01,3,118,1592.0,Pittsburgh
20245,2008-12-01,4,64,1526.0,Duke
20246,2008-12-01,5,188,1489.0,Gonzaga
20247,2008-12-01,6,28,1437.0,Oklahoma
20248,2008-12-01,7,46,1359.0,Notre Dame
20249,2008-12-01,8,31,1231.0,Texas
20250,2008-12-01,9,98,1086.0,Purdue
20251,2008-12-01,10,44,1016.0,Tennessee
20252,2008-12-01,11,45,1003.0,Louisville
20253,2008-12-01,12,33,966.0,UCLA
20254,2008-12-01,13,68,946.0,Michigan State
20255,2008-12-01,14,116,902.0,Xavier
20256,2008-12-01,15,85,736.0,Wake Forest
20257,2008-12-01,16,65,668.0,Syracuse
20258,2008-12-01,17,9,570.0,Villanova
20259,2008-12-01,18,102,526.0,Memphis
20260,2008-12-01,19,128,401.0,Arizona State
20261,2008-12-01,20,80,388.0,Georgetown
20262,2008-12-01,21,122,309.0,Miami (FL)
20263,2008-12-01,22,130,286.0,Davidson
20264,2008-12-01,23,134,281.0,Florida
20265,2008-12-01,24,23,272.0,Baylor
20266,2008-12-01,25,100,221.0,Marquette
20267,2008-12-08,1,82,1800.0,North Carolina 
20268,2008-12-08,2,94,1710.0,Connecticut
20269,2008-12-08,3,118,1633.0,Pittsburgh
20270,2008-12-08,4,188,1574.0,Gonzaga
20271,2008-12-08,5,28,1529.0,Oklahoma
20272,2008-12-08,6,31,1381.0,Texas
20273,2008-12-08,7,64,1256.0,Duke
20274,2008-12-08,8,44,1203.0,Tennessee
20275,2008-12-08,9,45,1080.0,Louisville
20276,2008-12-08,10,116,1041.0,Xavier
20277,2008-12-08,11,85,957.0,Wake Forest
20278,2008-12-08,12,46,954.0,Notre Dame
20279,2008-12-08,13,65,869.0,Syracuse
20280,2008-12-08,14,98,718.0,Purdue
20281,2008-12-08,15,9,713.0,Villanova
20282,2008-12-08,16,33,705.0,UCLA
20283,2008-12-08,17,102,579.0,Memphis
20284,2008-12-08,18,68,536.0,Michigan State
20285,2008-12-08,19,80,475.0,Georgetown
20286,2008-12-08,20,128,462.0,Arizona State
20287,2008-12-08,21,25,435.0,Ohio State
20288,2008-12-08,22,23,351.0,Baylor
20289,2008-12-08,23,130,348.0,Davidson
20290,2008-12-08,24,100,222.0,Marquette
20291,2008-12-08,25,52,206.0,Kansas
20292,2008-12-15,1,82,1800.0,North Carolina 
20293,2008-12-15,2,94,1715.0,Connecticut
20294,2008-12-15,3,118,1646.0,Pittsburgh
20295,2008-12-15,4,28,1585.0,Oklahoma
20296,2008-12-15,5,31,1473.0,Texas
20297,2008-12-15,6,64,1347.0,Duke
20298,2008-12-15,7,116,1233.0,Xavier
20299,2008-12-15,8,188,1225.0,Gonzaga
20300,2008-12-15,9,45,1176.0,Louisville
20301,2008-12-15,10,85,1101.0,Wake Forest
20302,2008-12-15,11,65,1005.0,Syracuse
20303,2008-12-15,12,46,992.0,Notre Dame
20304,2008-12-15,13,98,765.0,Purdue
20305,2008-12-15,14,33,756.0,UCLA
20306,2008-12-15,15,80,750.0,Georgetown
20307,2008-12-15,16,44,683.0,Tennessee
20308,2008-12-15,17,25,576.0,Ohio State
20309,2008-12-15,18,9,571.0,Villanova
20310,2008-12-15,19,68,506.0,Michigan State
20311,2008-12-15,20,128,431.0,Arizona State
20312,2008-12-15,21,23,420.0,Baylor
20313,2008-12-15,22,130,398.0,Davidson
20314,2008-12-15,23,102,350.0,Memphis
20315,2008-12-15,24,100,240.0,Marquette
20316,2008-12-15,25,154,196.0,Clemson
20317,2008-12-22,1,82,1775.0,North Carolina 
