,Date,Rank,TeamID,Points,Team
0,1949-01-18,1,1,904.0,Saint Louis 
1,1949-01-18,2,2,842.0,Kentucky 
2,1949-01-18,3,3,545.0,Western Kentucky 
3,1949-01-18,4,4,480.0,Minnesota 
4,1949-01-18,5,5,289.0,Oklahoma State 
5,1949-01-18,6,6,248.0,San Francisco
6,1949-01-18,7,7,215.0,Illinois
7,1949-01-18,8,8,171.0,Hamline
8,1949-01-18,9,9,135.0,Villanova
9,1949-01-18,10,10,122.0,Utah
10,1949-01-18,11,11,117.0,Tulane
11,1949-01-18,12,12,101.0,Loyola Chicago
12,1949-01-18,13,13,100.0,Cincinnati
13,1949-01-18,14,14,80.0,Holy Cross
14,1949-01-18,15,15,70.0,Bowling Green
15,1949-01-18,16,16,69.0,Bradley
16,1949-01-18,17,17,56.0,Stanford
17,1949-01-18,18,19,46.0,Butler
18,1949-01-18,18,18,46.0,Washington State
19,1949-01-18,20,20,44.0,New York
20,1949-01-18,RV,23,38.0,Baylor
21,1949-01-18,RV,38,36.0,CCNY
22,1949-01-18,RV,22,34.0,DePaul
23,1949-01-18,RV,27,33.0,Duquesne
24,1949-01-18,RV,40,32.0,La Salle
25,1949-01-24,1,1,938.0,Saint Louis 
26,1949-01-24,2,2,896.0,Kentucky 
27,1949-01-24,3,5,710.0,Oklahoma State 
28,1949-01-24,4,3,654.0,Western Kentucky 
29,1949-01-24,5,4,637.0,Minnesota 
30,1949-01-24,6,7,315.0,Illinois
31,1949-01-24,7,8,212.0,Hamline
32,1949-01-24,8,9,159.0,Villanova
33,1949-01-24,9,6,146.0,San Francisco
34,1949-01-24,10,10,129.0,Utah
35,1949-01-24,11,17,102.0,Stanford
36,1949-01-24,12,11,97.0,Tulane
37,1949-01-24,13,12,85.0,Loyola Chicago
38,1949-01-24,14,18,82.0,Washington State
39,1949-01-24,15,21,50.0,NC State 
40,1949-01-24,16,22,40.0,DePaul
41,1949-01-24,17,19,37.0,Butler
42,1949-01-24,18,23,36.0,Baylor
43,1949-01-24,18,16,36.0,Bradley
44,1949-01-24,20,14,33.0,Holy Cross
45,1949-01-31,1,2,668.0,Kentucky 
46,1949-01-31,2,1,619.0,Saint Louis 
47,1949-01-31,3,5,515.0,Oklahoma State 
48,1949-01-31,4,7,410.0,Illinois 
49,1949-01-31,5,4,345.0,Minnesota
50,1949-01-31,6,3,322.0,Western Kentucky 
51,1949-01-31,7,9,189.0,Villanova
52,1949-01-31,8,8,183.0,Hamline
53,1949-01-31,9,17,107.0,Stanford 
54,1949-01-31,10,6,92.0,San Francisco
55,1949-01-31,11,11,72.0,Tulane
56,1949-01-31,12,10,62.0,Utah
57,1949-01-31,13,12,48.0,Loyola Chicago
58,1949-01-31,14,15,27.0,Bowling Green
59,1949-01-31,15,19,24.0,Butler
60,1949-01-31,15,20,24.0,New York
61,1949-01-31,17,21,23.0,NC State
62,1949-01-31,18,16,20.0,Bradley
63,1949-01-31,19,14,17.0,Holy Cross
64,1949-01-31,20,24,16.0,Eastern Kentucky
65,1949-01-31,NR,23,0.0,Baylor
66,1949-01-31,NR,22,0.0,DePaul
67,1949-01-31,NR,18,0.0,Washington State
68,1949-02-07,1,2,670.0,Kentucky 
69,1949-02-07,2,1,605.0,Saint Louis 
70,1949-02-07,3,5,575.0,Oklahoma State 
71,1949-02-07,4,7,373.0,Illinois
72,1949-02-07,5,8,292.0,Hamline 
73,1949-02-07,6,3,245.0,Western Kentucky
74,1949-02-07,7,4,216.0,Minnesota
75,1949-02-07,8,11,159.0,Tulane
76,1949-02-07,9,6,115.0,San Francisco
77,1949-02-07,10,17,103.0,Stanford
78,1949-02-07,11,12,92.0,Loyola Chicago 
79,1949-02-07,12,10,49.0,Utah
80,1949-02-07,13,9,47.0,Villanova
81,1949-02-07,14,15,44.0,Bowling Green
82,1949-02-07,15,14,34.0,Holy Cross
83,1949-02-07,16,19,27.0,Butler 
84,1949-02-07,17,18,26.0,Washington State
85,1949-02-07,18,25,24.0,Ohio State
86,1949-02-07,19,26,23.0,Wyoming
87,1949-02-07,20,27,20.0,Duquesne
88,1949-02-07,RV,31,17.0,Texas
89,1949-02-07,RV,16,16.0,Bradley
90,1949-02-07,RV,21,13.0,NC State
91,1949-02-07,RV,40,12.0,La Salle
92,1949-02-07,RV,29,11.0,Yale
93,1949-02-14,1,2,805.0,Kentucky 
94,1949-02-14,2,1,741.0,Saint Louis 
95,1949-02-14,3,5,578.0,Oklahoma State 
96,1949-02-14,4,7,571.0,Illinois 
97,1949-02-14,5,11,297.0,Tulane
98,1949-02-14,6,4,271.0,Minnesota 
99,1949-02-14,7,3,264.0,Western Kentucky
100,1949-02-14,8,6,165.0,San Francisco
101,1949-02-14,9,8,118.0,Hamline
102,1949-02-14,10,15,116.0,Bowling Green
103,1949-02-14,11,19,102.0,Butler 
104,1949-02-14,12,16,100.0,Bradley 
105,1949-02-14,13,12,54.0,Loyola Chicago
106,1949-02-14,14,10,49.0,Utah
107,1949-02-14,15,9,43.0,Villanova
108,1949-02-14,16,28,35.0,Oklahoma
109,1949-02-14,17,22,32.0,DePaul
110,1949-02-14,17,21,32.0,NC State
111,1949-02-14,17,26,32.0,Wyoming
112,1949-02-14,20,27,30.0,Duquesne
113,1949-02-14,20,17,30.0,Stanford
114,1949-02-14,20,29,30.0,Yale
115,1949-02-14,RV,38,29.0,CCNY
116,1949-02-14,RV,18,21.0,Washington State
117,1949-02-14,RV,24,15.0,Eastern Kentucky
118,1949-02-21,1,2,,Kentucky
119,1949-02-21,2,1,,Saint Louis
120,1949-02-21,3,5,,Oklahoma State
121,1949-02-21,4,7,,Illinois
122,1949-02-21,5,4,,Minnesota
123,1949-02-21,6,11,,Tulane
124,1949-02-21,7,3,,Western Kentucky
125,1949-02-21,8,6,,San Francisco
126,1949-02-21,9,15,,Bowling Green
127,1949-02-21,10,16,,Bradley
128,1949-02-21,11,19,,Butler
129,1949-02-21,12,12,,Loyola Chicago
130,1949-02-21,13,29,,Yale
131,1949-02-21,14,26,,Wyoming
132,1949-02-21,15,8,,Hamline
133,1949-02-21,16,10,,Utah
134,1949-02-21,17,27,,Duquesne
135,1949-02-21,18,25,,Ohio State
136,1949-02-21,19,30,,USC
137,1949-02-21,20,31,,Texas
138,1949-02-28,1,2,,Kentucky
139,1949-02-28,2,5,,Oklahoma State
140,1949-02-28,3,1,,Saint Louis
141,1949-02-28,4,7,,Illinois
142,1949-02-28,5,4,,Minnesota
143,1949-02-28,6,3,,Western Kentucky
144,1949-02-28,7,11,,Tulane
145,1949-02-28,8,6,,San Francisco
146,1949-02-28,9,15,,Bowling Green
147,1949-02-28,10,16,,Bradley
148,1949-02-28,11,19,,Butler
149,1949-02-28,12,26,,Wyoming
150,1949-02-28,13,10,,Utah
151,1949-02-28,14,12,,Loyola Chicago
152,1949-02-28,15,21,,NC State
153,1949-02-28,16,8,,Hamline
154,1949-02-28,17,9,,Villanova
155,1949-02-28,18,29,,Yale
156,1949-02-28,19,25,,Ohio State
157,1949-02-28,20,32,,Arkansas
158,1949 Final,1,2,,Kentucky
159,1949 Final,2,5,,Oklahoma State
160,1949 Final,3,1,,Saint Louis
161,1949 Final,4,7,,Illinois
162,1949 Final,5,3,,Western Kentucky
163,1949 Final,6,4,,Minnesota
164,1949 Final,7,16,,Bradley
165,1949 Final,8,6,,San Francisco
166,1949 Final,9,11,,Tulane
167,1949 Final,10,15,,Bowling Green
168,1949 Final,11,29,,Yale
169,1949 Final,12,10,,Utah
170,1949 Final,13,21,,NC State
171,1949 Final,14,9,,Villanova
172,1949 Final,15,33,,UCLA
173,1949 Final,16,12,,Loyola Chicago
174,1949 Final,17,26,,Wyoming
175,1949 Final,18,19,,Butler
176,1949 Final,19,8,,Hamline
177,1949 Final,20,25,,Ohio State
178,1950-01-05,1,34,,St. John's
179,1950-01-05,2,2,,Kentucky
180,1950-01-05,3,16,,Bradley
181,1950-01-05,4,35,,Long Island
182,1950-01-05,5,36,,Indiana
183,1950-01-05,6,14,,Holy Cross
184,1950-01-05,7,21,,NC State
185,1950-01-05,8,27,,Duquesne
186,1950-01-05,9,33,,UCLA
187,1950-01-05,10,4,,Minnesota
188,1950-01-05,11,1,,Saint Louis
189,1950-01-05,12,37,,Missouri
190,1950-01-05,13,9,,Villanova
191,1950-01-05,14,38,,CCNY
192,1950-01-05,15,39,,Wisconsin
193,1950-01-05,16,7,,Illinois
194,1950-01-05,17,28,,Oklahoma
195,1950-01-05,18,40,,La Salle
196,1950-01-05,19,15,,Bowling Green
197,1950-01-05,20,41,,Kansas State
198,1950-01-09,1,34,,St. John's
199,1950-01-09,2,2,,Kentucky
200,1950-01-09,3,35,,Long Island
201,1950-01-09,4,36,,Indiana
202,1950-01-09,5,14,,Holy Cross
203,1950-01-09,6,16,,Bradley
204,1950-01-09,7,38,,CCNY
205,1950-01-09,8,27,,Duquesne
206,1950-01-09,9,21,,NC State
207,1950-01-09,10,33,,UCLA
208,1950-01-09,11,4,,Minnesota
209,1950-01-09,12,13,,Cincinnati
210,1950-01-09,13,40,,La Salle
211,1950-01-09,14,3,,Western Kentucky
212,1950-01-09,15,25,,Ohio State
213,1950-01-09,16,37,,Missouri
214,1950-01-09,17,9,,Villanova
215,1950-01-09,18,42,,Siena
216,1950-01-09,19,28,,Oklahoma
217,1950-01-09,20,43,,Washington
218,1950-01-16,1,14,,Holy Cross
219,1950-01-16,2,34,,St. John's
220,1950-01-16,3,35,,Long Island
221,1950-01-16,4,16,,Bradley
222,1950-01-16,5,2,,Kentucky
223,1950-01-16,6,27,,Duquesne
224,1950-01-16,7,38,,CCNY
225,1950-01-16,8,36,,Indiana
226,1950-01-16,9,33,,UCLA
227,1950-01-16,10,40,,La Salle
228,1950-01-16,11,25,,Ohio State
229,1950-01-16,12,21,,NC State
230,1950-01-16,13,41,,Kansas State
231,1950-01-16,14,3,,Western Kentucky
232,1950-01-16,15,11,,Tulane
233,1950-01-16,16,4,,Minnesota
234,1950-01-16,17,44,,Tennessee
235,1950-01-16,18,9,,Villanova
236,1950-01-16,19,45,,Louisville
237,1950-01-16,20,13,,Cincinnati
238,1950-01-23,1,14,,Holy Cross
239,1950-01-23,2,27,,Duquesne
240,1950-01-23,3,35,,Long Island
241,1950-01-23,4,2,,Kentucky
242,1950-01-23,5,34,,St. John's
243,1950-01-23,6,16,,Bradley
244,1950-01-23,7,40,,La Salle
245,1950-01-23,8,38,,CCNY
246,1950-01-23,9,36,,Indiana
247,1950-01-23,10,21,,NC State
248,1950-01-23,11,33,,UCLA
249,1950-01-23,12,41,,Kansas State
250,1950-01-23,13,25,,Ohio State
251,1950-01-23,14,26,,Wyoming
252,1950-01-23,15,39,,Wisconsin
253,1950-01-23,16,43,,Washington
254,1950-01-23,17,3,,Western Kentucky
255,1950-01-23,18,4,,Minnesota
256,1950-01-23,19,9,,Villanova
257,1950-01-23,20,7,,Illinois
258,1950-01-30,1,14,,Holy Cross
259,1950-01-30,2,27,,Duquesne
260,1950-01-30,3,16,,Bradley
261,1950-01-30,4,35,,Long Island
262,1950-01-30,5,34,,St. John's
263,1950-01-30,6,2,,Kentucky
264,1950-01-30,7,25,,Ohio State
265,1950-01-30,8,40,,La Salle
266,1950-01-30,9,21,,NC State
267,1950-01-30,10,38,,CCNY
268,1950-01-30,11,41,,Kansas State
269,1950-01-30,12,36,,Indiana
270,1950-01-30,13,33,,UCLA
271,1950-01-30,14,3,,Western Kentucky
272,1950-01-30,15,45,,Louisville
273,1950-01-30,16,46,,Notre Dame
274,1950-01-30,17,39,,Wisconsin
275,1950-01-30,18,47,,Vanderbilt
276,1950-01-30,19,5,,Oklahoma State
277,1950-01-30,20,26,,Wyoming
278,1950-02-06,1,14,,Holy Cross
279,1950-02-06,2,16,,Bradley
280,1950-02-06,3,27,,Duquesne
281,1950-02-06,4,25,,Ohio State
282,1950-02-06,4,34,,St. John's
283,1950-02-06,6,35,,Long Island
284,1950-02-06,7,2,,Kentucky
285,1950-02-06,8,21,,NC State
286,1950-02-06,9,40,,La Salle
287,1950-02-06,10,41,,Kansas State
288,1950-02-06,11,3,,Western Kentucky
289,1950-02-06,12,33,,UCLA
290,1950-02-06,13,45,,Louisville
291,1950-02-06,14,38,,CCNY
292,1950-02-06,15,6,,San Francisco
293,1950-02-06,16,36,,Indiana
294,1950-02-06,17,18,,Washington State
295,1950-02-06,18,48,,Arizona
296,1950-02-06,19,1,,Saint Louis
297,1950-02-06,20,8,,Hamline
298,1950-02-13,1,14,,Holy Cross
299,1950-02-13,2,16,,Bradley
300,1950-02-13,3,25,,Ohio State
301,1950-02-13,4,34,,St. John's
302,1950-02-13,5,2,,Kentucky
303,1950-02-13,6,35,,Long Island
304,1950-02-13,7,27,,Duquesne
305,1950-02-13,8,21,,NC State
306,1950-02-13,9,3,,Western Kentucky
307,1950-02-13,10,33,,UCLA
308,1950-02-13,11,40,,La Salle
309,1950-02-13,12,6,,San Francisco
310,1950-02-13,13,38,,CCNY
311,1950-02-13,14,41,,Kansas State
312,1950-02-13,15,9,,Villanova
313,1950-02-13,16,18,,Washington State
314,1950-02-13,17,48,,Arizona
315,1950-02-13,18,1,,Saint Louis
316,1950-02-13,19,30,,USC
317,1950-02-13,20,47,,Vanderbilt
318,1950-02-20,1,16,,Bradley
319,1950-02-20,2,14,,Holy Cross
320,1950-02-20,3,25,,Ohio State
321,1950-02-20,4,27,,Duquesne
322,1950-02-20,5,2,,Kentucky
323,1950-02-20,6,34,,St. John's
324,1950-02-20,7,33,,UCLA
325,1950-02-20,8,3,,Western Kentucky
326,1950-02-20,9,21,,NC State
327,1950-02-20,10,35,,Long Island
328,1950-02-20,11,6,,San Francisco
329,1950-02-20,12,40,,La Salle
330,1950-02-20,13,41,,Kansas State
331,1950-02-20,14,49,,Toledo
332,1950-02-20,15,1,,Saint Louis
333,1950-02-20,16,30,,USC
334,1950-02-20,17,36,,Indiana
335,1950-02-20,18,50,,San Jose State
336,1950-02-20,19,48,,Arizona
337,1950-02-20,20,38,,CCNY
338,1950-02-27,1,16,,Bradley
339,1950-02-27,2,25,,Ohio State
340,1950-02-27,3,14,,Holy Cross
341,1950-02-27,4,2,,Kentucky
342,1950-02-27,5,27,,Duquesne
343,1950-02-27,6,33,,UCLA
344,1950-02-27,7,3,,Western Kentucky
345,1950-02-27,8,21,,NC State
346,1950-02-27,9,40,,La Salle
347,1950-02-27,10,34,,St. John's
348,1950-02-27,11,9,,Villanova
349,1950-02-27,12,41,,Kansas State
350,1950-02-27,13,6,,San Francisco
351,1950-02-27,14,35,,Long Island
352,1950-02-27,15,48,,Arizona
353,1950-02-27,16,51,,Nebraska
354,1950-02-27,17,49,,Toledo
355,1950-02-27,18,26,,Wyoming
356,1950-02-27,19,50,,San Jose State
357,1950-02-27,20,47,,Vanderbilt
358,1950 Final,1,16,,Bradley
359,1950 Final,2,25,,Ohio State
360,1950 Final,3,2,,Kentucky
361,1950 Final,4,14,,Holy Cross
362,1950 Final,5,21,,NC State
363,1950 Final,6,27,,Duquesne
364,1950 Final,7,33,,UCLA
365,1950 Final,8,3,,Western Kentucky
366,1950 Final,9,34,,St. John's
367,1950 Final,10,40,,La Salle
368,1950 Final,11,9,,Villanova
369,1950 Final,12,6,,San Francisco
370,1950 Final,13,35,,Long Island
371,1950 Final,14,41,,Kansas State
372,1950 Final,15,48,,Arizona
373,1950 Final,16,39,,Wisconsin
374,1950 Final,17,50,,San Jose State
375,1950 Final,18,18,,Washington State
376,1950 Final,19,52,,Kansas
377,1950 Final,20,36,,Indiana
378,1950-12-18,1,2,,Kentucky
379,1950-12-18,2,16,,Bradley
380,1950-12-18,3,21,,NC State
381,1950-12-18,4,36,,Indiana
382,1950-12-18,5,5,,Oklahoma State
383,1950-12-18,6,38,,CCNY
384,1950-12-18,7,35,,Long Island
385,1950-12-18,8,37,,Missouri
386,1950-12-18,9,33,,UCLA
387,1950-12-18,10,49,,Toledo
388,1950-12-18,11,52,,Kansas
389,1950-12-18,12,43,,Washington
390,1950-12-18,13,34,,St. John's
391,1950-12-18,14,46,,Notre Dame
392,1950-12-18,15,53,,BYU
393,1950-12-18,16,28,,Oklahoma
394,1950-12-18,17,13,,Cincinnati
395,1950-12-18,18,9,,Villanova
396,1950-12-18,19,54,,Cornell
397,1950-12-18,20,41,,Kansas State
398,1950-12-25,1,2,,Kentucky
399,1950-12-25,2,16,,Bradley
400,1950-12-25,3,5,,Oklahoma State
401,1950-12-25,4,35,,Long Island
402,1950-12-25,5,36,,Indiana
403,1950-12-25,6,21,,NC State
404,1950-12-25,7,9,,Villanova
405,1950-12-25,8,55,,Columbia
406,1950-12-25,9,37,,Missouri
407,1950-12-25,10,52,,Kansas
408,1950-12-25,11,38,,CCNY
409,1950-12-25,12,34,,St. John's
410,1950-12-25,13,49,,Toledo
411,1950-12-25,14,26,,Wyoming
412,1950-12-25,15,43,,Washington
413,1950-12-25,16,40,,La Salle
414,1950-12-25,17,13,,Cincinnati
415,1950-12-25,18,54,,Cornell
416,1950-12-25,19,56,,West Virginia
417,1950-12-25,20,7,,Illinois
418,1951-01-03,1,16,,Bradley
419,1951-01-03,2,5,,Oklahoma State
420,1951-01-03,3,2,,Kentucky
421,1951-01-03,4,35,,Long Island
422,1951-01-03,5,1,,Saint Louis
423,1951-01-03,6,36,,Indiana
424,1951-01-03,7,21,,NC State
425,1951-01-03,8,9,,Villanova
426,1951-01-03,9,41,,Kansas State
427,1951-01-03,10,26,,Wyoming
428,1951-01-03,11,34,,St. John's
429,1951-01-03,12,43,,Washington
430,1951-01-03,13,27,,Duquesne
431,1951-01-03,14,55,,Columbia
432,1951-01-03,14,54,,Cornell
433,1951-01-03,16,48,,Arizona
434,1951-01-03,17,13,,Cincinnati
435,1951-01-03,18,57,,Princeton
436,1951-01-03,19,49,,Toledo
437,1951-01-03,20,52,,Kansas
438,1951-01-08,1,16,,Bradley
439,1951-01-08,2,5,,Oklahoma State
440,1951-01-08,3,2,,Kentucky
441,1951-01-08,4,35,,Long Island
442,1951-01-08,5,1,,Saint Louis
443,1951-01-08,6,36,,Indiana
444,1951-01-08,7,21,,NC State
445,1951-01-08,8,55,,Columbia
446,1951-01-08,9,41,,Kansas State
447,1951-01-08,10,26,,Wyoming
448,1951-01-08,11,34,,St. John's
449,1951-01-08,12,43,,Washington
450,1951-01-08,13,30,,USC
451,1951-01-08,14,7,,Illinois
452,1951-01-08,15,27,,Duquesne
453,1951-01-08,16,9,,Villanova
454,1951-01-08,17,52,,Kansas
455,1951-01-08,18,49,,Toledo
456,1951-01-08,19,40,,La Salle
457,1951-01-08,20,57,,Princeton
458,1951-01-15,1,5,,Oklahoma State
459,1951-01-15,2,2,,Kentucky
460,1951-01-15,3,16,,Bradley
461,1951-01-15,4,35,,Long Island
462,1951-01-15,5,34,,St. John's
463,1951-01-15,6,36,,Indiana
464,1951-01-15,7,55,,Columbia
465,1951-01-15,8,1,,Saint Louis
466,1951-01-15,9,21,,NC State
467,1951-01-15,10,41,,Kansas State
468,1951-01-15,11,9,,Villanova
469,1951-01-15,12,49,,Toledo
470,1951-01-15,13,26,,Wyoming
471,1951-01-15,14,7,,Illinois
472,1951-01-15,15,43,,Washington
473,1951-01-15,16,13,,Cincinnati
474,1951-01-15,17,58,,St. Bonaventure
475,1951-01-15,18,42,,Siena
476,1951-01-15,19,30,,USC
477,1951-01-15,20,27,,Duquesne
478,1951-01-22,1,2,,Kentucky
479,1951-01-22,2,35,,Long Island
480,1951-01-22,3,5,,Oklahoma State
481,1951-01-22,4,16,,Bradley
482,1951-01-22,5,36,,Indiana
483,1951-01-22,6,34,,St. John's
484,1951-01-22,7,55,,Columbia
485,1951-01-22,8,21,,NC State
486,1951-01-22,9,41,,Kansas State
487,1951-01-22,10,1,,Saint Louis
488,1951-01-22,11,9,,Villanova
489,1951-01-22,12,30,,USC
490,1951-01-22,13,42,,Siena
491,1951-01-22,14,48,,Arizona
492,1951-01-22,15,13,,Cincinnati
493,1951-01-22,16,7,,Illinois
494,1951-01-22,17,40,,La Salle
495,1951-01-22,18,28,,Oklahoma
496,1951-01-22,19,53,,BYU
497,1951-01-22,20,26,,Wyoming
498,1951-01-29,1,2,,Kentucky
499,1951-01-29,2,5,,Oklahoma State
500,1951-01-29,3,36,,Indiana
501,1951-01-29,4,35,,Long Island
502,1951-01-29,5,16,,Bradley
503,1951-01-29,6,55,,Columbia
504,1951-01-29,7,41,,Kansas State
505,1951-01-29,8,21,,NC State
506,1951-01-29,9,34,,St. John's
507,1951-01-29,10,1,,Saint Louis
508,1951-01-29,11,9,,Villanova
509,1951-01-29,12,53,,BYU
510,1951-01-29,13,30,,USC
511,1951-01-29,14,7,,Illinois
512,1951-01-29,15,48,,Arizona
513,1951-01-29,16,13,,Cincinnati
514,1951-01-29,17,52,,Kansas
515,1951-01-29,18,28,,Oklahoma
516,1951-01-29,19,33,,UCLA
517,1951-01-29,20,49,,Toledo
518,1951-02-05,1,2,,Kentucky
519,1951-02-05,2,5,,Oklahoma State
520,1951-02-05,3,36,,Indiana
521,1951-02-05,4,41,,Kansas State
522,1951-02-05,5,16,,Bradley
523,1951-02-05,6,55,,Columbia
524,1951-02-05,7,34,,St. John's
525,1951-02-05,8,1,,Saint Louis
526,1951-02-05,9,9,,Villanova
527,1951-02-05,10,21,,NC State
528,1951-02-05,11,13,,Cincinnati
529,1951-02-05,12,35,,Long Island
530,1951-02-05,13,48,,Arizona
531,1951-02-05,14,53,,BYU
532,1951-02-05,15,30,,USC
533,1951-02-05,16,7,,Illinois
534,1951-02-05,17,45,,Louisville
535,1951-02-05,18,59,,Dayton
536,1951-02-05,19,42,,Siena
537,1951-02-05,20,52,,Kansas
538,1951-02-12,1,2,,Kentucky
539,1951-02-12,2,5,,Oklahoma State
540,1951-02-12,3,41,,Kansas State
541,1951-02-12,4,55,,Columbia
542,1951-02-12,5,1,,Saint Louis
543,1951-02-12,6,36,,Indiana
544,1951-02-12,7,34,,St. John's
545,1951-02-12,8,16,,Bradley
546,1951-02-12,9,21,,NC State
547,1951-02-12,10,9,,Villanova
548,1951-02-12,11,7,,Illinois
549,1951-02-12,12,53,,BYU
550,1951-02-12,13,30,,USC
551,1951-02-12,14,45,,Louisville
552,1951-02-12,15,13,,Cincinnati
553,1951-02-12,16,48,,Arizona
554,1951-02-12,17,59,,Dayton
555,1951-02-12,18,60,,Beloit
556,1951-02-12,19,35,,Long Island
557,1951-02-12,20,61,,Seattle
558,1951-02-19,1,2,,Kentucky
559,1951-02-19,2,5,,Oklahoma State
560,1951-02-19,3,55,,Columbia
561,1951-02-19,4,36,,Indiana
562,1951-02-19,5,41,,Kansas State
563,1951-02-19,6,1,,Saint Louis
564,1951-02-19,7,16,,Bradley
565,1951-02-19,8,34,,St. John's
566,1951-02-19,9,21,,NC State
567,1951-02-19,10,7,,Illinois
568,1951-02-19,11,48,,Arizona
569,1951-02-19,12,53,,BYU
570,1951-02-19,13,30,,USC
571,1951-02-19,14,59,,Dayton
572,1951-02-19,15,9,,Villanova
573,1951-02-19,16,35,,Long Island
574,1951-02-19,17,28,,Oklahoma
575,1951-02-19,18,13,,Cincinnati
576,1951-02-19,19,43,,Washington
577,1951-02-19,20,60,,Beloit
578,1951-02-26,1,2,,Kentucky
579,1951-02-26,2,5,,Oklahoma State
580,1951-02-26,3,55,,Columbia
581,1951-02-26,4,41,,Kansas State
582,1951-02-26,5,16,,Bradley
583,1951-02-26,6,7,,Illinois
584,1951-02-26,7,36,,Indiana
585,1951-02-26,8,21,,NC State
586,1951-02-26,9,34,,St. John's
587,1951-02-26,10,1,,Saint Louis
588,1951-02-26,11,53,,BYU
589,1951-02-26,12,48,,Arizona
590,1951-02-26,13,49,,Toledo
591,1951-02-26,14,59,,Dayton
592,1951-02-26,15,9,,Villanova
593,1951-02-26,16,60,,Beloit
594,1951-02-26,17,33,,UCLA
595,1951-02-26,18,30,,USC
596,1951-02-26,19,43,,Washington
597,1951-02-26,20,62,,Murray State
598,1951 Final,1,2,,Kentucky
599,1951 Final,2,5,,Oklahoma State
600,1951 Final,3,55,,Columbia
601,1951 Final,4,41,,Kansas State
602,1951 Final,5,7,,Illinois
603,1951 Final,6,16,,Bradley
604,1951 Final,7,36,,Indiana
605,1951 Final,8,21,,NC State
606,1951 Final,9,34,,St. John's
607,1951 Final,10,1,,Saint Louis
608,1951 Final,11,53,,BYU
609,1951 Final,12,48,,Arizona
610,1951 Final,13,59,,Dayton
611,1951 Final,14,49,,Toledo
612,1951 Final,15,43,,Washington
613,1951 Final,16,62,,Murray State
614,1951 Final,17,13,,Cincinnati
615,1951 Final,18,42,,Siena
616,1951 Final,19,30,,USC
617,1951 Final,20,9,,Villanova
618,1951-12-10,1,2,,Kentucky
619,1951-12-10,2,34,,St. John's
620,1951-12-10,3,7,,Illinois
621,1951-12-10,4,1,,Saint Louis
622,1951-12-10,5,41,,Kansas State
623,1951-12-10,6,43,,Washington
624,1951-12-10,7,63,,Seton Hall
625,1951-12-10,8,52,,Kansas
626,1951-12-10,9,40,,La Salle
627,1951-12-10,10,21,,NC State
628,1951-12-10,11,36,,Indiana
629,1951-12-10,12,64,,Duke
630,1951-12-10,13,5,,Oklahoma State
631,1951-12-10,14,46,,Notre Dame
632,1951-12-10,15,9,,Villanova
633,1951-12-10,16,17,,Stanford
634,1951-12-10,17,45,,Louisville
635,1951-12-10,18,47,,Vanderbilt
636,1951-12-10,19,24,,Eastern Kentucky
637,1951-12-10,20,20,,New York
638,1951-12-17,1,34,,St. John's
639,1951-12-17,2,2,,Kentucky
640,1951-12-17,3,7,,Illinois
641,1951-12-17,4,1,,Saint Louis
642,1951-12-17,5,41,,Kansas State
643,1951-12-17,6,36,,Indiana
644,1951-12-17,7,52,,Kansas
645,1951-12-17,8,43,,Washington
646,1951-12-17,9,21,,NC State
647,1951-12-17,10,63,,Seton Hall
648,1951-12-17,11,20,,New York
649,1951-12-17,12,40,,La Salle
650,1951-12-17,13,5,,Oklahoma State
651,1951-12-17,14,26,,Wyoming
652,1951-12-17,15,4,,Minnesota
653,1951-12-17,16,3,,Western Kentucky
654,1951-12-17,17,14,,Holy Cross
655,1951-12-17,18,9,,Villanova
656,1951-12-17,19,64,,Duke
657,1951-12-17,20,46,,Notre Dame
658,1951-12-24,1,2,,Kentucky
659,1951-12-24,2,7,,Illinois
660,1951-12-24,3,43,,Washington
661,1951-12-24,4,52,,Kansas
662,1951-12-24,5,36,,Indiana
663,1951-12-24,6,20,,New York
664,1951-12-24,7,34,,St. John's
665,1951-12-24,8,41,,Kansas State
666,1951-12-24,9,46,,Notre Dame
667,1951-12-24,10,63,,Seton Hall
668,1951-12-24,11,3,,Western Kentucky
669,1951-12-24,12,1,,Saint Louis
670,1951-12-24,13,17,,Stanford
671,1951-12-24,14,9,,Villanova
672,1951-12-24,15,10,,Utah
673,1951-12-24,16,33,,UCLA
674,1951-12-24,17,40,,La Salle
675,1951-12-24,18,62,,Murray State
676,1951-12-24,19,21,,NC State
677,1951-12-24,20,65,,Syracuse
678,1951-12-31,1,52,,Kansas
679,1951-12-31,2,7,,Illinois
680,1951-12-31,3,43,,Washington
681,1951-12-31,4,2,,Kentucky
682,1951-12-31,5,36,,Indiana
683,1951-12-31,6,20,,New York
684,1951-12-31,7,1,,Saint Louis
685,1951-12-31,8,34,,St. John's
686,1951-12-31,9,41,,Kansas State
687,1951-12-31,10,58,,St. Bonaventure
688,1951-12-31,11,63,,Seton Hall
689,1951-12-31,12,66,,Iowa
690,1951-12-31,13,40,,La Salle
691,1951-12-31,14,46,,Notre Dame
692,1951-12-31,15,67,,Oklahoma City
693,1951-12-31,16,62,,Murray State
694,1951-12-31,17,21,,NC State
695,1951-12-31,18,10,,Utah
696,1951-12-31,19,65,,Syracuse
697,1951-12-31,20,68,,Michigan State
